1000 3000
53 96 9
53 323 95
53 490 42
53 949 42
53 837 56
54 142 59
54 530 24
54 242 58
55 264 76
56 61 61
56 168 100
56 961 39
57 182 97
57 208 36
57 239 67
57 309 25
57 571 51
57 964 93
57 988 83
58 158 59
58 176 89
59 98 54
59 124 86
59 222 85
59 462 86
59 731 58
59 865 88
60 70 98
60 87 5
60 103 33
60 908 61
60 787 16
61 243 86
62 202 51
62 778 57
62 922 95
62 800 8
62 274 7
62 412 64
63 109 96
63 802 9
63 978 68
63 689 89
64 193 91
64 876 3
64 257 81
64 853 21
64 56 15
64 468 88
65 148 44
65 574 29
65 967 9
65 736 81
66 68 20
66 126 74
66 585 53
66 454 2
66 790 67
67 92 22
67 143 70
67 815 73
67 575 11
67 793 41
67 50 5
67 662 11
67 324 23
68 99 57
68 322 50
68 352 42
68 381 51
68 543 24
68 857 42
68 66 12
68 994 85
68 791 13
68 993 25
68 355 21
68 728 34
69 483 58
69 558 31
69 360 43
69 814 15
70 215 98
70 411 44
70 699 23
70 213 1
71 145 84
71 248 93
71 976 64
71 165 8
72 755 20
72 827 16
73 258 16
73 851 79
73 700 51
74 319 92
74 335 2
74 945 28
74 981 31
75 125 67
75 161 17
75 187 50
76 91 93
76 446 57
76 747 23
76 510 40
77 655 39
78 154 23
78 979 11
78 318 78
79 84 42
79 195 27
79 329 86
79 441 77
79 457 79
79 631 14
79 612 38
81 101 1
81 307 22
81 769 50
81 60 76
81 700 88
81 453 35
82 138 2
82 190 18
82 286 27
82 398 94
82 755 98
82 300 81
83 216 2
83 763 24
83 898 68
83 974 53
83 843 54
83 342 22
83 84 89
83 684 25
83 834 74
84 105 70
84 122 39
84 252 54
84 40 79
84 473 6
84 215 88
85 107 92
85 706 46
85 741 58
86 147 24
86 674 22
86 200 66
86 956 21
87 152 98
87 663 3
87 698 48
87 137 13
87 558 19
88 140 25
88 162 40
88 292 64
88 742 31
88 584 24
88 64 21
88 858 47
89 207 10
89 751 10
89 41 22
89 681 59
90 170 68
90 414 91
90 443 57
90 445 65
90 612 48
90 515 75
90 333 38
91 314 51
91 447 33
91 420 8
91 307 10
92 175 70
92 275 4
92 402 4
92 453 76
93 412 13
93 438 69
93 764 92
93 765 1
93 708 63
93 584 95
94 417 34
94 84 32
94 261 5
94 310 26
95 178 21
95 301 97
95 342 67
95 631 50
95 498 43
95 890 18
95 673 43
95 265 34
96 436 82
96 467 52
96 499 12
96 728 77
96 410 43
97 895 50
97 10 88
97 252 53
98 132 81
98 341 53
98 456 78
98 389 61
98 119 96
99 399 32
99 662 9
99 54 48
99 243 55
100 205 76
100 432 89
101 166 66
101 515 59
101 176 50
102 39 75
103 141 58
103 168 18
103 84 11
104 969 67
104 643 25
104 401 7
104 252 7
104 395 19
105 199 18
105 697 71
105 301 3
106 110 74
106 591 88
106 589 1
108 129 48
108 759 79
108 428 61
108 573 91
109 155 83
109 746 32
109 3 31
109 843 19
109 342 100
109 221 94
109 151 76
110 245 54
110 382 85
110 487 56
110 459 17
110 189 100
110 997 44
111 439 45
111 750 40
111 86 98
111 377 31
111 552 38
111 478 70
112 144 16
112 223 39
112 332 32
112 274 93
113 118 79
113 703 86
113 902 37
113 45 72
114 555 30
114 584 88
114 345 80
115 163 56
115 333 57
115 42 50
115 363 55
116 296 41
116 419 45
116 81 86
116 783 58
117 541 15
117 813 65
117 620 99
118 985 98
118 573 6
118 618 53
118 247 39
118 115 49
119 234 55
119 522 38
120 741 93
120 468 98
120 145 89
120 264 12
121 189 60
121 315 31
122 267 47
122 466 63
122 549 51
122 983 93
123 139 62
123 941 82
123 24 21
123 287 83
123 632 93
124 149 99
124 760 8
124 194 28
125 328 71
125 492 86
125 404 94
125 39 27
126 127 35
126 244 90
126 353 69
126 785 90
127 282 36
127 911 72
127 54 14
127 171 36
127 935 33
128 0 65
129 165 24
129 824 5
129 716 34
130 552 67
130 886 42
130 857 77
131 146 44
131 424 3
131 874 48
131 947 42
131 607 87
131 436 100
131 311 79
132 153 34
133 188 54
133 218 40
133 346 91
133 657 98
133 425 7
133 129 37
134 219 14
134 285 99
134 658 15
135 173 68
135 177 22
135 303 91
135 966 64
135 758 78
136 260 14
136 988 28
137 32 16
137 907 8
137 812 47
138 225 96
138 700 80
139 0 37
139 484 64
139 417 6
140 150 59
140 160 92
140 330 4
140 480 44
140 70 13
140 352 3
140 856 33
140 264 51
141 164 11
141 673 72
141 504 91
141 593 72
142 194 86
142 835 41
142 774 53
142 26 28
143 968 20
143 185 16
143 664 39
143 822 29
144 482 42
144 860 31
144 290 36
144 713 52
145 528 77
145 832 95
145 879 56
145 780 26
145 633 12
145 282 25
146 561 57
146 582 71
146 906 47
147 495 99
147 937 10
147 720 10
147 242 22
148 613 44
148 548 47
148 407 7
148 268 16
148 99 35
149 235 22
149 277 53
149 451 14
149 485 81
149 914 35
149 328 95
149 683 17
149 791 83
149 260 78
149 762 92
149 350 21
149 211 50
150 324 79
150 460 76
150 741 83
150 338 73
150 444 85
151 336 32
151 43 18
151 75 31
152 197 9
152 837 52
152 740 10
152 981 3
153 171 100
153 221 61
153 242 47
153 756 50
153 553 55
153 750 10
153 877 80
153 610 37
154 668 28
154 474 93
155 677 21
155 118 27
156 184 55
156 226 59
156 297 13
156 432 4
156 493 64
156 608 59
156 546 24
156 287 44
156 574 44
157 500 76
157 749 74
157 424 61
157 425 14
158 689 9
158 407 82
158 883 74
158 590 73
159 413 46
159 652 83
159 854 89
159 894 16
159 820 40
159 26 19
160 357 14
160 939 77
160 363 97
160 842 57
161 247 77
161 658 100
161 216 10
161 848 77
161 964 28
161 120 88
162 181 80
162 542 63
162 848 39
163 217 16
163 251 66
163 350 70
163 854 63
163 871 74
163 612 42
163 88 51
163 955 46
164 289 95
164 578 90
165 204 54
165 308 3
165 326 29
165 801 9
165 433 67
166 284 59
166 946 76
166 638 62
167 431 50
167 970 92
168 276 13
168 911 6
168 775 96
169 386 30
169 405 12
169 11 13
169 785 61
169 904 56
170 253 33
170 715 7
170 533 9
170 515 64
172 212 20
172 305 57
172 458 59
173 464 32
173 588 93
173 710 47
174 320 69
174 690 99
174 825 6
175 825 50
175 383 5
175 586 70
175 413 76
176 281 46
176 650 35
176 840 20
177 237 63
177 371 62
177 374 80
178 291 100
178 359 92
178 452 88
178 612 50
178 14 15
178 594 52
178 923 58
179 569 45
179 674 38
179 996 2
179 727 15
179 116 91
180 294 79
180 508 69
180 781 26
180 295 71
180 102 12
181 321 51
181 374 9
181 558 84
181 436 99
181 560 61
181 467 50
181 805 24
182 351 10
182 512 66
182 957 42
182 935 44
183 280 88
183 200 27
184 191 39
184 229 44
184 427 5
185 306 97
185 474 36
186 347 34
186 349 31
186 694 58
186 299 82
187 196 79
187 241 78
187 249 36
187 465 19
187 228 44
187 908 83
187 590 28
187 215 95
188 557 11
188 575 81
188 7 22
189 211 75
189 779 65
189 596 53
189 664 73
189 128 9
189 242 82
190 516 29
190 775 61
190 847 100
191 442 74
191 412 30
191 300 25
191 26 79
192 262 78
192 787 24
192 919 77
192 786 79
192 177 5
193 564 99
193 784 90
193 679 61
193 831 33
194 238 38
194 492 13
194 826 68
195 263 6
195 302 26
195 631 73
195 356 40
196 845 43
197 220 81
197 507 25
197 739 63
197 687 93
197 58 79
197 441 49
198 345 96
198 317 65
198 427 20
198 717 47
199 576 43
199 632 94
199 428 73
199 174 93
200 334 34
200 415 38
200 892 75
200 505 96
201 203 21
201 704 82
201 445 99
201 25 3
202 654 20
202 846 3
202 135 38
202 947 80
203 493 63
203 207 59
203 534 91
203 687 100
204 272 81
204 728 61
204 762 96
204 918 83
204 603 5
204 777 73
204 621 19
205 290 97
205 418 26
205 14 88
205 704 36
205 621 52
206 550 12
206 216 19
206 878 82
207 299 41
207 318 34
207 667 96
207 821 35
207 353 52
208 388 19
208 409 49
208 518 64
208 554 79
208 746 21
208 327 72
209 930 19
209 817 60
209 478 53
209 375 81
209 938 28
209 698 33
210 224 16
211 397 94
211 519 74
211 648 50
211 511 93
211 75 77
211 457 19
212 339 72
212 246 53
212 431 41
213 235 75
213 311 55
213 993 98
213 840 4
214 232 33
214 879 42
215 268 51
215 565 93
215 734 15
215 403 40
215 709 95
217 171 25
217 102 23
217 239 83
217 866 4
218 486 52
218 237 13
218 401 48
219 907 76
219 106 40
219 849 15
220 348 48
220 415 33
220 661 25
220 66 51
220 976 58
220 203 57
221 273 86
221 628 53
221 137 52
221 496 37
222 259 86
222 487 49
222 643 44
222 842 13
222 523 4
222 948 73
223 321 46
223 379 13
224 230 35
224 236 91
224 365 64
224 994 98
224 590 45
224 874 75
224 479 22
224 971 71
224 165 51
225 228 97
225 270 59
225 633 78
225 448 18
225 333 86
225 652 36
226 327 6
226 247 59
226 755 28
226 889 89
227 974 58
227 826 19
227 351 68
227 718 91
227 272 69
228 283 7
228 540 10
229 369 72
229 597 98
229 610 19
230 992 62
231 250 33
231 383 40
231 422 97
231 834 3
231 236 51
232 987 31
232 854 85
232 852 77
233 279 33
233 789 21
233 824 76
233 850 25
233 329 48
233 532 78
234 92 91
234 419 40
234 947 74
234 586 97
235 364 80
235 102 58
236 420 6
236 570 64
237 207 19
237 892 12
237 50 36
237 91 17
238 362 35
238 767 27
238 995 20
238 218 61
239 592 1
240 971 12
240 706 58
240 440 80
240 916 70
240 864 66
240 378 88
241 422 20
241 921 52
241 566 71
241 556 99
242 750 100
243 356 69
243 604 88
244 735 62
244 406 1
245 525 78
246 797 68
246 472 20
246 545 43
247 338 57
247 773 52
247 920 37
248 257 32
248 304 45
248 501 63
248 897 15
248 133 20
249 261 72
250 704 49
250 425 34
251 254 46
251 379 56
251 579 78
251 630 28
251 401 62
251 805 2
251 970 19
252 529 80
252 909 29
252 210 77
252 649 18
252 713 49
253 258 29
253 331 29
254 300 82
254 135 92
254 238 23
254 737 34
254 420 91
255 416 12
255 684 15
255 5 50
255 60 16
255 683 91
256 606 45
257 712 35
257 863 25
257 186 68
258 711 25
258 829 32
258 854 68
259 311 90
259 463 16
259 599 16
259 707 17
260 956 71
261 938 27
262 545 88
263 613 21
264 530 55
264 173 85
265 454 22
265 964 10
267 271 5
267 479 51
267 548 14
267 738 71
267 531 54
267 321 85
268 816 94
269 782 19
269 898 86
270 162 76
270 606 7
271 414 73
272 901 9
272 569 48
272 52 55
272 95 71
272 975 20
272 412 54
273 505 4
273 607 38
273 44 76
274 956 35
275 295 95
275 384 90
275 836 23
275 758 7
275 255 79
275 904 4
275 812 5
276 389 88
276 23 90
276 164 62
276 17 64
276 810 22
277 502 23
277 845 44
278 641 6
278 369 17
279 532 53
279 720 96
280 288 83
280 942 59
281 454 85
281 197 23
281 555 70
282 340 73
282 905 92
282 943 26
282 403 29
283 361 29
283 463 9
283 982 15
283 554 22
284 535 25
284 110 71
284 0 55
284 309 31
284 61 22
285 287 99
285 426 8
285 270 77
285 891 24
285 825 77
285 323 34
286 312 38
286 313 69
286 427 84
286 554 81
287 491 62
287 683 89
288 434 48
288 477 74
288 740 35
288 800 97
288 736 62
288 400 21
289 925 32
289 960 42
289 788 43
290 355 58
291 325 11
291 376 33
291 387 66
291 141 9
291 23 72
291 435 23
292 794 28
292 462 4
292 814 86
293 407 90
293 547 37
293 611 82
293 249 79
294 363 7
294 776 94
294 798 15
294 182 65
294 214 9
296 354 17
296 208 53
296 253 3
296 596 73
296 280 4
297 310 40
297 343 52
298 573 65
299 687 33
299 267 21
300 390 41
300 394 16
300 874 21
300 39 14
301 133 67
301 799 19
301 522 6
301 190 82
302 366 56
302 921 94
302 123 27
302 194 88
302 383 7
303 931 4
305 929 34
305 243 62
305 883 22
306 317 85
306 83 32
306 854 88
307 400 100
307 616 19
307 701 87
307 136 96
307 510 93
307 820 33
307 204 52
309 358 30
309 727 49
309 145 34
310 425 8
310 675 13
310 455 49
310 845 27
310 901 18
310 856 69
310 291 67
312 492 50
313 717 34
313 300 84
314 636 28
314 669 9
317 437 64
317 531 27
317 12 28
317 565 100
317 841 22
318 867 88
318 861 98
318 870 66
320 666 46
320 822 70
320 881 82
320 894 66
320 388 87
321 344 74
321 916 78
321 941 14
321 388 61
321 585 44
322 952 93
323 671 75
324 780 29
324 251 40
325 566 6
325 583 8
325 135 60
325 665 5
326 811 76
326 817 58
327 517 10
327 915 63
327 942 32
327 528 74
328 503 41
328 705 38
328 770 81
328 962 96
328 774 63
328 112 59
328 569 66
329 481 26
329 589 48
329 788 97
329 471 22
329 55 59
330 998 50
331 334 28
331 420 82
331 956 51
331 348 62
332 370 8
332 403 64
332 420 49
332 46 44
332 16 79
332 668 47
333 627 86
333 875 22
333 186 23
334 291 48
334 539 20
335 475 42
335 544 22
335 911 46
335 189 92
335 786 89
335 348 76
336 962 66
337 459 71
337 907 58
338 524 23
338 758 86
338 676 92
338 646 86
339 665 12
339 436 15
339 742 18
339 252 86
340 723 71
340 946 46
340 696 85
340 562 18
340 26 18
340 81 7
341 325 16
341 483 82
341 595 31
341 740 49
342 817 79
343 733 47
343 552 58
345 385 39
345 719 6
345 247 78
345 2 14
345 124 65
345 428 10
345 522 44
345 213 69
346 673 91
346 866 81
347 537 69
347 750 76
348 945 31
348 556 88
348 38 38
348 752 63
349 427 48
349 568 33
349 754 80
349 872 93
349 90 47
349 30 71
349 191 32
350 408 50
350 496 90
350 736 17
350 329 3
350 327 34
351 975 97
351 518 81
351 397 48
352 697 44
352 139 52
352 416 81
353 796 95
353 24 69
354 737 93
356 410 61
356 234 35
356 411 21
356 679 4
357 335 87
357 544 68
358 476 50
359 360 83
359 478 69
359 31 33
359 30 44
359 116 10
360 380 98
361 372 19
361 444 99
361 621 27
361 856 14
361 180 50
361 192 86
361 846 79
361 599 9
362 471 97
362 109 100
363 840 66
363 805 3
363 234 92
364 807 12
365 378 77
365 973 44
365 682 74
365 482 98
365 945 23
366 818 96
366 486 52
366 732 22
367 974 66
367 557 87
368 375 36
368 390 3
368 928 36
369 728 44
369 399 51
369 993 68
370 778 7
370 99 98
371 670 80
371 692 57
371 116 13
372 377 4
372 626 44
372 633 60
373 404 16
373 49 98
373 782 1
374 838 2
374 15 100
375 933 34
375 396 40
376 614 95
376 862 39
377 935 60
377 951 19
377 650 70
377 740 23
377 739 93
377 53 90
378 504 7
378 511 66
378 104 29
379 513 88
379 560 57
379 534 33
380 526 52
380 61 66
381 478 45
381 654 30
382 501 74
382 748 9
382 873 89
382 24 41
382 775 38
382 448 2
383 629 93
384 953 71
384 791 69
384 540 8
384 131 3
385 44 39
385 553 19
385 392 70
386 393 46
386 353 82
386 576 16
386 756 2
387 480 70
388 401 23
388 689 62
388 614 61
388 115 29
389 572 20
389 729 50
389 23 70
389 859 9
390 484 26
390 521 27
390 593 1
390 688 61
390 836 81
391 938 72
391 384 39
391 586 49
391 617 72
393 645 67
395 602 37
395 600 80
396 595 99
396 603 58
396 320 16
397 625 60
397 737 42
397 858 57
398 585 45
398 191 64
398 97 60
398 171 74
399 525 30
400 196 45
400 910 68
400 378 47
401 461 58
402 494 99
402 637 19
402 122 84
402 287 60
402 3 9
402 872 44
402 471 76
403 702 20
403 138 22
403 200 18
404 538 6
404 790 82
404 271 1
405 250 19
405 713 80
406 449 16
406 217 20
406 746 93
407 546 37
408 628 18
408 282 98
409 433 73
409 274 32
409 545 90
410 977 70
411 620 17
411 653 74
411 685 78
411 458 50
411 865 9
412 774 77
412 781 53
412 107 17
413 450 40
413 910 68
413 20 9
413 577 72
413 531 91
414 280 32
414 769 33
414 52 76
414 168 34
415 470 85
415 622 54
415 209 24
415 554 14
415 604 98
416 735 91
416 61 97
417 304 21
417 637 90
417 792 23
418 635 48
418 29 44
419 680 21
419 827 60
419 477 97
420 618 91
420 929 49
421 655 41
421 811 36
421 642 19
422 760 52
423 534 49
423 109 44
423 153 96
423 529 14
424 114 71
425 460 50
425 498 6
425 678 16
425 165 55
426 863 63
426 979 83
427 623 59
427 878 32
427 995 4
427 125 63
428 826 31
429 472 76
429 834 4
429 580 43
431 934 11
432 967 46
432 674 41
432 987 47
432 126 47
433 927 90
434 685 85
434 781 72
434 957 46
435 176 79
435 102 40
436 795 33
436 882 76
436 720 55
437 560 73
437 502 27
437 818 42
438 445 96
438 426 8
439 81 43
440 806 11
440 21 91
440 246 30
440 869 31
440 48 10
440 216 79
441 282 37
442 646 24
442 43 42
442 106 66
442 157 89
443 766 88
443 853 56
443 474 21
444 839 85
444 955 83
444 494 35
445 419 16
445 234 90
446 559 79
446 415 56
446 585 14
447 510 56
447 808 68
448 357 88
449 577 4
449 802 69
449 2 24
450 749 93
450 995 65
451 578 9
451 735 18
451 453 77
452 73 55
453 647 4
453 736 93
453 604 87
454 940 98
455 686 13
455 70 65
456 617 84
456 931 55
456 826 2
457 672 61
457 877 48
457 937 81
458 76 86
458 871 41
459 539 17
459 718 56
459 984 21
459 920 82
460 902 50
460 620 29
460 136 42
460 271 39
460 231 80
460 982 95
462 281 43
462 377 55
463 624 57
463 640 39
463 831 20
463 730 3
463 152 38
463 192 1
464 945 37
464 489 90
464 110 42
464 391 85
465 607 62
465 388 96
465 987 93
465 356 39
465 538 60
466 476 68
466 890 75
466 666 86
467 952 27
467 840 61
468 400 78
468 396 42
468 985 97
470 550 44
470 831 44
471 757 81
471 541 63
471 355 80
471 62 85
471 839 70
472 828 42
472 444 1
472 853 71
473 570 26
473 566 98
473 251 59
473 620 34
473 729 30
474 830 60
474 55 83
474 674 51
474 604 57
475 926 20
475 328 34
476 949 12
476 624 90
477 985 83
478 26 6
478 52 66
479 656 32
480 35 42
481 638 14
481 893 3
481 964 55
481 223 94
481 54 53
481 386 40
481 547 14
481 773 95
483 844 20
484 829 58
484 574 8
485 849 54
485 387 1
485 327 61
485 80 55
486 258 70
487 601 74
487 772 26
487 882 36
487 745 68
489 490 28
489 525 10
489 770 29
489 200 70
489 283 84
490 554 14
490 629 66
490 161 22
491 819 48
491 574 77
491 861 14
491 584 35
491 154 97
492 198 24
493 952 7
494 913 72
494 790 65
495 168 7
495 138 49
495 918 96
497 641 63
497 682 60
498 658 41
498 851 78
498 203 97
498 408 60
498 900 63
499 536 33
499 290 87
500 892 73
500 810 30
500 119 42
501 714 41
501 531 34
501 163 27
502 605 79
502 899 60
502 27 49
502 446 93
502 534 99
502 724 42
503 7 45
504 24 86
504 918 12
504 233 56
504 958 51
504 393 70
504 654 29
505 803 45
506 570 99
506 625 69
507 980 36
507 559 74
508 375 90
508 621 29
508 594 28
508 541 1
508 843 3
509 551 26
509 847 51
510 901 32
510 625 92
511 820 39
511 519 79
511 986 89
512 997 41
513 889 94
513 636 6
513 233 79
515 563 99
515 206 10
515 518 73
515 640 76
516 916 8
516 906 100
517 280 68
517 938 3
517 509 92
518 793 82
518 68 20
519 941 32
519 377 73
519 992 38
520 31 10
521 744 15
521 244 53
521 657 19
521 563 24
522 783 38
523 397 21
523 499 50
523 836 100
523 912 64
523 319 20
524 734 55
524 566 81
525 712 36
525 233 41
528 198 49
529 631 81
529 99 94
530 586 69
530 692 53
530 151 80
530 798 19
531 861 64
531 182 36
532 713 4
532 906 27
533 294 64
533 106 20
534 834 89
534 525 95
535 672 51
535 666 99
536 924 65
536 959 53
536 946 2
536 0 52
537 919 89
537 681 35
537 954 33
537 631 50
537 143 44
537 246 18
538 223 23
539 571 99
539 455 78
541 580 37
541 663 9
542 629 27
542 771 25
542 871 37
542 66 76
542 153 52
542 488 44
543 829 26
543 234 6
543 972 76
543 665 14
544 325 88
545 679 80
545 179 88
545 676 73
545 779 44
546 127 100
546 677 71
547 476 66
547 198 62
547 756 10
547 403 8
547 141 21
548 274 17
548 833 70
548 417 96
549 609 47
549 7 81
549 841 55
549 764 81
549 847 24
550 770 99
551 773 59
551 896 30
551 565 11
551 452 36
552 488 37
552 176 8
553 647 96
553 47 54
554 619 30
554 653 13
554 879 10
554 152 31
555 639 84
555 783 74
555 417 47
555 566 42
555 517 47
555 708 71
556 697 41
557 167 48
557 42 67
557 49 78
558 599 10
558 303 40
559 304 71
559 983 74
559 432 79
560 243 8
561 634 98
561 982 12
561 959 51
562 849 36
562 889 24
562 334 70
562 450 40
563 69 6
563 554 93
563 772 70
564 644 21
564 488 6
565 950 62
566 648 81
566 564 93
566 571 29
567 246 94
568 883 44
568 228 29
568 905 87
568 817 12
568 755 24
568 826 51
569 714 65
570 581 21
570 718 55
570 269 62
570 604 69
570 828 100
571 471 80
572 974 90
573 490 51
573 925 65
574 743 43
574 5 43
575 676 21
575 681 71
575 276 8
575 965 93
575 642 35
576 594 8
576 651 99
576 491 9
576 24 57
576 87 39
578 875 61
578 577 46
578 917 18
578 445 24
579 961 97
579 168 32
579 624 56
580 596 16
580 61 2
580 888 90
580 980 14
580 319 89
581 649 86
581 430 26
581 349 1
581 407 59
582 962 6
583 633 25
584 769 35
584 363 3
584 142 42
584 340 34
584 178 57
584 920 12
585 236 41
585 21 86
585 660 86
585 525 77
586 888 30
587 726 3
587 801 36
587 186 3
587 3 41
588 2 84
588 818 68
588 937 56
589 983 68
589 867 35
589 69 55
590 918 6
590 571 71
590 188 83
590 425 61
591 884 43
593 881 77
593 393 82
593 778 32
594 122 86
594 724 9
595 532 23
596 756 81
596 819 11
596 826 22
597 518 54
598 693 74
598 459 19
599 543 2
599 126 57
600 204 81
600 662 30
600 917 97
601 635 45
601 322 91
601 815 99
602 219 52
602 911 58
602 557 93
603 711 72
603 532 88
603 25 97
604 709 54
604 627 79
604 195 96
605 560 38
606 791 38
607 841 24
607 385 11
607 93 81
607 511 12
608 533 72
608 551 74
609 412 12
610 353 17
610 259 64
613 870 17
613 676 74
613 872 13
613 50 1
613 634 8
613 695 24
614 31 54
614 679 7
614 684 74
614 763 94
614 400 50
614 686 55
615 792 53
615 857 90
616 259 18
616 876 79
617 707 64
617 900 94
617 729 10
617 167 1
619 774 91
619 920 16
619 334 40
619 750 17
620 814 87
620 219 94
620 841 7
621 210 48
621 616 65
621 74 95
621 448 30
621 830 88
622 859 38
622 262 43
622 800 88
623 554 37
623 990 15
623 513 5
624 890 31
624 169 23
624 811 45
625 659 98
626 869 16
626 121 12
626 663 36
627 660 68
627 958 98
628 997 35
628 165 62
628 138 93
629 284 11
630 712 71
630 856 68
630 541 16
631 745 48
631 99 55
633 868 55
633 694 38
634 805 97
634 51 2
634 603 62
635 53 74
635 652 62
636 215 68
637 66 48
637 189 51
638 641 53
638 897 42
639 725 2
639 830 5
639 200 32
639 94 8
640 811 31
641 235 73
641 771 53
641 558 65
641 385 34
642 988 9
642 265 13
643 661 5
643 682 61
643 501 77
643 638 16
645 533 48
645 831 3
645 21 100
645 822 85
646 865 21
646 944 13
646 657 1
646 713 35
648 910 1
648 154 94
650 629 76
650 273 19
651 975 68
651 438 52
654 355 53
654 70 10
654 94 63
655 659 59
655 620 97
655 289 79
655 834 21
657 377 26
657 619 98
657 452 23
657 254 23
658 991 90
658 190 88
658 591 22
659 933 98
659 229 58
659 330 29
659 924 19
660 477 58
660 714 9
660 529 77
660 497 50
660 480 23
661 296 97
662 251 62
662 850 77
663 155 7
663 619 64
663 380 8
663 133 39
663 66 26
663 128 13
664 716 31
664 346 54
665 826 44
665 249 67
669 741 7
670 801 95
670 451 12
670 1 28
670 268 75
671 596 24
672 721 59
672 64 99
672 303 71
673 304 13
673 775 90
673 874 75
674 923 48
675 722 11
675 559 48
675 531 88
676 142 7
677 412 2
677 267 32
677 50 47
677 773 77
678 616 47
679 685 19
679 996 60
679 916 47
679 551 80
680 964 22
680 201 58
680 166 89
680 956 48
680 987 18
680 334 18
680 650 7
681 855 8
681 675 4
682 743 41
682 798 71
682 334 27
682 397 25
682 748 40
682 95 24
683 698 92
683 379 58
683 525 22
683 526 46
685 605 77
686 405 3
686 375 58
686 656 51
687 696 73
687 742 11
687 524 99
687 315 56
687 133 77
688 731 35
688 850 88
690 807 98
690 810 12
690 546 34
690 836 76
692 777 76
692 694 98
692 363 58
