10000 40000
82 106 24
82 108 46
82 257 30
82 1137 83
82 2040 42
82 2537 57
82 2927 23
82 4679 67
82 9184 1
82 3029 17
83 596 48
83 1165 30
83 1290 49
83 3480 85
83 6376 77
83 2035 72
83 5088 26
83 1212 4
84 491 8
84 809 71
84 1168 20
84 1660 76
84 4309 93
84 6933 65
85 521 85
85 585 21
85 843 82
85 3906 33
85 9333 37
85 5885 65
86 483 88
86 833 85
86 1299 87
86 8932 96
86 3059 36
86 4803 44
87 432 94
87 2958 76
87 3780 89
87 5559 18
87 8441 4
87 3016 66
87 8888 61
88 157 25
88 254 51
88 337 7
88 506 28
88 539 56
88 9802 31
88 1469 100
90 6633 97
90 9324 78
90 6431 35
91 96 31
91 178 26
91 663 27
91 2409 42
91 5385 91
91 8257 70
91 8522 28
91 1497 37
91 3771 99
92 101 65
92 118 1
92 272 34
92 472 13
92 482 18
92 570 28
92 1925 38
92 3941 59
92 4041 16
92 7927 47
92 1084 17
92 3930 87
92 1321 67
92 2674 13
92 8893 61
92 7778 35
92 5288 30
93 143 50
93 173 42
93 378 28
93 473 2
93 822 41
93 1929 37
93 2342 43
93 8293 57
93 8497 49
93 4466 90
93 9031 36
93 347 48
93 1156 36
94 130 91
94 576 14
94 1231 60
94 1409 13
94 2174 51
94 6767 51
94 6169 41
94 353 31
94 4539 30
94 1045 40
95 198 70
95 525 5
95 2527 53
95 7334 71
96 565 96
96 1877 61
96 9107 40
96 4144 76
96 6661 9
96 9530 32
96 1673 71
96 2448 39
97 133 13
97 418 7
97 2420 44
97 2490 8
97 3446 40
97 4079 77
97 483 26
97 9980 88
97 2772 94
97 59 42
98 147 6
98 151 67
98 405 50
98 8807 61
98 8088 24
98 9212 63
99 2095 21
99 2169 13
99 4617 25
100 5118 11
100 8624 6
100 1805 15
100 4581 28
101 629 28
101 902 42
101 4309 77
101 4558 96
101 1011 71
102 141 100
102 207 91
102 1283 31
102 1467 57
102 1846 7
102 4214 38
102 7008 31
102 7118 23
102 9155 47
103 1618 10
103 6329 52
103 873 37
103 4925 50
103 2873 4
104 125 29
104 137 26
104 635 42
104 1270 52
104 1674 92
104 7816 15
104 7450 12
104 4131 58
104 452 30
104 6399 3
105 658 43
105 703 96
105 836 22
105 1539 4
105 5529 52
105 2211 4
105 7098 24
105 2761 4
105 2029 75
105 8503 1
106 158 65
106 277 38
106 496 2
106 645 79
106 5720 59
107 148 9
107 546 86
107 1090 32
107 1671 72
107 3143 58
107 4049 100
108 279 21
108 358 2
108 453 17
108 522 83
109 211 3
109 280 85
109 285 54
109 936 27
109 1021 64
109 1425 58
109 3637 36
109 4025 3
109 7721 79
109 8004 23
109 9833 92
109 1615 80
109 8279 35
109 841 41
109 1439 12
109 7025 41
110 113 38
110 195 70
110 739 74
110 1042 44
110 1125 48
110 3467 47
110 5180 7
110 6403 63
110 8774 62
110 3460 65
110 3105 50
110 3027 74
111 170 38
111 251 3
111 340 64
111 7928 34
111 6254 88
111 5336 27
111 3926 54
112 778 96
112 1193 3
112 1333 48
112 4676 63
112 233 1
112 9972 39
112 1116 44
113 330 38
113 428 42
113 611 22
113 2279 34
113 9312 29
113 9252 91
114 184 99
114 332 95
114 619 84
114 1513 94
114 2689 39
114 3086 77
114 116 29
114 990 22
114 3876 61
114 6879 51
114 2532 78
115 270 32
115 1315 9
115 1765 66
115 5351 93
115 3855 18
115 4663 97
115 2102 64
116 2518 50
116 3999 16
116 4306 84
116 8956 38
117 238 98
117 6735 77
117 5689 10
117 4817 78
117 8123 100
117 3778 83
118 362 65
118 985 51
118 2402 26
118 5155 58
118 8211 80
118 4438 62
118 4217 98
118 4508 80
118 2747 26
119 142 9
119 242 3
119 2219 37
119 3575 40
119 3601 92
119 5836 64
119 2079 84
120 229 48
120 536 66
120 582 72
120 1731 21
120 1892 44
120 2021 79
120 7403 89
120 9909 59
120 8251 54
120 3277 9
120 621 62
121 256 83
121 357 21
121 1964 47
121 411 31
121 4797 77
122 203 23
122 404 23
122 1278 84
122 2604 59
123 247 64
123 528 62
123 1445 36
123 2381 79
123 6973 82
123 1213 24
123 1957 25
124 126 37
124 315 99
124 2364 86
124 7240 31
124 8205 64
124 3629 30
124 4990 22
124 7614 33
124 2371 98
124 44 89
125 1641 79
125 8884 52
125 4883 81
125 8489 36
126 1200 80
126 2202 90
126 9170 81
126 73 24
126 7896 68
126 8397 76
127 349 81
127 511 71
127 589 64
127 773 11
127 1686 26
127 2666 4
127 7074 13
127 9485 79
127 4453 6
127 3758 64
127 435 5
128 172 32
128 1135 27
128 1496 79
128 390 59
128 8485 34
128 86 5
129 295 82
129 564 49
129 572 96
129 4946 37
129 4825 96
129 8631 100
129 916 96
129 9968 74
130 252 43
130 743 38
130 1801 78
130 5129 95
130 7508 41
130 8249 1
131 165 60
131 292 99
131 392 31
131 1666 22
131 3565 91
131 3817 29
131 6009 31
131 2749 42
131 7691 100
132 219 75
132 273 13
132 436 68
132 2132 64
132 9788 98
132 6779 69
132 4457 74
132 6405 25
132 2021 45
132 6300 89
133 532 22
133 3094 80
133 8805 51
134 267 35
134 377 62
134 2521 83
134 8206 20
134 6897 58
134 9927 7
134 9820 97
135 160 25
135 194 27
135 1032 79
135 5457 80
135 81 10
136 479 6
136 1186 26
136 2931 29
136 3469 69
136 5208 76
136 1548 88
136 634 93
136 1619 64
137 163 29
137 259 88
137 389 18
137 866 86
137 1106 79
137 1353 5
137 1555 11
137 1715 86
137 1845 18
137 2820 87
137 3229 54
137 5946 78
137 7609 98
137 4516 91
138 373 79
138 495 55
138 2631 13
138 5056 54
138 6584 32
138 7132 71
138 3418 62
139 736 5
139 7381 58
139 2653 10
140 262 79
140 458 55
140 1251 90
140 3225 85
140 8737 75
140 9792 74
140 9601 49
140 2464 87
141 263 94
141 1698 5
141 8433 21
141 2811 23
141 6623 76
141 5081 47
142 1905 19
142 612 64
142 2108 76
143 308 22
143 329 99
143 627 29
143 900 72
143 1273 58
143 2554 53
143 5799 45
143 6207 17
143 7320 1
143 3158 41
143 3015 29
144 342 25
144 653 100
144 861 16
144 5457 86
144 3822 82
144 3902 80
144 6440 65
144 4948 91
145 6949 87
145 5428 98
145 8145 40
146 161 100
146 236 56
146 3825 80
146 5358 36
146 517 66
147 1164 68
147 2952 79
147 3409 61
147 5581 37
147 4512 48
147 5765 99
147 9672 9
147 1037 93
147 9481 13
147 3122 86
148 6589 25
148 5591 38
149 265 34
149 390 87
149 439 41
149 772 60
149 815 70
149 1889 94
149 3920 9
149 4820 88
149 3220 25
149 7401 97
150 3377 10
150 8050 85
151 268 82
151 630 68
151 1335 55
151 2795 63
151 9804 78
151 8806 23
151 1488 75
151 1575 81
151 9943 62
152 1104 10
152 5348 13
152 7540 51
152 9615 3
152 8615 18
153 769 16
154 215 71
154 440 95
154 4321 73
154 9877 53
154 6126 42
155 443 8
155 1692 47
155 4154 67
155 4937 61
155 6638 79
155 7757 68
155 9217 50
155 9131 9
156 601 96
156 2708 51
156 215 90
156 6641 88
156 6627 60
156 472 98
157 1799 51
157 1934 90
157 2423 87
157 9369 3
157 7651 84
157 9688 51
158 209 21
158 1634 27
158 2585 68
158 4134 75
158 1377 45
158 5241 7
158 5890 87
159 227 68
159 350 79
159 368 98
159 9664 60
159 5260 31
160 649 24
161 372 45
161 949 19
161 4858 98
161 9378 12
162 395 7
162 471 99
162 2655 59
162 9188 22
162 1019 79
162 5269 97
162 6242 24
163 222 11
163 343 11
163 541 32
163 1234 37
164 682 66
164 1924 90
164 2043 34
164 5092 1
164 8430 81
164 4582 86
164 741 31
164 9913 80
165 311 11
165 410 67
165 1190 47
165 1948 39
165 2277 64
165 3909 80
165 6359 100
165 6951 52
165 7661 91
166 328 32
166 690 100
166 3969 68
166 4375 95
166 3549 16
166 8863 22
166 123 66
167 476 1
167 853 97
167 1656 42
167 2209 41
167 2676 4
167 2777 18
167 3073 47
167 4249 24
167 8026 80
167 178 8
167 617 55
167 4824 13
167 1723 8
167 3669 70
168 5215 90
169 1064 31
169 1885 9
169 5795 13
169 8821 52
169 9984 74
170 1866 28
170 2207 56
170 2884 76
170 8271 16
170 9595 35
170 4690 75
171 698 90
171 1493 43
171 7795 39
171 264 16
171 8006 15
171 3742 17
171 7342 29
171 1271 26
172 435 1
172 600 66
172 677 8
172 1249 36
172 1253 97
172 2747 92
172 5149 23
172 7220 29
172 8960 25
172 4837 41
172 1997 37
173 234 32
173 1523 52
173 3384 92
173 194 21
173 2907 89
173 2632 94
173 8147 99
174 283 7
174 785 25
174 2035 39
174 4872 7
174 9160 18
174 7091 69
174 7851 32
174 5147 78
174 6586 38
174 3886 54
175 5552 77
175 7391 48
175 4239 16
175 2009 14
176 181 26
176 462 23
176 2832 64
176 1916 2
176 2785 41
177 396 91
177 581 18
177 689 26
177 1540 58
177 3847 29
177 4285 34
177 5388 22
177 8070 37
177 634 3
178 550 83
178 5655 98
178 6190 38
178 3166 56
178 7767 49
178 4700 73
178 1615 5
179 3265 36
179 3502 82
179 9021 43
180 191 91
180 421 68
180 4948 90
180 6249 4
180 8827 42
181 345 77
181 427 15
181 616 45
181 923 24
181 2635 53
181 2872 25
181 5351 2
181 5801 2
181 401 11
181 9593 66
182 317 95
182 563 29
182 655 41
182 1365 25
182 2633 21
182 3359 68
182 3602 22
182 6450 12
182 9626 38
182 8663 55
182 7893 77
182 1081 30
183 240 52
183 370 46
183 782 36
183 935 40
183 5566 11
184 320 93
184 1368 8
184 1716 50
184 8566 84
184 3218 43
184 9408 90
184 4214 14
184 9081 93
185 231 46
185 638 35
185 1020 23
185 1867 86
185 2496 65
185 2110 87
186 336 42
186 671 19
186 1915 95
186 1241 15
186 6031 32
187 573 88
187 1939 20
187 3454 74
187 4394 37
187 9842 21
187 3565 29
187 5193 54
187 1433 18
188 197 99
188 1210 33
188 696 58
189 284 51
189 299 52
189 347 46
189 656 54
189 1784 3
189 2522 99
189 2973 50
189 5393 46
189 9269 55
190 237 49
190 1132 12
190 3481 20
190 3948 48
190 6103 68
190 1104 52
190 1873 36
190 2318 85
190 7833 28
190 4015 91
190 4122 22
191 579 22
191 1860 47
191 2194 82
191 3504 86
192 1739 75
192 6856 45
192 9569 29
192 7133 78
192 3968 89
192 1874 39
193 212 63
193 243 58
193 246 63
193 338 23
193 605 81
193 5507 58
193 8644 9
193 9784 71
193 1835 95
193 859 80
193 1932 44
194 200 37
194 333 37
194 1271 33
194 4415 68
194 4664 39
194 5720 2
194 1569 26
195 228 70
195 614 34
195 823 85
195 9220 9
195 2399 7
195 6059 67
195 1605 100
196 668 13
196 967 52
196 3186 87
196 778 41
196 8117 21
196 557 45
196 7095 89
197 199 33
197 208 86
197 394 92
197 1334 1
197 1961 90
197 2060 91
197 4303 67
197 6732 7
198 461 45
198 789 42
198 8653 46
198 5290 54
198 3946 83
198 9193 70
199 488 64
199 779 48
199 2568 56
199 5736 83
199 9693 6
199 5684 13
200 226 38
200 258 90
200 376 21
200 3237 59
200 6191 81
200 9801 64
201 3493 26
201 3525 6
201 4952 60
201 6635 81
202 4198 1
202 4045 94
203 380 16
203 420 34
203 1395 23
203 8502 52
203 2400 57
203 6934 22
203 321 62
203 5747 81
203 4402 14
204 323 57
204 1361 35
204 1496 96
204 2557 54
204 9733 50
204 2939 85
204 6834 34
204 8862 86
204 5659 29
205 647 60
205 4094 29
205 9014 65
205 2006 28
205 2369 9
205 8594 66
205 2488 13
206 557 43
206 2548 76
206 8117 16
206 7142 25
206 2911 81
207 221 33
207 3464 89
207 7633 17
207 9546 68
207 621 97
207 8747 60
207 8556 27
208 248 71
208 2216 94
208 2981 10
208 4148 22
208 7223 53
208 7346 18
208 2691 31
208 4717 52
209 385 34
209 3961 65
209 9853 75
209 2751 13
210 214 94
210 303 93
210 351 83
210 955 62
210 1517 31
210 1923 31
210 2230 6
210 3640 18
210 1651 2
211 217 83
211 1194 68
211 3298 50
211 4703 58
211 2078 87
212 312 4
212 513 89
212 2942 76
212 8874 3
213 271 29
213 944 55
213 1670 55
213 2235 64
213 9846 4
213 5918 91
213 7648 72
213 6350 6
214 296 48
214 437 9
214 672 65
214 3753 99
214 5495 9
214 2637 95
214 1850 93
215 241 93
215 250 91
215 501 32
215 1563 57
215 8055 74
215 5832 77
215 274 26
216 245 81
216 327 36
216 517 9
216 4464 22
216 4890 2
216 6594 16
216 5251 42
216 1696 93
216 77 64
216 6148 7
216 7304 81
217 894 18
217 1693 25
217 2394 76
217 3659 64
217 7598 57
217 3668 59
217 629 32
217 4262 13
218 426 43
218 814 40
218 971 80
218 982 15
218 3055 32
218 5094 41
218 5454 6
218 5652 54
218 8632 84
218 7190 84
218 2562 29
219 304 35
219 441 17
219 1443 82
219 1883 12
219 6315 53
219 2557 87
219 6744 3
219 4729 90
219 8435 5
220 233 83
220 266 92
220 438 94
220 2164 4
221 449 66
221 2788 25
221 4472 59
221 7580 75
221 9535 74
221 8192 60
221 2717 2
222 6801 60
222 99 79
222 5458 25
223 761 17
223 8054 84
223 7649 34
223 1441 86
224 1121 36
224 3309 93
224 6024 95
224 8121 50
224 6279 65
224 184 61
224 8380 89
224 5418 46
224 3294 84
225 3365 53
225 3950 41
225 4103 70
225 5415 65
225 9109 49
225 226 91
226 885 71
226 993 54
226 1938 67
226 2580 19
226 5312 86
226 6719 74
226 6999 62
226 7166 61
226 9583 76
226 8770 15
226 9246 64
227 316 96
227 408 3
227 692 43
227 747 98
227 9679 15
227 837 39
227 3804 97
227 7828 13
228 909 27
228 1148 17
228 4950 29
228 5955 65
229 386 44
229 979 6
229 1119 49
229 1589 65
229 5630 88
229 7716 30
229 5421 54
229 3936 19
229 9400 88
230 545 13
230 556 14
230 1126 25
230 1536 22
230 582 76
230 5798 37
230 8980 87
231 319 31
231 334 35
231 1318 47
231 1442 100
231 1506 98
231 7279 8
231 7908 57
231 7909 53
231 2365 37
231 2274 60
232 763 83
232 7591 47
232 5211 70
232 8413 99
232 5996 63
233 587 25
233 1022 88
233 3196 9
233 7 38
234 383 11
234 409 99
234 939 87
234 3135 79
234 5916 64
234 2558 6
234 1133 54
235 914 44
235 989 14
235 3667 69
235 4842 34
236 253 98
236 255 28
236 289 70
236 547 3
236 1754 37
236 1796 79
236 8778 55
236 3164 19
236 4737 25
236 7106 87
237 374 73
237 805 7
237 1888 71
237 5550 55
237 7387 26
237 3580 39
237 5937 35
237 308 12
238 745 56
238 6132 69
238 825 79
239 533 35
239 1707 89
239 8235 54
239 8917 66
239 9576 6
239 6403 71
239 299 1
239 7606 75
239 3786 71
239 3350 93
240 354 49
240 505 27
240 702 27
240 2389 88
240 2767 74
240 4496 13
240 6389 19
240 9737 21
240 6508 58
241 548 93
241 618 47
241 1218 8
241 7074 8
241 7584 42
241 8862 37
242 510 34
242 742 18
242 8411 98
242 2681 67
242 9770 29
243 305 84
243 419 68
243 775 9
243 1030 57
243 1260 56
243 8704 38
243 7275 95
243 3069 3
243 9897 43
244 366 77
244 878 22
244 1101 89
244 1204 57
244 5882 19
244 4892 15
245 434 36
245 1430 100
245 3705 72
245 5665 70
245 8043 78
245 8439 5
245 347 75
245 7187 51
245 5482 82
245 6405 56
246 425 37
246 493 98
246 842 89
246 889 63
246 1105 68
246 4841 1
246 3465 11
246 9222 53
246 4207 8
246 6541 9
247 290 78
247 300 68
247 735 87
247 1116 75
247 1226 42
247 4087 4
247 8266 6
247 1964 50
248 1285 66
248 3554 83
248 7262 88
249 298 17
249 1804 62
249 2112 84
249 3034 4
249 8548 45
249 4615 60
250 341 68
250 457 99
250 626 97
250 960 100
250 992 28
250 1413 45
250 2362 17
250 6296 82
250 7902 85
250 244 18
250 9098 11
251 670 68
251 1631 31
251 6885 92
251 5998 99
251 6393 7
251 6574 56
251 7966 18
251 3762 82
252 307 64
252 445 60
252 3626 33
253 801 8
253 864 78
253 1311 5
253 9748 30
253 2055 14
253 7492 99
253 9810 76
254 413 28
254 1228 35
254 1427 78
254 6235 96
254 2364 62
254 4329 85
254 5967 35
254 7366 40
254 2277 57
254 2381 44
254 2483 32
255 489 19
255 2267 62
255 3730 83
255 8727 35
255 7546 93
255 8004 17
255 5980 42
256 452 57
256 1206 14
256 7517 44
256 6433 33
257 282 67
257 346 94
257 477 77
257 850 99
257 1774 44
257 9227 6
257 3453 90
257 2667 94
257 1870 93
257 9863 94
258 1184 69
259 1977 48
259 7344 67
259 1781 74
259 2325 54
259 2573 22
259 9720 80
259 6680 80
260 816 8
260 1000 65
260 1109 56
260 1239 78
260 2754 82
260 6163 62
260 4189 8
261 286 3
261 352 97
261 1025 10
261 3932 74
261 9747 80
261 5250 17
262 666 56
262 1107 29
262 3747 33
262 8868 54
263 5345 13
263 9020 20
263 1709 67
263 4235 98
263 1105 15
264 306 59
264 716 92
264 933 42
264 2772 41
264 4229 12
264 7820 100
265 3506 88
265 8445 94
265 6372 47
265 4318 52
265 4634 52
265 8198 47
266 367 49
266 2300 5
266 4526 68
266 5573 32
266 2152 57
266 2911 30
267 456 86
267 555 96
267 5798 87
267 7402 52
267 4957 5
267 7780 2
267 4746 99
267 9152 48
267 9591 46
268 4065 6
268 8556 22
269 708 72
269 1099 62
269 1435 40
269 1594 71
269 4828 36
269 9531 48
269 6391 30
269 2561 79
269 2749 40
270 869 5
270 3404 42
270 4776 73
270 5015 4
270 2215 37
270 7053 9
271 3310 90
271 4379 62
271 6558 24
271 5415 11
271 5265 57
272 442 60
272 631 8
272 7937 95
272 3883 66
272 419 34
273 454 44
273 571 70
273 3243 82
273 2821 24
273 8288 76
274 302 1
274 1053 49
274 1100 22
274 1123 6
274 1433 40
274 1821 94
274 5656 18
274 6410 91
274 9050 45
274 805 73
275 467 3
275 659 7
275 855 80
275 3416 25
275 3709 33
275 3797 45
275 3893 8
275 2738 31
275 2296 32
276 365 44
276 7336 38
276 926 30
276 4872 96
276 8256 74
276 9369 10
277 892 28
277 1185 16
277 6576 76
278 459 46
278 1083 26
278 2506 5
278 5415 96
278 5743 94
279 2297 71
279 2339 76
279 2494 14
279 2732 73
279 2203 80
279 3574 35
279 3769 25
