5000 15000
300 1191 85
300 3569 1
300 4204 85
301 318 56
301 319 52
301 377 54
301 392 58
301 1489 7
301 4579 55
302 3710 73
303 742 19
303 1870 35
303 876 89
303 242 40
303 1673 21
303 2265 32
304 1142 66
304 1505 30
304 1853 52
304 3596 4
304 4023 82
304 2755 25
304 3400 31
304 2729 79
305 693 81
305 1691 92
305 4146 57
305 4897 6
305 102 71
305 502 83
305 3639 9
306 441 78
306 1153 76
306 2049 56
306 3749 10
307 374 50
307 524 2
307 3644 97
307 1677 65
308 402 2
308 1398 13
308 3148 77
308 1820 21
308 3425 11
309 841 39
309 4576 70
310 339 27
310 368 47
310 1291 37
310 2139 46
311 2302 65
311 2642 83
311 1488 97
311 4374 20
311 2687 14
312 348 77
312 413 7
312 433 16
312 485 33
312 1204 35
312 2392 12
312 4368 61
312 3554 50
312 2276 68
312 1245 45
313 4040 31
314 432 32
314 912 63
314 1593 51
315 506 32
315 1235 21
315 1442 72
315 1490 71
315 2580 9
315 3407 86
315 4517 84
315 986 67
316 1083 89
316 1108 7
317 1589 33
317 1497 60
317 1196 50
317 2861 26
318 538 20
318 2529 25
318 3205 78
319 387 89
319 412 37
319 453 28
319 1565 9
319 1780 9
319 4509 74
319 566 41
319 4080 5
319 682 70
320 526 82
320 2554 35
320 468 36
320 3487 87
321 455 23
321 1160 84
321 2096 41
321 4152 67
321 3787 41
321 3101 27
321 3057 52
321 4444 12
322 592 99
322 797 21
322 2414 56
322 2999 89
322 163 64
322 3594 81
323 523 18
323 801 28
323 3141 13
323 106 86
324 587 3
324 2424 90
324 3750 17
324 1351 92
324 4267 99
324 1265 61
325 4705 43
325 1993 82
325 4931 79
325 1614 91
325 4836 38
326 844 88
326 1785 3
326 2508 67
326 4833 66
327 668 87
327 784 82
327 1078 22
327 1568 22
327 4823 100
327 2644 44
327 3040 11
328 356 27
328 541 58
328 612 33
328 934 93
328 1107 93
328 90 40
328 1498 71
329 1514 34
329 2488 82
329 4502 21
331 341 89
331 361 88
331 445 48
331 1169 66
331 1522 78
331 495 68
331 995 57
332 496 44
332 1700 25
332 4858 59
333 502 5
333 3961 12
333 2172 50
333 560 82
334 452 87
334 499 60
334 1703 47
334 1704 95
334 1714 65
334 1749 35
334 2740 69
334 4489 71
335 1019 34
335 1550 54
335 1898 3
335 2436 98
335 4353 1
335 1274 40
336 537 56
336 603 31
336 2454 44
336 2912 63
336 445 57
337 1835 93
337 2356 50
338 628 88
338 1429 26
338 2520 20
338 3992 68
338 3893 40
339 4564 81
339 1069 39
339 183 53
339 1130 66
340 1567 77
340 4441 33
340 1710 70
340 1672 47
340 1598 73
341 1126 89
341 1562 42
342 2665 37
342 4361 41
342 3102 84
342 1824 94
343 1131 91
343 4885 8
344 914 92
344 2622 48
344 4864 42
344 2539 78
345 811 34
345 989 67
345 1091 31
345 1417 33
345 2073 82
345 2334 57
346 443 3
346 1058 74
346 2176 46
346 4626 56
346 2448 66
347 1411 50
348 1114 22
348 2981 75
348 4954 40
349 1347 54
349 1503 37
349 1676 37
349 2018 8
349 3108 91
349 4851 54
349 3187 91
350 482 79
350 620 88
350 1397 43
350 1512 70
350 1866 73
350 3071 79
351 414 37
351 573 81
351 1586 40
351 2288 31
351 2613 4
351 4744 23
351 324 91
352 442 15
352 920 88
352 2199 77
352 4106 42
353 636 94
353 1360 26
353 1651 43
353 4338 3
353 3314 43
354 370 83
354 591 86
354 631 93
354 719 24
354 3006 63
354 4228 47
354 4783 70
354 1316 69
354 3146 15
355 28 91
355 2274 62
355 1404 33
356 982 34
356 1176 54
356 2147 66
356 4270 82
357 360 10
357 600 99
357 824 65
357 3134 69
357 990 89
357 4595 43
357 1529 72
357 2819 37
358 504 23
358 872 78
358 3198 28
358 1756 4
358 3801 28
359 594 10
359 644 11
359 904 83
359 941 11
359 3779 78
359 3279 19
360 3427 97
360 2525 14
360 2333 59
361 899 92
361 1040 82
361 1361 48
361 33 6
361 1002 56
361 622 58
362 2352 5
362 4740 41
362 4002 21
363 513 32
363 516 52
363 2103 3
363 947 44
363 4043 5
363 1257 79
363 1137 81
364 1288 74
364 1662 84
364 3312 34
364 3785 3
364 946 57
365 675 67
365 885 35
366 1034 59
366 3526 61
366 2853 100
367 1394 76
367 3754 64
367 4032 26
367 2220 86
367 2313 98
368 829 60
369 1893 86
369 3902 11
369 1515 19
369 2062 19
369 3012 28
370 557 37
370 1363 37
370 1678 88
370 3486 71
371 422 20
371 1388 84
371 2939 84
371 3487 72
372 545 7
372 1625 95
372 3946 64
372 176 74
373 629 99
373 2624 71
373 1078 25
374 1676 32
375 1631 26
376 630 91
376 856 17
376 1177 71
376 1526 76
376 2312 82
376 538 61
376 757 23
376 235 11
377 390 68
377 2335 78
377 3173 35
377 4802 74
377 967 70
377 1242 2
378 1841 67
378 1684 23
378 2868 69
378 1367 65
378 2357 54
379 777 59
379 1013 10
379 1182 3
379 1588 76
379 3179 86
379 3352 79
380 635 50
380 4304 64
380 429 23
380 2427 83
380 1816 66
380 4568 96
380 4092 31
381 411 93
381 1569 21
381 2177 56
381 4608 9
381 248 78
381 1921 100
382 888 12
382 1800 41
382 4983 9
382 3217 20
383 588 90
383 1205 38
383 1242 65
383 1554 76
383 3434 39
383 2550 75
383 4496 23
383 4549 16
384 3885 35
384 4355 96
384 3598 49
384 2630 89
385 4068 75
385 2053 14
385 3783 47
385 269 18
385 2850 91
385 4911 63
386 669 82
386 741 4
386 984 18
386 4650 89
386 3458 47
386 1699 17
386 2151 66
386 3110 25
387 607 40
387 1046 47
387 1871 3
