10000 30000
286 4014 94
286 146 61
286 1732 31
286 2795 92
286 5562 95
286 9422 74
287 893 77
287 1880 8
287 2237 80
287 6500 15
287 6991 24
288 815 47
288 8681 72
288 8182 33
288 7410 47
289 610 79
289 5334 83
289 9454 43
290 541 12
290 899 68
290 1916 23
290 1032 62
290 9850 8
291 769 7
291 1139 84
291 2480 100
291 2788 69
291 3023 3
291 3457 20
291 3268 23
292 341 6
292 1192 54
292 2807 86
292 6392 96
292 6481 93
292 7416 34
292 2914 31
292 6299 55
293 1708 20
293 7990 67
293 9622 35
293 5134 34
293 4824 44
293 782 24
294 507 67
294 1577 73
294 1615 69
294 5149 29
295 648 95
295 2340 27
295 5233 63
295 249 48
295 2592 17
295 3405 36
296 2914 55
296 8727 86
296 9145 52
296 5221 93
296 7888 96
296 9760 76
297 381 76
297 423 98
297 577 47
297 1542 62
297 3382 74
297 6157 76
297 8202 38
297 9093 46
297 5994 7
297 6789 34
297 6586 95
298 335 34
298 1202 63
298 9399 90
299 368 59
299 632 77
299 1142 38
299 1298 90
299 2553 23
299 3059 34
299 5649 27
299 9316 97
299 981 35
300 464 99
300 492 40
300 571 91
300 1371 65
300 2243 72
300 2971 5
300 4699 42
300 6283 3
301 527 96
301 741 19
301 2075 59
301 2672 66
301 9953 63
301 3023 66
301 8072 93
301 2757 81
301 5655 8
302 411 82
302 5133 2
302 1173 47
303 451 54
303 1150 45
303 2521 67
303 1282 61
303 619 11
303 3112 29
304 1010 58
304 1159 19
304 8151 5
304 7145 10
305 694 46
305 750 39
305 857 19
305 1797 70
305 6964 30
305 8128 92
305 231 15
305 9320 70
306 670 2
306 1249 70
306 3293 72
306 6382 81
307 518 7
307 667 74
307 1182 15
307 1380 32
307 3109 10
307 4085 7
307 4109 78
307 5396 8
307 5709 31
307 4894 74
308 680 28
308 753 86
308 9657 36
308 6861 52
308 8575 56
309 1258 52
309 6764 95
309 9894 79
309 2052 46
309 8239 90
309 8521 24
309 9036 7
310 711 73
310 1546 52
310 2529 19
310 5202 52
311 658 10
311 155 61
311 3179 67
311 780 25
311 4598 54
312 4710 79
312 3628 44
312 3276 85
313 537 99
313 3369 27
313 3514 75
314 703 74
314 1545 61
314 6699 25
315 2152 17
315 4230 76
315 4926 10
315 5647 74
315 613 17
315 5775 51
315 6553 97
316 1899 71
