1000 2000
33 39 34
33 331 41
33 672 93
33 676 74
33 408 81
34 45 31
34 72 27
34 100 19
34 115 81
34 295 36
34 899 83
34 278 96
35 65 23
35 180 38
35 185 16
35 267 54
36 83 3
36 187 49
36 298 23
36 240 90
36 971 82
36 865 3
37 119 14
37 149 41
37 150 50
37 989 46
37 329 89
37 972 75
38 137 23
38 148 100
38 200 98
38 287 20
38 949 96
39 84 21
39 111 43
39 210 8
39 369 93
39 508 27
39 906 55
39 378 4
40 47 19
40 54 78
40 222 35
40 590 44
41 50 32
41 53 45
41 214 2
41 352 39
41 994 30
42 237 7
42 310 88
42 759 75
43 130 15
43 902 46
44 213 65
44 291 64
44 413 14
44 613 15
45 64 29
45 414 84
46 140 87
46 201 61
46 719 3
47 259 40
47 275 92
47 323 45
47 357 55
47 470 4
47 501 10
47 578 36
48 68 84
48 251 71
48 292 59
48 599 51
49 95 3
49 240 35
49 266 43
49 383 5
49 614 39
50 73 20
50 460 91
51 252 82
51 682 83
51 782 33
52 63 2
52 175 3
53 612 34
53 396 99
53 676 40
54 124 50
54 671 57
54 685 5
54 778 63
54 831 97
54 848 90
55 75 48
55 326 11
55 328 51
55 837 11
55 310 55
56 57 71
56 172 90
56 496 59
56 838 35
56 868 16
57 60 79
57 74 30
57 131 14
57 184 8
57 454 82
58 168 50
58 221 55
58 402 23
58 129 57
60 142 27
60 103 8
61 108 98
61 112 20
61 254 35
61 285 79
61 299 51
61 934 66
62 81 94
62 163 50
62 183 27
62 498 14
62 844 16
62 575 99
63 395 90
63 429 45
63 947 79
64 912 23
65 120 54
65 548 58
66 307 57
67 92 18
67 282 44
67 567 50
68 860 1
69 104 95
69 114 89
69 116 16
69 933 6
69 893 21
70 654 36
71 155 19
71 302 16
71 705 22
72 109 57
72 132 46
72 246 21
72 277 99
72 350 9
72 499 37
72 801 54
73 143 45
73 209 15
74 338 82
74 950 57
74 135 66
74 201 62
74 186 83
75 375 64
75 756 46
75 516 93
75 332 100
76 270 4
76 572 74
76 615 34
76 248 21
77 86 25
77 142 80
77 374 59
77 578 12
78 220 91
78 712 22
78 256 70
79 317 14
79 337 61
79 635 10
79 242 27
80 101 77
80 234 84
80 345 82
81 159 64
81 319 73
81 468 42
81 597 72
81 153 1
82 90 52
82 97 6
82 273 20
82 278 65
82 791 38
83 126 37
83 406 70
83 943 14
84 632 46
84 429 16
85 134 16
85 139 77
85 162 18
85 387 77
85 155 1
85 212 96
86 666 46
87 808 39
88 787 92
88 967 75
88 579 60
89 179 47
90 106 11
90 349 11
90 824 97
90 119 12
91 748 25
92 135 11
92 174 1
92 176 72
92 327 94
92 525 99
93 196 19
93 760 25
94 146 34
94 356 7
94 630 34
94 501 46
95 190 7
95 347 50
96 224 17
96 385 54
96 725 13
96 550 59
96 932 48
96 129 94
96 947 57
97 390 87
97 753 76
97 574 22
98 99 11
98 128 88
98 158 46
98 813 18
98 936 86
98 224 15
99 841 38
99 863 32
99 237 39
99 878 70
99 405 28
100 228 24
100 428 61
100 673 7
100 797 34
101 103 14
101 215 55
101 360 45
101 974 43
102 226 80
103 671 52
104 105 44
104 110 21
104 469 12
104 657 19
104 513 51
104 129 67
105 161 78
105 538 75
105 603 4
106 286 79
106 36 64
106 149 34
107 164 71
107 170 68
107 606 42
107 943 23
108 141 20
108 160 62
108 648 17
108 937 64
109 138 68
109 154 94
109 339 41
110 544 78
110 750 36
110 739 6
110 463 29
110 431 55
111 384 96
111 79 65
112 659 31
112 765 2
113 207 83
114 151 93
114 321 50
114 425 100
114 804 23
114 774 24
115 544 21
116 122 29
116 355 90
117 181 19
117 554 24
117 670 5
118 276 28
118 180 60
118 618 58
119 233 62
119 452 11
120 205 53
120 994 64
121 177 18
121 665 71
122 152 9
122 483 84
122 620 17
122 657 53
123 449 72
123 862 67
123 896 73
124 602 48
124 867 68
125 315 90
125 624 67
125 762 56
125 672 10
126 876 56
126 832 49
127 145 85
127 165 69
127 580 58
129 348 82
129 528 35
130 992 67
130 232 81
130 411 90
131 325 98
131 150 78
134 378 67
134 500 24
134 387 78
135 437 40
135 929 2
135 317 7
135 300 9
136 166 64
136 167 69
137 436 85
137 751 24
138 247 14
138 805 54
139 852 29
140 351 52
140 491 11
140 600 49
140 523 57
141 182 54
141 217 92
141 783 45
141 620 34
141 624 80
142 335 59
142 903 60
143 230 78
143 825 79
143 766 71
144 261 51
144 412 79
144 297 67
145 199 54
145 408 85
145 411 90
145 743 46
145 879 96
145 934 32
146 219 65
146 305 52
146 25 42
147 171 100
147 850 72
148 283 47
148 318 49
148 560 100
148 648 64
149 877 82
150 724 100
150 767 60
150 146 22
150 623 93
151 294 21
151 741 53
151 894 4
151 589 64
152 194 21
152 249 2
152 359 22
152 485 25
153 390 98
153 481 9
154 212 97
154 243 100
154 668 51
154 291 40
155 473 96
155 666 43
156 523 28
156 861 78
156 722 95
157 394 65
157 647 65
158 290 71
158 854 39
158 761 89
158 331 21
160 293 22
160 309 48
160 519 43
160 289 39
160 68 45
160 946 23
161 263 97
162 373 2
162 376 15
162 935 30
162 431 61
162 581 82
163 352 13
164 211 5
164 235 52
164 512 24
164 326 17
165 239 55
165 372 86
166 478 70
167 524 22
168 536 92
169 192 75
170 123 54
171 447 22
171 549 5
171 723 97
172 2 30
174 216 59
174 281 58
174 608 12
174 618 18
174 881 66
175 332 78
175 358 97
175 581 77
176 699 13
177 208 2
177 536 26
177 484 96
178 186 91
178 189 55
178 204 39
178 389 27
178 150 80
179 191 14
179 86 69
180 297 12
180 399 70
180 520 93
181 365 89
181 711 34
181 891 17
181 302 34
181 41 78
182 265 17
182 514 85
182 269 73
182 285 18
182 786 31
183 482 24
183 167 51
183 67 98
184 206 44
184 289 6
185 343 56
186 747 12
187 188 4
187 308 66
187 811 49
188 700 65
188 328 60
189 392 47
189 700 65
189 241 27
190 202 18
190 225 28
190 556 46
190 325 76
190 770 3
191 203 68
191 404 23
191 434 29
191 661 35
191 706 43
192 510 41
192 204 89
193 250 40
193 388 28
194 342 8
194 861 72
195 271 62
195 427 15
195 609 93
196 784 51
197 520 78
197 535 33
197 844 98
198 285 31
198 351 56
198 797 14
200 264 93
200 450 25
200 504 13
200 960 33
200 452 47
201 452 7
201 576 7
202 433 1
202 921 24
202 448 15
203 650 12
203 160 69
203 974 73
204 320 10
204 530 12
204 546 73
204 804 33
205 238 48
205 330 43
205 859 15
205 342 98
205 904 23
206 457 41
207 652 100
207 102 34
207 372 86
207 213 85
208 267 95
208 696 45
208 970 5
208 933 18
209 232 89
209 306 80
209 849 67
209 864 14
210 229 96
210 398 46
210 416 14
210 540 93
210 634 89
210 695 22
210 506 91
210 388 24
211 236 49
211 311 65
211 431 83
211 506 10
211 565 66
211 229 20
212 218 34
212 885 63
212 350 90
212 233 32
214 361 62
215 231 10
215 424 28
215 909 45
215 370 69
215 264 28
215 584 87
216 244 43
216 347 35
216 827 41
216 309 56
216 113 74
217 569 68
217 637 2
218 400 67
219 454 17
220 284 6
220 558 85
220 778 56
221 329 26
221 638 60
221 775 4
221 93 79
222 525 4
222 570 14
222 776 37
222 653 48
223 407 49
223 410 82
223 459 30
223 471 2
223 418 8
224 649 47
224 684 15
224 792 5
224 347 82
225 527 11
225 693 94
225 742 85
226 301 84
226 901 48
229 604 7
229 998 38
230 312 34
230 380 17
230 963 26
230 18 91
230 879 52
231 353 54
231 855 25
232 426 71
232 480 82
233 397 53
233 471 47
234 403 55
234 297 21
235 299 34
235 583 17
236 322 86
236 995 7
236 312 95
237 253 5
237 274 11
237 940 99
237 94 76
238 324 60
240 29 38
240 384 69
241 505 10
242 300 33
242 344 28
243 334 15
243 362 69
244 687 9
244 703 22
247 257 6
248 333 28
249 507 81
250 745 74
250 539 35
250 157 88
250 700 78
250 473 93
251 505 3
251 557 10
251 335 74
253 502 47
253 678 55
253 250 33
254 288 13
254 417 96
254 683 15
254 794 87
254 349 36
255 396 84
255 789 70
256 262 25
256 948 15
257 268 13
257 269 100
257 421 75
258 462 16
258 740 48
259 435 37
260 519 16
261 618 96
263 730 85
263 652 30
264 279 94
264 458 21
264 759 82
265 928 17
265 889 64
266 873 79
266 570 68
267 280 99
268 354 28
269 783 71
270 99 43
271 754 87
272 565 36
273 325 60
273 85 23
273 473 77
274 486 32
274 694 64
274 519 28
274 497 94
275 199 74
276 738 88
276 284 76
277 788 19
277 740 6
277 535 42
278 419 13
278 543 41
279 672 48
279 34 83
279 904 26
280 529 62
280 370 35
280 19 91
281 889 51
281 657 62
281 764 89
281 608 5
282 689 29
282 464 81
283 405 77
283 918 79
284 571 92
284 873 25
284 623 100
285 918 98
285 144 13
285 494 37
285 327 99
287 316 2
287 537 51
287 818 88
288 40 16
289 588 43
290 340 5
290 568 78
290 784 65
290 895 59
291 303 63
291 587 17
291 169 16
291 840 55
292 366 50
292 448 56
292 477 49
292 330 50
293 845 58
294 280 63
295 296 47
295 391 2
295 773 9
295 961 34
296 885 38
296 182 21
297 721 30
298 768 41
298 314 92
299 132 78
299 879 50
300 932 32
300 121 44
300 365 54
301 532 60
301 676 25
301 774 2
301 737 87
302 345 74
302 940 15
302 705 57
303 473 20
303 631 92
303 120 56
303 785 4
304 651 5
305 368 26
305 513 2
305 600 90
305 993 13
306 270 69
306 587 26
307 341 100
307 446 41
307 869 52
307 949 79
308 594 36
308 734 91
308 807 40
308 314 11
309 798 77
309 826 32
309 280 59
310 772 63
310 800 30
311 726 95
312 702 89
312 486 92
313 779 1
314 656 74
314 513 40
315 371 19
315 451 83
316 758 25
316 640 57
317 412 13
318 799 23
318 340 19
318 280 72
319 539 22
319 645 91
320 598 64
320 644 98
321 466 34
321 472 99
321 493 3
321 561 16
321 358 78
321 120 11
321 101 45
322 704 88
322 766 15
323 463 74
323 481 100
324 381 58
324 420 57
324 511 58
324 595 97
324 42 71
325 455 50
325 421 51
325 426 23
325 99 29
326 494 75
326 621 19
326 714 70
326 775 23
326 808 82
327 382 75
327 575 26
327 354 57
327 784 68
328 955 14
329 566 30
329 628 99
329 472 91
329 437 49
330 555 55
330 267 87
330 718 14
331 939 98
331 79 7
332 226 9
333 584 48
333 979 67
333 571 72
333 740 62
334 582 76
334 309 65
334 381 5
335 526 18
336 564 28
336 248 99
336 519 62
337 490 7
337 616 89
337 946 97
338 997 3
338 96 8
338 806 58
341 370 75
341 423 38
341 735 67
341 840 77
341 744 46
341 203 87
342 355 34
342 710 3
342 344 83
343 727 58
343 998 53
344 439 31
345 377 53
345 854 20
345 970 91
346 431 34
347 916 59
348 641 27
348 976 24
349 743 80
350 230 40
350 653 88
351 509 54
351 516 45
351 761 79
352 363 21
352 409 88
353 643 2
353 995 59
354 596 52
354 72 54
354 922 53
354 702 94
355 764 37
355 500 86
356 364 56
356 386 70
356 531 91
356 931 75
356 959 4
356 182 4
357 755 43
357 495 68
358 441 62
359 729 70
359 120 44
360 432 95
360 664 34
360 715 61
360 914 84
360 578 56
360 769 28
361 547 48
362 475 70
365 984 80
366 907 65
368 747 27
368 973 100
369 379 1
370 236 59
370 81 46
371 487 100
371 645 14
372 456 23
372 738 66
373 524 15
373 732 59
375 479 17
375 51 77
376 888 86
376 639 99
377 610 69
377 45 38
377 370 44
378 208 37
379 148 40
380 559 48
381 742 19
382 828 17
382 16 73
383 5 62
383 587 61
384 418 80
384 130 97
385 851 60
386 749 82
386 957 18
386 712 17
387 850 75
388 617 35
388 328 57
388 722 37
391 401 43
391 383 23
391 524 93
392 545 55
392 583 31
392 338 74
392 891 87
392 594 84
393 307 11
393 507 3
394 489 34
394 639 25
394 650 58
394 159 69
395 890 90
396 691 62
398 897 2
398 487 72
398 565 66
399 911 66
399 720 46
399 261 52
400 756 76
401 464 51
401 612 46
402 692 13
402 832 17
403 920 9
403 974 48
403 715 28
403 546 10
404 443 48
404 39 79
405 880 92
405 169 59
406 430 60
406 789 30
407 553 4
407 490 85
407 721 17
407 44 90
407 936 10
408 266 7
408 484 32
409 653 25
409 295 1
409 733 66
410 453 74
410 461 17
410 607 4
410 22 24
410 563 53
411 432 99
412 422 5
412 588 5
412 677 23
412 833 86
412 956 33
412 426 86
413 488 49
414 691 51
415 488 80
416 615 35
417 974 73
418 431 65
419 445 95
419 551 38
420 193 82
421 318 95
422 672 44
423 220 71
425 593 93
425 73 83
425 20 2
425 783 3
427 757 36
427 5 98
428 467 71
428 551 94
428 704 34
428 408 2
428 922 77
428 997 54
429 438 54
430 444 67
430 820 53
431 465 98
431 573 88
431 579 16
432 675 25
432 796 52
433 655 22
434 544 98
435 716 10
435 680 61
435 345 87
436 896 37
436 749 57
437 819 60
437 405 63
438 806 16
439 95 29
440 780 46
440 718 55
440 531 36
440 881 15
441 667 28
441 914 36
442 790 75
442 689 39
443 495 14
443 681 14
443 102 91
444 965 68
444 886 55
444 68 63
444 355 83
445 574 41
445 49 60
446 607 29
447 92 93
447 32 65
448 120 79
449 988 55
449 229 22
449 828 79
449 492 93
450 665 98
450 9 60
450 689 38
451 184 34
454 867 51
454 730 39
454 45 29
454 473 3
454 115 66
454 247 23
455 910 56
456 542 55
457 623 86
457 378 62
457 580 67
458 419 29
459 484 29
459 805 54
460 849 81
460 315 55
462 690 60
464 646 84
464 775 6
464 975 15
465 601 64
465 763 73
466 707 19
467 503 27
467 607 74
468 377 93
469 905 36
469 41 10
469 920 91
471 476 11
471 83 93
472 658 14
472 810 70
472 821 4
474 497 77
474 434 74
475 892 54
476 565 73
476 825 11
476 462 95
477 581 90
478 492 19
478 267 5
479 818 46
481 592 13
481 965 38
481 155 63
481 882 50
481 507 21
481 974 6
482 385 38
482 563 88
483 718 15
483 923 78
483 675 68
483 473 27
483 959 92
483 105 88
483 137 96
484 793 46
484 729 43
485 709 55
485 865 4
485 363 40
485 669 77
486 895 1
486 143 60
487 884 62
487 202 13
488 475 13
490 969 17
491 653 72
493 179 62
494 629 29
494 526 72
495 517 79
495 737 15
495 870 24
495 922 49
495 619 30
496 501 81
497 286 11
497 669 86
498 731 33
498 574 45
498 255 36
499 541 56
499 640 14
499 6 41
500 717 32
501 627 36
502 728 95
502 961 57
503 770 32
504 646 23
505 577 64
505 680 67
505 349 7
505 269 12
506 636 8
506 774 60
507 533 56
507 174 81
508 980 25
508 289 17
509 744 4
510 766 88
510 215 69
510 470 73
511 192 6
512 983 46
512 319 52
513 151 94
513 842 1
513 687 6
514 669 56
514 381 100
515 816 88
515 106 7
515 82 77
517 419 23
518 250 49
519 926 100
519 230 84
519 68 35
520 670 43
523 550 33
523 732 100
524 534 52
524 761 3
526 290 83
527 832 79
530 836 59
531 739 94
531 266 21
531 619 33
532 760 90
532 451 41
533 129 59
534 295 4
535 769 38
535 383 49
535 310 8
537 722 65
538 199 1
539 753 23
539 814 57
540 625 31
540 643 66
540 799 89
542 679 78
542 378 39
543 552 46
543 663 58
543 80 78
544 688 13
545 849 43
546 589 68
546 731 4
547 589 31
547 622 49
548 211 100
548 545 51
549 902 7
550 818 25
550 123 92
550 378 57
551 842 24
553 735 6
555 273 23
555 603 28
556 492 38
557 752 58
558 511 41
558 826 14
559 883 26
559 975 10
559 781 85
560 836 94
562 141 15
564 299 84
564 321 9
566 215 16
566 397 93
566 984 69
567 806 26
568 865 100
569 959 26
569 761 63
570 247 92
571 633 32
571 625 27
572 822 4
573 517 10
573 402 49
573 452 63
574 786 20
574 554 83
575 813 63
575 90 57
576 111 83
576 402 98
577 800 56
577 530 68
577 665 22
577 386 85
577 371 92
578 515 74
578 613 53
578 323 53
579 830 38
579 842 62
580 720 88
580 809 81
581 46 2
582 991 11
582 676 42
582 215 90
582 640 61
582 9 75
584 982 61
584 267 39
584 749 53
586 896 22
587 944 60
588 900 79
588 519 50
588 300 1
589 686 35
589 925 91
589 347 59
591 626 62
591 998 4
591 472 59
592 802 18
592 372 45
593 961 11
593 520 55
594 827 66
594 898 39
596 482 34
597 619 59
597 716 1
597 240 82
597 310 19
598 622 53
598 746 40
598 170 80
598 12 34
599 779 75
600 317 43
600 330 48
601 660 99
602 887 64
602 930 75
602 286 99
602 922 5
602 430 82
603 825 82
604 642 98
604 264 26
605 623 79
606 156 14
607 777 16
607 255 11
608 678 36
609 336 70
610 698 37
610 114 46
612 757 79
612 924 6
612 498 39
614 240 45
615 996 70
615 421 88
615 345 62
619 552 3
619 941 20
619 283 95
619 408 24
620 771 14
621 952 81
621 807 47
621 600 49
623 203 89
624 255 22
624 678 21
624 665 25
625 337 17
625 613 97
626 294 94
627 915 92
628 389 81
629 910 48
629 773 59
630 526 70
631 573 25
632 932 52
632 515 57
633 58 70
634 901 57
635 651 66
635 690 90
635 829 70
636 31 21
637 701 62
638 770 72
638 858 89
638 848 50
639 479 77
640 989 49
640 112 79
640 58 74
641 751 87
641 988 3
642 8 32
643 855 40
644 367 2
644 665 57
645 561 94
645 460 95
647 902 99
647 465 63
649 68 95
650 764 1
651 572 29
651 325 65
652 697 37
652 795 50
652 958 74
653 831 13
654 350 36
655 740 3
656 113 78
657 979 68
657 710 10
659 159 76
661 235 18
661 824 18
663 173 68
664 674 49
664 80 10
665 839 14
665 201 46
666 900 85
668 30 5
669 184 55
670 911 32
670 50 67
670 628 95
671 913 20
671 50 30
671 410 17
672 977 24
672 132 36
673 875 79
673 880 31
674 919 39
674 924 24
674 927 68
674 646 24
675 441 69
675 256 84
675 207 10
676 781 1
676 857 81
679 736 77
679 934 8
679 341 7
680 771 21
680 905 88
681 785 99
683 886 13
684 969 13
685 62 9
689 200 34
690 846 66
690 598 86
690 664 59
691 853 82
693 416 67
694 865 46
694 410 39
694 291 35
694 574 65
695 713 98
695 801 42
695 938 61
695 962 37
697 768 20
697 874 57
698 977 94
698 700 95
698 529 14
699 803 99
700 93 48
700 441 36
701 209 79
701 123 72
702 465 2
702 378 33
703 851 22
704 322 5
704 982 91
705 632 32
706 214 97
706 958 84
706 734 59
707 843 43
709 246 57
710 815 41
710 818 7
711 807 33
711 445 94
712 746 56
714 929 42
714 913 15
714 450 34
714 174 87
715 956 58
716 264 73
720 780 94
721 259 36
722 973 80
723 910 68
723 248 98
727 182 5
727 63 41
728 952 61
728 146 56
728 756 41
729 817 46
729 352 28
729 623 59
732 917 18
733 723 16
733 262 38
734 233 8
736 856 1
736 915 73
736 581 99
737 872 18
737 907 57
738 668 96
739 173 47
740 859 73
741 784 76
743 275 30
744 76 42
745 944 50
745 434 28
745 893 59
746 808 16
748 221 36
749 684 15
749 37 69
750 789 26
750 980 53
750 254 2
750 850 9
750 423 20
752 832 46
753 525 87
756 405 32
756 204 28
757 847 92
757 839 56
758 845 75
758 851 64
758 993 76
759 882 90
759 964 21
759 520 75
760 103 17
760 850 70
762 812 29
763 946 31
763 891 67
765 770 69
765 773 95
765 905 28
766 124 22
766 33 88
767 219 1
767 309 55
769 142 17
769 996 37
769 74 99
770 58 14
771 810 15
772 172 4
773 945 54
773 962 68
775 488 90
775 266 44
776 845 75
778 238 8
778 120 31
779 143 19
781 951 48
781 559 92
781 957 65
781 475 84
781 237 28
782 294 54
784 805 36
784 566 9
785 823 54
785 505 33
785 173 2
785 796 95
787 40 47
788 69 90
789 686 45
790 704 32
790 873 76
790 657 67
791 334 37
792 903 62
792 394 91
792 275 74
795 931 53
795 75 91
795 621 83
796 190 36
796 658 25
799 721 43
799 675 50
801 812 56
801 746 95
803 331 55
804 175 21
807 426 100
809 999 82
809 551 63
810 496 6
811 400 25
811 784 19
813 533 41
814 942 31
814 293 44
814 494 27
816 757 24
817 52 78
817 49 68
817 525 12
819 891 14
820 987 9
820 354 59
821 388 12
822 537 63
822 826 2
824 857 63
824 970 73
826 835 98
827 941 94
828 966 25
828 452 55
829 971 18
829 771 76
829 790 78
829 645 11
830 698 37
832 58 10
833 893 55
833 967 95
833 191 94
836 298 89
837 758 35
838 46 40
839 871 31
839 690 94
840 536 73
843 31 92
848 842 93
849 842 88
849 485 2
849 760 35
849 763 41
851 620 40
852 866 65
852 981 27
852 382 4
854 446 38
855 783 5
856 270 23
857 697 83
857 339 21
858 484 67
858 534 41
859 921 83
860 953 4
860 824 63
860 764 68
861 872 70
861 999 67
862 219 22
864 547 47
866 759 69
868 921 41
873 986 18
873 530 79
873 513 41
874 812 32
876 908 65
876 280 14
878 250 30
879 960 69
879 757 94
881 450 75
882 86 10
883 391 50
884 197 21
885 140 36
886 374 60
886 948 63
887 542 50
888 501 59
890 34 56
892 5 35
892 630 86
893 965 29
893 434 77
893 81 8
894 990 10
894 737 32
894 154 76
894 817 42
895 663 97
895 245 23
896 299 86
897 464 2
898 307 30
903 904 93
903 748 27
904 81 56
904 808 84
910 21 52
911 871 53
914 972 1
914 344 34
914 997 66
915 31 27
918 667 48
918 844 44
918 388 2
919 937 29
919 726 22
919 233 95
921 985 72
921 445 84
921 174 45
924 102 24
925 376 46
925 432 46
926 624 90
926 791 58
927 600 93
927 924 17
929 719 69
931 623 97
931 484 27
932 978 94
932 382 43
934 361 99
934 483 86
934 653 2
935 366 40
936 370 84
937 259 65
938 839 66
938 98 50
940 59 31
940 845 94
943 13 78
943 204 42
944 946 9
944 999 33
944 118 67
944 307 77
945 954 23
945 291 15
946 237 86
947 550 32
949 482 78
950 197 36
951 82 71
952 153 76
954 694 37
955 765 2
955 269 61
955 23 18
956 876 39
957 136 52
958 338 96
962 413 8
964 375 100
964 970 74
964 738 76
965 252 40
965 923 25
966 375 67
968 648 36
968 23 42
971 870 16
972 459 53
973 280 11
973 528 93
973 739 3
973 764 33
974 731 34
976 146 6
979 326 85
980 266 92
980 873 47
981 957 29
982 912 70
982 667 31
983 390 60
983 648 98
985 71 1
986 902 97
988 714 68
988 119 25
990 416 72
990 80 81
991 294 10
991 362 11
991 515 71
991 418 46
992 457 42
992 671 74
993 92 40
994 720 34
996 472 65
997 571 100
998 263 3
998 467 99
0
