5000 10000
63 4393 2
64 82 93
64 316 4
64 363 62
64 472 50
64 985 54
64 1039 98
64 3530 92
64 1553 40
64 4453 30
64 2303 20
65 70 57
65 520 45
65 872 83
65 1412 72
65 1739 81
65 2865 74
65 3769 14
66 404 73
66 1066 92
67 123 31
67 136 37
67 422 74
67 2239 22
67 1181 67
68 91 36
68 199 39
68 494 4
68 576 88
68 759 45
68 1724 53
68 2051 27
68 4230 98
68 289 28
68 2983 21
68 1760 63
69 74 77
69 180 48
69 334 20
69 517 8
69 1477 50
70 87 19
70 421 10
70 436 48
70 665 51
70 1143 28
71 89 20
71 165 24
71 193 25
71 225 22
71 240 3
71 843 18
71 3990 24
72 220 75
72 2021 13
72 2259 100
72 3117 63
72 4604 4
72 4715 86
73 129 92
73 139 94
73 292 30
73 357 34
73 383 63
73 408 87
73 2708 100
73 3479 10
74 233 46
74 284 24
74 500 34
74 2274 60
74 2526 58
75 114 17
75 1742 34
75 2092 79
75 3620 47
76 96 39
76 171 46
76 188 76
76 355 32
76 1388 16
76 1522 65
76 2215 47
76 2803 83
77 95 76
77 102 15
77 131 10
77 208 66
77 347 78
77 523 88
77 651 98
77 1552 98
77 406 85
78 213 15
78 1074 40
78 2891 36
78 4489 95
78 3523 5
79 324 17
79 450 89
79 2293 10
80 219 59
80 267 65
80 1008 93
80 2550 44
80 242 26
80 1006 71
80 3680 21
81 118 90
81 159 43
81 183 19
81 2856 22
81 1549 16
81 906 63
82 113 68
82 202 2
82 236 82
82 4937 20
83 2444 50
83 4400 39
83 3359 58
83 1164 1
84 130 32
84 177 54
84 396 36
84 662 43
85 107 4
85 119 47
85 132 98
85 481 89
85 2012 92
85 3453 53
86 2692 19
86 4111 26
86 4412 85
86 361 55
87 215 32
87 2208 57
87 4848 20
88 147 64
88 161 64
88 709 39
88 2913 82
88 4877 97
88 1717 86
88 1092 62
89 2001 37
89 3235 26
89 2957 14
90 105 15
90 256 16
90 259 52
90 313 85
90 650 75
90 766 5
91 727 8
91 1161 10
91 1548 34
91 2193 62
91 2342 26
91 4550 73
92 1360 40
92 2616 52
92 1290 32
93 384 36
93 539 78
93 685 33
93 692 64
93 4733 80
94 226 58
94 270 20
94 380 56
94 905 83
94 1082 87
94 1194 6
94 4838 88
94 2665 75
94 4004 14
95 162 76
95 426 19
95 546 14
95 1722 74
95 1979 83
95 46 97
95 2088 80
96 100 71
96 175 9
96 626 97
96 996 40
96 1346 15
97 122 60
97 1151 35
97 3091 85
97 3407 80
97 4002 93
97 1130 49
97 2957 26
97 4066 70
98 146 29
98 448 57
98 664 6
98 4750 15
98 2394 15
98 3834 62
98 3385 25
98 4437 85
99 1165 97
99 3511 78
100 104 14
100 243 24
100 459 53
100 789 66
100 1976 91
100 3194 34
100 3513 42
101 116 56
101 198 38
101 216 77
101 335 88
101 2573 98
101 3841 69
102 195 79
102 2473 71
103 157 77
103 1199 61
103 3296 7
103 4953 35
103 342 82
103 2637 27
104 138 59
104 441 30
104 475 27
104 869 94
104 2291 25
104 3884 83
104 4769 60
104 4010 13
105 108 100
105 115 1
105 526 36
105 542 52
105 545 56
105 1572 11
105 4056 11
105 1713 54
106 786 52
106 1632 86
106 2492 21
106 334 4
106 3097 57
107 186 85
107 261 61
107 1398 78
108 823 18
108 3593 21
109 174 2
109 596 31
109 1118 94
109 1304 62
109 1344 51
109 2508 25
109 3273 69
109 2073 33
109 2645 65
110 419 33
110 682 37
111 295 18
111 4594 45
112 386 32
112 536 63
112 988 46
112 2617 49
112 2654 87
112 3111 4
112 3671 13
112 63 90
112 2246 14
112 3099 100
113 155 33
113 181 6
113 184 54
113 263 17
113 2743 80
113 3896 29
113 4833 65
113 658 89
114 1010 19
114 1476 66
114 1617 88
114 2397 10
114 4188 2
115 277 63
115 550 11
115 742 100
116 659 43
116 2924 63
116 357 76
116 4269 3
117 178 31
117 200 100
117 3034 69
117 4312 63
117 3776 90
117 4733 38
118 125 70
118 254 70
118 608 16
118 1286 50
118 1857 74
118 1925 7
119 296 11
119 2349 48
120 137 72
120 1942 97
120 1036 63
121 1058 55
121 1718 80
122 194 93
122 274 83
122 1746 95
122 2649 62
123 258 76
123 1169 13
123 3649 78
123 3433 28
123 3547 63
124 248 38
124 275 28
124 127 42
125 325 9
125 351 59
125 353 73
125 2808 93
125 3575 2
125 3667 88
125 958 75
125 3801 97
126 3850 94
127 201 24
127 778 96
127 837 99
127 2295 85
127 2289 13
128 601 93
128 1903 42
128 3094 65
128 2724 80
128 863 51
129 490 78
129 3184 90
130 134 98
130 143 87
130 1092 15
130 1338 90
131 611 89
131 702 38
131 1289 6
131 1421 9
131 2378 80
131 1577 28
132 365 14
132 1640 47
132 3123 53
133 392 68
133 1469 25
133 1878 34
133 2509 45
133 2606 53
134 238 50
135 990 89
135 2446 73
135 2821 29
135 4961 84
136 203 37
136 218 44
136 2301 63
137 237 18
137 669 52
137 3162 75
138 453 41
138 2587 80
138 4435 15
138 2526 23
139 4643 5
140 375 86
140 1157 69
141 160 42
141 189 8
141 644 87
141 986 43
142 144 79
142 151 75
142 693 85
142 776 13
142 896 34
142 999 60
142 1379 77
142 3540 18
143 148 83
143 187 9
143 286 90
143 497 73
143 610 41
143 756 18
144 223 49
144 706 3
144 1479 4
144 2298 50
144 3012 85
144 3981 4
144 3233 18
145 169 82
145 342 83
145 572 13
145 1093 96
145 4388 21
145 1844 74
146 163 40
146 433 45
146 1597 80
146 2936 22
147 158 2
147 166 95
147 303 32
147 1668 87
147 3629 49
148 302 57
148 3272 11
148 2006 13
149 428 64
149 438 90
149 470 65
149 510 51
149 617 10
149 3096 86
149 3312 36
149 1120 51
149 3904 97
149 700 47
150 394 76
150 2214 62
150 3928 6
151 306 97
151 2035 27
151 2442 42
151 2 78
151 1785 97
152 881 24
152 1018 71
153 250 18
153 565 70
153 870 44
153 3137 17
153 3280 50
153 1994 91
153 4342 69
154 168 56
154 242 56
154 1124 42
154 2132 11
155 173 70
155 583 66
155 666 54
155 827 56
155 1478 86
155 2866 91
155 2514 72
155 2310 71
155 100 54
156 1585 70
156 1764 40
156 2999 36
156 3635 20
157 196 21
157 400 53
157 1179 97
157 1349 55
157 1356 61
157 4727 31
158 245 77
158 290 1
159 348 25
159 1751 11
159 3139 48
159 3873 63
159 4840 19
159 95 4
160 389 97
160 1224 31
161 385 45
161 402 1
161 585 60
161 1280 98
161 1745 9
161 2296 98
161 3588 61
161 4128 67
162 804 24
162 948 99
162 541 80
163 197 79
163 935 54
163 962 4
164 319 62
164 1029 34
164 1213 80
164 1757 12
164 3394 84
165 643 37
165 882 30
165 1031 75
165 1134 48
165 1210 98
165 1575 4
165 3724 29
165 4773 91
165 2403 15
165 2161 10
166 2725 8
167 2161 79
168 1829 69
168 3871 27
169 301 49
169 2688 23
170 407 15
170 605 62
170 700 93
170 1117 96
170 3076 39
171 333 32
171 1954 82
171 4939 25
172 204 24
172 232 77
172 352 99
172 888 6
172 1643 79
172 4033 8
173 814 24
173 1102 5
173 1637 3
173 4853 58
174 282 56
174 285 49
174 371 27
174 753 69
174 1097 67
174 2176 22
174 2862 93
174 1252 37
175 4075 49
175 3201 89
176 294 94
176 803 76
176 971 98
176 1186 84
176 1966 96
177 737 68
177 1047 86
177 3900 94
177 2787 53
177 2542 64
177 3856 23
178 1896 38
178 4039 16
179 965 69
179 1300 69
180 307 26
180 377 21
180 1713 10
180 1898 26
180 4494 74
181 212 17
181 264 97
181 1340 74
181 2265 20
181 4682 43
181 3428 98
183 257 88
183 269 1
183 586 62
183 2433 29
183 2919 42
183 3335 35
184 214 43
184 743 80
184 1837 27
184 2399 92
184 2525 31
185 859 67
185 1076 85
185 3209 29
185 3747 42
185 4382 40
186 649 17
187 1873 71
187 4566 98
187 3623 27
188 289 46
188 382 9
188 856 34
188 2544 71
188 3864 19
189 1016 59
189 2411 94
189 2317 87
189 2353 11
190 425 1
190 1419 54
190 1498 9
190 4910 26
191 276 80
191 505 7
191 1474 88
191 1941 3
191 1070 36
192 842 74
192 1033 11
192 1293 11
192 1330 22
192 1396 41
192 2494 98
192 3425 87
192 2986 31
192 810 41
193 340 82
193 2330 78
194 361 49
194 560 33
194 1321 71
194 1073 73
195 228 28
195 260 78
195 479 3
195 487 2
195 525 67
195 1046 18
195 1836 27
195 2061 47
195 2234 15
195 3630 2
195 3411 50
196 406 69
196 1546 61
196 3410 86
196 3698 42
196 1383 32
197 297 84
197 330 81
197 390 79
197 2921 17
198 620 38
198 1255 88
198 2631 5
199 2142 73
199 3064 81
199 3804 29
199 3832 21
199 3135 21
199 4351 64
200 973 73
200 1122 76
200 1393 27
200 720 5
200 1144 34
200 2939 96
201 379 38
201 531 6
201 970 36
201 1926 19
201 2145 11
201 1168 93
202 455 63
202 722 31
202 2429 85
202 4915 8
203 231 44
203 554 21
203 614 1
203 926 86
203 4632 67
204 456 99
204 1071 23
204 1198 100
204 1911 7
204 2809 73
205 648 89
205 726 2
206 2907 24
207 483 64
207 582 1
207 719 94
207 773 78
207 1052 23
207 2807 81
208 321 85
208 676 29
208 1323 2
208 4453 44
208 779 13
209 544 62
209 1257 48
209 1518 95
209 2559 62
209 3822 92
209 3965 17
209 3775 56
209 2834 82
209 2772 70
210 1579 44
210 1884 89
210 962 19
211 369 44
211 403 75
211 679 46
211 1823 3
211 2344 59
211 3581 25
211 4428 41
212 251 17
212 344 29
212 559 48
212 4526 99
212 1370 76
212 4182 69
213 412 92
213 581 1
213 672 86
213 716 19
213 1054 81
214 315 9
214 405 42
214 997 44
214 1667 69
214 1937 89
214 2931 35
214 426 44
215 885 16
215 2877 92
215 219 31
215 3641 42
216 477 58
217 235 11
217 1385 91
217 2453 16
217 831 96
218 332 27
218 395 21
218 463 26
218 524 43
218 1232 18
219 310 54
219 311 44
219 1106 42
219 3409 1
219 4105 1
219 4304 20
219 3444 17
220 1042 54
220 1415 59
220 2227 63
220 4503 37
220 4526 100
221 622 87
221 937 56
221 4041 41
222 527 62
222 4281 15
222 669 3
223 358 45
223 424 85
224 2976 41
224 3406 43
225 393 66
225 748 82
225 765 10
225 1211 100
225 2917 31
226 329 4
226 1253 10
226 1317 36
226 993 51
227 304 2
227 381 29
227 589 33
227 4570 64
227 1976 38
227 628 50
227 2580 16
228 1115 55
228 3521 99
228 4006 27
228 469 89
229 604 72
230 291 75
230 1260 77
230 2068 73
230 1500 62
230 4718 45
231 244 89
231 309 64
231 445 72
231 3636 4
232 976 95
232 998 9
233 241 18
233 1201 56
233 1301 58
233 3805 3
234 440 4
234 1109 87
234 3705 90
234 4700 2
235 746 7
235 1221 77
235 3088 18
235 2785 41
236 429 71
236 3092 44
237 255 99
237 2386 27
237 789 62
238 1226 89
238 3185 96
238 3797 32
239 298 60
239 4601 64
239 4049 56
240 391 53
240 638 25
240 732 9
240 2827 13
240 4719 100
240 3605 77
240 3894 43
241 314 83
241 1458 86
241 1464 39
242 1055 66
242 3459 91
243 249 21
243 1105 87
243 1852 63
244 327 81
244 331 81
244 899 61
244 1011 85
244 2402 13
244 4995 17
245 690 20
245 1923 72
246 940 20
246 1355 31
247 821 41
247 983 72
247 4295 41
247 4563 15
247 2753 4
247 761 11
248 336 16
248 751 99
248 1181 93
249 278 11
249 657 54
249 955 94
249 2130 15
249 4181 74
249 2062 9
249 2267 6
249 3486 56
250 387 47
250 2883 95
250 885 58
250 4084 75
251 366 85
251 3282 36
252 287 9
252 413 23
252 434 93
252 1949 52
252 1842 63
253 568 75
253 1372 20
253 266 39
254 345 11
254 1298 67
254 1676 58
254 3993 73
254 4050 52
254 4678 26
254 3363 30
254 4303 9
255 561 24
255 3601 63
256 2340 89
256 438 20
256 317 59
256 1643 99
257 954 39
257 2170 14
258 788 50
259 1111 50
259 1521 98
259 4813 19
260 918 43
260 1881 91
260 4418 63
261 516 82
262 343 48
262 762 99
262 2039 18
262 2160 69
263 288 95
263 2110 91
263 3662 3
264 341 93
264 652 32
265 1196 11
265 1973 98
265 4542 78
266 1616 43
266 4641 31
267 673 60
267 4616 42
268 372 18
268 538 5
268 747 91
268 2589 13
268 1318 18
269 2422 82
269 2839 67
269 538 68
270 699 76
270 1163 58
270 3472 53
270 4900 60
270 2953 17
271 443 18
271 1087 61
271 1432 84
271 1974 71
271 3614 21
271 2084 7
272 640 3
272 1782 48
272 3655 99
273 299 99
273 1529 71
273 4941 2
273 1865 8
273 4529 95
274 364 92
274 578 55
274 2464 77
274 4003 44
274 3617 72
274 2928 65
275 354 73
275 966 52
275 3777 81
275 1291 30
276 337 46
276 482 78
276 857 77
276 1315 14
276 2870 83
277 1410 81
277 1607 92
277 4732 2
278 519 31
278 1427 16
278 4940 27
278 4772 12
279 1555 71
279 2354 19
279 2703 8
280 320 8
280 328 88
280 1129 73
280 2199 20
280 2952 79
280 3053 72
280 4145 86
280 2831 62
281 876 22
281 4534 21
281 4350 64
282 3938 38
282 2495 9
282 768 86
283 318 12
283 367 26
283 1696 76
283 2682 79
283 1873 13
283 1178 95
283 4761 50
284 3607 56
285 619 19
285 740 9
285 3213 67
285 4199 66
286 1244 28
286 4149 74
287 495 48
287 920 49
287 2778 23
287 3448 78
287 4863 74
288 518 8
288 535 58
288 3784 17
288 3123 23
289 570 21
289 1116 88
289 1229 55
289 1841 46
289 2858 24
290 435 60
290 689 87
290 3261 1
291 370 10
291 656 62
292 1068 17
292 4562 42
292 4668 92
293 2240 85
294 317 21
294 639 100
294 3299 57
294 3450 99
294 4338 43
295 397 37
295 3869 49
295 4545 66
295 1062 33
296 1083 71
296 1283 100
296 1988 79
296 3541 69
296 2875 99
297 621 63
297 947 32
297 1079 48
297 1292 75
297 1376 42
297 2920 52
297 4796 56
297 4641 11
298 1978 4
299 338 20
299 418 100
299 1158 31
299 4373 8
300 1655 7
300 2058 76
301 1108 88
301 1648 91
301 2513 17
301 2745 74
301 3439 8
301 3561 9
301 3931 25
301 3303 83
301 928 14
302 3308 57
302 3160 44
302 2170 34
302 3148 85
303 635 6
303 830 4
304 2966 86
304 3507 40
304 3149 40
304 4549 8
304 918 38
305 414 30
305 2028 28
306 359 85
306 364 17
307 595 55
308 1669 26
309 2732 35
309 1067 78
309 1076 31
310 1156 53
310 677 2
311 916 33
311 1078 8
311 1953 88
311 3663 93
312 907 51
312 1930 8
312 2672 33
313 362 27
314 417 57
314 3180 39
315 779 18
315 850 68
315 139 64
315 572 52
316 1893 61
316 2983 40
316 4391 38
316 4656 52
316 111 95
317 528 59
317 697 51
317 4498 47
318 501 48
318 1121 21
318 1449 86
318 1802 9
318 2252 47
319 323 8
319 3149 67
319 4655 20
319 2882 84
320 360 65
320 401 18
320 3364 31
321 1103 86
321 4902 94
321 3952 81
322 460 29
322 979 35
322 1451 89
322 2937 76
322 2990 37
322 3671 61
323 4531 12
323 1627 87
324 590 9
324 2691 20
324 3951 1
325 534 49
326 485 11
326 677 37
326 962 8
326 2776 67
326 4231 20
326 4717 54
327 489 87
327 529 46
327 593 17
327 712 12
327 723 54
327 1057 2
327 1171 20
327 1946 86
328 557 4
328 2394 34
328 3411 15
328 3507 10
328 2031 81
328 1056 20
329 2406 5
330 449 94
330 828 78
330 3621 5
330 4887 25
330 3641 99
330 2674 53
331 824 44
331 1114 66
331 233 8
332 442 79
332 3236 21
332 3990 34
332 3392 78
332 285 34
333 2493 39
334 1363 77
334 1535 98
334 3455 68
335 439 7
335 564 57
335 3596 2
336 1789 90
337 840 62
337 2854 46
337 3725 57
337 1698 71
338 577 70
338 1007 25
338 2365 14
338 2483 1
339 1243 94
339 3165 42
339 4332 41
339 2244 46
339 3286 41
339 2554 43
339 2267 61
340 558 69
340 1825 93
340 3414 42
341 1050 98
341 2441 52
341 3491 75
341 2251 95
342 431 94
342 4384 98
343 461 18
343 739 90
343 741 70
343 1285 62
343 1493 73
343 1613 43
343 1816 34
343 1851 89
343 844 61
343 3625 29
344 388 51
344 674 77
344 1447 38
344 3056 55
344 4560 22
345 478 74
346 469 67
346 715 36
346 2825 92
348 446 19
348 1146 77
348 1295 17
348 1515 1
349 368 64
349 584 27
349 1434 95
349 1861 71
349 2324 28
349 2599 8
349 2775 25
350 420 35
350 2177 46
350 4628 90
351 993 3
351 1352 15
351 1433 83
351 3218 90
351 1343 12
352 1022 15
353 430 90
353 512 68
353 1164 10
353 4092 19
353 2430 80
353 3406 17
354 1492 100
354 1680 87
355 764 92
355 1176 5
355 1891 9
355 2003 24
355 491 86
356 563 55
356 2109 88
356 3714 15
356 3902 98
356 758 97
356 1871 55
356 4551 77
357 432 1
357 452 91
357 486 27
357 670 72
357 767 88
357 862 82
358 378 55
358 632 99
358 2940 17
358 3271 88
358 1325 52
358 757 92
359 416 3
359 1084 93
359 1485 5
359 1525 37
360 1249 64
360 1414 90
360 2727 34
360 203 64
360 4506 92
361 1012 74
361 13 33
362 398 48
362 925 66
362 2495 20
363 1459 34
364 1609 72
364 2225 69
365 561 83
366 498 7
366 1477 50
366 3063 65
367 3956 69
367 3313 83
367 1672 56
368 1725 28
368 170 38
368 2828 76
369 853 100
369 963 93
369 1207 28
369 1431 40
369 1736 26
369 4204 87
369 1484 98
369 1220 31
370 484 95
370 915 83
370 1282 96
370 1593 27
372 2683 98
373 457 57
373 567 31
373 646 26
373 695 19
373 1386 91
374 547 67
374 3618 88
374 1687 82
374 3550 55
375 642 20
376 909 53
376 1023 51
377 1380 42
377 173 68
378 415 41
378 566 32
378 1091 78
378 4767 7
379 591 95
379 537 86
379 1054 26
380 1258 38
380 1794 64
380 4194 47
381 917 29
381 1222 59
381 1991 92
381 2661 80
381 1944 85
381 2703 46
382 4854 32
382 2151 35
383 4221 41
384 411 58
384 1387 52
384 1510 35
384 1840 2
384 2424 64
384 3881 88
385 476 28
385 630 47
385 1417 43
385 4599 70
386 637 68
386 711 3
386 1351 88
386 4423 29
387 1880 34
387 1900 62
388 645 88
388 1905 8
388 4257 35
389 913 70
389 1020 24
389 4315 51
390 502 12
390 725 77
390 2251 51
391 2626 81
392 410 17
392 1500 78
392 3681 16
393 587 56
393 686 32
393 1424 55
393 2201 40
393 2278 33
393 2992 7
393 519 70
394 894 84
394 1026 71
394 1299 3
394 2489 56
395 474 70
396 447 32
396 1963 81
397 571 52
397 1656 96
397 4607 72
397 921 67
398 548 55
398 1354 54
398 3105 51
399 2379 99
399 3561 2
399 683 40
400 1240 70
400 1843 35
400 1902 7
400 2263 84
400 2305 51
400 2709 46
401 938 39
401 1877 69
401 1778 55
401 1608 18
401 3218 35
402 1135 8
402 2997 69
403 427 26
403 1178 88
403 2901 29
403 4402 80
404 480 66
404 813 42
404 3688 94
405 845 45
406 800 100
406 812 11
406 414 54
407 791 17
407 3077 49
407 693 36
408 633 52
408 2392 69
408 2735 80
408 4970 29
408 1821 50
409 1712 39
409 2195 78
409 2505 64
409 3231 38
409 3477 55
409 968 80
409 3463 67
410 718 84
410 1015 46
410 2204 55
411 1806 86
412 533 67
412 1512 39
412 1551 1
412 1977 21
412 1474 37
413 1144 49
413 3537 51
414 3373 62
414 3577 21
414 1167 15
415 521 50
415 1098 83
415 4536 72
415 2044 42
415 2046 74
416 2275 33
416 3487 23
416 2406 26
417 694 55
417 884 78
417 3198 75
417 1137 9
417 2128 91
418 473 33
418 794 31
418 950 99
418 3142 24
418 1378 49
419 4250 96
419 3006 53
420 1869 13
420 674 85
421 1153 35
421 2174 43
422 506 84
422 1422 28
422 2758 44
422 3307 15
423 555 9
423 3086 19
423 4145 83
423 799 11
424 1347 83
424 1595 48
424 2358 12
424 3214 15
424 3216 40
424 167 31
425 1716 84
425 3959 33
426 3570 14
426 3765 12
427 752 51
427 1746 62
428 3236 34
429 2297 57
429 3816 70
430 2558 14
430 3801 82
431 1533 62
432 1341 68
432 1660 81
432 1164 8
433 23 74
434 462 67
434 750 12
434 1557 36
435 805 56
435 4935 1
436 488 43
436 1811 71
436 2326 97
436 2638 15
436 3255 91
436 3309 74
436 4432 42
437 627 16
437 2739 73
437 727 3
438 579 71
438 851 6
438 3754 88
438 4446 46
439 758 67
439 934 81
439 4147 42
439 4204 16
440 956 77
440 1072 36
440 1868 69
440 2416 61
441 3082 48
441 4554 39
441 3225 65
442 795 70
442 1653 50
442 1805 12
442 4591 79
443 772 64
443 3080 76
443 1017 96
443 4786 82
443 2023 89
443 2316 50
444 1019 87
444 2415 70
445 806 57
445 3251 54
445 4291 87
445 1087 100
446 1374 78
446 3772 45
446 3835 82
446 1427 75
446 4645 27
446 2432 55
447 1251 1
447 2989 6
447 1230 41
447 1804 56
448 493 77
448 1236 4
448 2378 67
449 552 46
449 4137 61
449 4587 41
449 2215 60
449 1837 67
450 1037 89
450 2954 43
450 3183 69
451 838 14
451 848 11
451 2026 66
451 2794 44
451 4804 20
452 466 20
452 2394 36
453 616 11
453 2082 68
453 2769 40
453 4715 75
453 2251 12
453 4089 23
454 749 54
454 2590 42
454 3538 50
455 1670 48
455 2403 24
455 3937 99
455 286 58
456 468 93
456 492 56
456 1288 36
456 1936 44
457 625 61
457 860 72
457 1025 68
457 1904 5
457 2124 79
457 3342 95
458 774 80
458 811 83
458 3650 54
458 2839 39
458 3668 95
458 416 82
458 4652 36
459 3024 87
459 2622 82
460 509 43
460 1368 44
460 4027 1
460 3923 15
461 537 71
461 2230 45
461 3796 81
461 4928 28
462 898 47
462 1826 65
462 1828 46
462 3506 15
462 2794 57
462 3648 66
463 1429 91
463 2471 55
463 2781 99
463 3948 78
464 503 73
464 1279 89
464 4215 90
464 3554 1
464 4272 15
465 2831 97
465 176 32
466 607 96
466 634 53
466 675 72
466 1070 87
466 1278 52
467 603 98
467 2136 30
467 3909 95
467 1887 63
468 763 1
468 1120 80
468 2451 91
468 2010 54
469 491 37
469 496 54
469 647 80
469 761 90
469 1073 100
469 3001 50
469 668 76
470 471 35
470 802 52
470 1438 8
470 2680 55
470 3155 24
471 1515 31
471 1969 18
472 2152 61
473 541 85
473 1273 1
474 819 38
474 863 7
474 967 22
474 1495 69
474 1791 1
474 1116 94
474 1328 47
474 636 84
475 1032 42
475 4574 92
475 2393 61
476 504 28
476 1790 89
476 3534 53
476 2562 93
476 1317 43
477 1390 74
477 4200 28
477 976 77
478 598 25
478 975 58
479 573 100
479 1059 11
479 4525 58
480 1441 56
480 1736 62
481 551 50
481 1173 69
481 2268 100
481 3867 20
481 1616 11
482 2116 79
483 684 73
484 943 47
484 4421 11
484 955 34
484 2226 5
485 782 53
485 4873 61
485 1491 42
485 2119 73
486 606 61
486 629 14
486 1085 14
486 1150 84
486 1184 69
487 556 6
487 3010 78
488 2747 72
488 2373 51
490 788 89
490 1751 82
491 826 60
492 612 84
492 1230 75
492 1618 69
492 2115 96
492 1496 50
493 574 43
493 4549 75
494 1202 35
495 624 89
495 1487 62
495 1728 96
495 1453 98
496 507 1
496 580 78
