1000 4000
58 675 45
58 972 49
58 177 36
58 454 100
58 904 67
58 936 57
59 90 71
59 358 74
59 390 53
59 449 93
59 563 18
60 67 76
60 192 31
60 278 61
60 511 1
60 532 10
60 929 2
60 128 56
60 255 79
61 69 92
61 84 44
61 712 39
61 488 1
61 98 64
61 654 27
62 227 83
62 558 81
62 21 3
62 475 78
62 221 13
62 432 70
62 160 45
62 195 22
62 177 6
62 634 54
63 70 72
63 61 58
63 231 54
63 977 10
64 186 23
64 782 57
64 320 24
65 153 86
65 169 69
65 787 56
65 838 83
65 46 37
65 867 66
66 68 51
66 540 67
66 433 79
67 82 33
67 155 55
67 290 56
67 321 14
67 225 4
67 945 1
67 442 28
67 258 47
68 89 7
68 114 79
68 187 17
68 628 71
68 695 80
68 980 83
68 488 37
69 361 23
69 670 22
69 397 67
70 231 54
70 305 63
70 312 56
70 428 70
70 788 66
71 152 33
71 298 10
71 563 2
71 206 71
72 271 49
72 328 17
72 382 73
72 683 88
72 289 74
73 149 66
73 223 8
73 517 70
73 995 29
73 330 99
73 451 96
73 805 61
73 661 37
73 381 34
74 550 64
74 989 59
74 921 27
75 87 94
75 687 61
75 842 80
75 757 69
75 257 70
76 197 24
76 51 95
76 435 8
76 791 78
77 343 85
77 976 66
77 60 80
77 477 93
77 262 41
78 176 41
78 401 46
78 979 80
78 927 58
78 748 26
79 236 53
79 593 33
79 764 11
79 838 70
79 561 59
79 425 13
80 238 87
80 873 41
80 746 95
80 94 26
81 226 84
81 438 27
81 833 48
81 776 83
81 154 31
81 683 15
82 124 83
82 164 31
82 91 36
82 689 73
83 106 60
83 314 19
83 341 72
83 823 70
84 136 92
84 251 3
84 186 93
85 96 72
85 123 38
85 181 20
85 517 44
85 502 53
85 103 51
85 790 4
86 125 96
86 461 82
86 709 74
86 749 85
86 74 29
87 117 80
87 319 27
88 97 97
88 151 23
88 438 93
88 48 16
88 30 12
88 775 74
89 662 82
90 340 65
90 730 38
90 77 54
90 560 70
90 296 12
91 112 58
91 686 54
91 662 85
91 643 85
91 128 4
91 329 8
92 154 34
92 158 89
92 375 82
92 479 70
93 116 63
93 118 11
93 347 21
93 470 57
93 598 45
93 106 52
94 307 10
94 678 78
94 553 93
94 960 9
94 342 89
95 670 54
95 663 51
95 3 42
95 88 76
95 988 56
96 182 30
96 519 29
96 610 56
96 621 49
96 972 23
97 115 95
97 129 88
97 185 91
97 212 15
97 493 17
97 721 11
97 911 35
97 366 80
97 335 26
97 98 38
98 138 78
98 170 80
98 218 16
98 222 12
98 635 66
98 680 79
98 139 94
98 667 21
98 868 30
98 577 96
99 134 32
99 255 55
99 268 56
99 423 71
99 46 79
100 744 95
100 523 99
101 147 57
101 936 2
101 689 70
101 428 42
101 875 90
102 369 6
102 939 46
102 255 21
102 133 11
102 523 71
102 98 43
102 577 24
102 158 73
102 330 43
102 740 90
102 210 70
103 244 24
103 270 38
103 738 87
103 415 15
103 388 38
103 767 87
103 784 22
103 197 30
104 770 20
105 666 32
105 388 84
105 830 54
106 990 2
106 601 80
107 253 56
107 978 50
108 109 10
108 172 76
108 338 18
108 555 59
108 611 99
108 566 45
108 436 4
108 779 10
108 584 54
109 386 53
109 480 93
109 139 100
109 228 84
109 562 15
109 636 12
109 768 89
110 254 86
110 220 27
110 546 80
110 173 45
111 0 10
111 209 70
111 715 78
111 184 15
112 250 10
112 334 91
112 420 92
112 651 9
112 505 14
112 214 47
113 753 71
113 626 1
113 797 79
113 945 88
114 612 65
114 876 91
114 391 5
115 120 100
115 180 88
115 261 37
115 804 31
115 420 60
115 646 97
115 634 69
115 736 77
116 381 83
116 633 94
116 351 83
116 776 27
117 243 97
117 981 69
117 208 94
117 904 5
117 434 9
117 266 90
118 211 56
118 617 12
118 208 18
119 573 12
119 471 65
119 937 96
119 571 25
121 131 46
121 148 65
121 288 17
121 543 61
121 364 75
121 911 13
121 725 52
121 251 74
121 168 8
122 692 4
122 880 55
122 807 14
122 23 61
122 114 77
122 135 69
123 177 75
123 217 92
123 11 28
123 280 38
124 891 26
124 589 31
125 455 89
125 370 50
126 103 86
127 606 67
127 623 2
128 168 66
128 421 39
128 538 92
128 873 74
128 240 41
128 223 68
128 674 75
129 513 5
129 596 1
129 656 95
129 789 11
129 119 42
129 845 59
129 412 2
129 221 39
130 214 81
130 229 97
130 642 81
130 478 78
130 575 32
130 659 12
130 780 82
131 375 90
131 410 68
131 876 9
132 200 66
132 727 22
132 915 26
132 381 75
132 183 33
132 859 78
133 210 50
133 553 51
133 669 65
133 87 56
133 103 21
133 188 86
133 388 8
134 348 92
134 649 96
134 663 17
134 954 19
134 615 77
134 108 14
134 695 50
134 763 29
134 125 37
135 173 66
135 319 93
135 682 99
135 856 74
135 33 76
135 893 53
135 919 64
135 224 62
136 313 23
136 860 3
136 864 98
136 883 60
136 471 93
136 696 90
137 167 59
137 256 12
137 265 99
137 755 93
137 28 84
137 858 66
137 7 35
137 276 45
137 835 4
137 812 17
138 502 28
138 414 23
138 310 60
139 140 65
139 415 70
139 576 79
139 16 18
140 196 64
140 336 7
140 322 55
140 295 70
140 559 99
140 940 82
140 931 25
141 162 14
141 225 38
141 432 91
141 636 22
141 331 58
141 366 78
141 142 16
141 767 50
141 380 73
142 216 87
142 339 61
142 389 61
142 766 75
143 310 12
143 343 1
143 729 41
143 673 56
143 340 67
144 590 59
144 732 56
144 304 57
144 34 68
144 47 18
144 930 17
144 131 18
145 171 75
145 193 14
145 832 16
145 957 21
145 794 62
145 828 78
145 190 16
145 977 94
145 19 13
146 248 64
146 884 55
147 202 72
147 505 87
147 472 63
147 820 26
147 225 84
147 124 99
148 844 29
149 229 7
150 249 49
150 323 48
150 731 33
150 474 32
150 103 48
150 493 14
150 877 29
150 801 89
150 860 79
150 666 6
150 678 57
150 303 73
151 190 58
151 306 50
151 407 28
151 746 82
151 740 79
151 887 2
152 215 86
152 427 52
152 662 29
152 984 51
152 463 61
152 910 78
152 366 12
153 175 8
153 184 70
153 259 12
153 560 29
153 147 15
153 996 3
153 541 22
153 650 39
154 160 80
154 295 11
154 718 51
154 88 44
154 542 72
155 424 23
155 605 41
155 401 42
156 907 84
156 970 15
156 568 35
157 963 45
157 807 87
157 890 56
157 994 12
157 428 90
157 775 54
157 206 51
157 938 28
157 41 30
158 630 66
158 233 69
158 188 100
159 378 72
159 395 69
159 644 8
159 938 51
159 422 81
160 301 16
160 546 43
160 435 99
161 363 24
161 465 35
161 955 86
161 30 27
161 622 90
161 705 26
162 425 30
162 690 75
162 176 24
162 250 83
163 325 56
163 933 46
163 634 13
163 576 36
163 67 2
164 165 77
164 234 18
164 232 94
164 305 60
165 195 85
165 263 13
165 599 29
165 685 77
165 834 72
165 424 83
165 900 75
165 349 51
165 993 67
166 189 29
166 697 20
167 626 33
167 408 18
167 365 33
167 63 90
167 26 78
168 456 38
168 308 5
168 397 90
169 367 38
169 449 61
170 400 6
170 678 82
171 300 66
171 316 66
171 430 7
171 586 51
171 6 82
171 560 9
172 412 20
172 603 13
172 67 22
172 295 95
173 488 5
173 909 20
173 45 70
173 638 65
174 240 4
174 626 46
174 574 48
174 824 56
174 603 76
174 646 14
175 335 53
175 584 76
175 604 9
175 675 100
175 185 75
175 164 12
176 387 17
176 632 66
176 179 19
176 429 13
176 565 53
176 50 67
176 846 82
177 224 8
177 204 35
178 521 70
178 997 52
178 93 51
179 962 14
179 608 2
179 913 33
179 307 12
180 436 11
180 841 56
180 179 83
180 48 48
181 639 71
181 790 44
181 583 65
181 407 59
181 533 11
181 382 11
181 392 52
182 473 8
182 875 94
182 970 94
182 11 95
183 291 59
183 589 2
183 277 69
183 723 96
184 409 57
184 434 58
184 159 41
184 114 79
184 61 91
184 753 1
184 254 42
184 546 69
185 224 31
185 284 59
185 366 30
185 601 25
185 459 97
185 219 76
185 529 49
185 657 53
186 437 51
186 167 3
186 93 21
186 817 37
186 701 58
187 320 35
187 329 64
187 499 83
187 973 80
187 271 53
187 361 94
187 752 24
187 564 35
188 554 37
188 557 75
188 323 88
188 369 19
188 694 51
188 656 83
188 657 33
189 464 30
190 359 1
190 583 12
190 899 74
190 985 60
190 365 45
190 558 17
190 568 67
190 790 10
190 619 68
190 889 72
190 512 52
191 353 1
191 559 85
191 757 47
191 30 24
191 859 8
192 654 78
193 720 92
193 651 34
193 603 98
193 176 39
193 913 45
193 233 98
194 294 2
194 806 88
194 158 85
194 770 100
194 999 98
195 426 81
195 848 53
196 233 71
196 698 84
196 849 95
197 242 3
197 524 82
197 904 87
197 716 1
198 273 78
198 453 13
198 540 73
198 668 6
198 821 78
199 352 70
199 860 60
199 209 93
199 127 68
199 55 24
199 231 30
200 232 97
200 654 90
200 12 52
201 258 48
201 9 37
201 470 23
202 239 13
202 496 44
202 983 17
202 250 93
203 38 76
203 205 18
203 984 27
203 410 69
204 264 79
204 780 47
204 761 94
204 591 54
205 753 72
205 921 29
205 264 65
206 404 29
206 107 77
206 541 53
206 3 65
207 272 21
207 699 16
207 762 5
207 999 38
207 607 68
208 17 46
208 437 48
208 37 43
208 331 98
208 923 58
208 791 30
208 710 63
209 246 36
209 315 79
209 987 94
209 311 88
209 461 68
210 981 57
210 602 63
210 586 54
210 537 3
211 384 76
211 410 9
211 965 44
212 660 7
212 671 14
212 226 48
212 146 54
213 788 36
213 744 71
213 189 53
213 809 33
214 269 71
214 351 10
214 838 47
214 955 28
214 540 65
214 361 31
214 304 61
214 101 57
214 107 10
214 228 74
214 326 26
215 413 68
215 579 52
216 648 94
216 27 51
216 251 100
217 551 49
217 731 60
217 984 39
218 364 11
218 640 79
218 820 92
218 897 51
218 99 88
218 65 18
218 993 56
219 283 24
219 514 55
219 834 62
219 365 99
219 474 49
220 75 22
220 163 35
220 487 86
221 237 76
221 276 72
221 732 53
221 277 92
221 928 50
221 949 71
222 416 5
222 303 85
222 431 11
222 653 4
222 706 45
222 202 47
222 307 16
223 539 85
223 548 21
223 967 9
223 104 22
223 208 10
223 336 29
224 489 37
224 255 56
224 755 78
224 251 48
225 367 7
225 486 82
225 823 85
225 570 59
225 275 79
226 492 91
226 561 40
226 0 72
227 854 57
227 941 72
227 391 1
227 715 98
227 528 36
228 431 57
228 328 27
228 580 7
228 31 78
229 418 25
229 587 68
229 738 69
229 281 91
230 318 7
230 721 73
230 921 17
230 345 87
230 130 60
230 177 21
230 987 10
231 252 89
231 349 31
231 825 14
231 494 66
231 345 37
231 875 52
232 286 49
232 912 90
232 922 55
232 873 5
233 303 38
233 591 3
233 542 3
233 722 32
233 257 3
233 482 87
234 643 18
234 989 72
234 586 1
235 274 2
235 302 63
235 337 22
235 606 41
235 695 93
236 299 47
236 81 78
236 500 66
236 448 85
236 125 17
236 438 5
237 361 14
237 494 77
237 574 66
237 654 39
237 839 99
237 889 76
238 127 19
238 274 24
238 446 32
238 734 2
238 33 48
238 856 41
239 707 90
239 606 48
239 180 8
239 106 66
240 266 6
240 908 19
240 995 12
240 992 53
240 199 42
241 247 43
241 760 29
242 394 26
242 633 77
242 851 99
242 350 93
242 630 78
243 248 96
244 284 53
244 702 24
245 747 93
245 781 56
245 807 48
245 639 16
246 354 9
246 588 54
246 190 85
246 979 30
247 536 62
247 851 68
247 937 72
247 222 25
248 280 79
248 324 6
248 345 67
248 977 82
248 295 59
248 384 41
248 730 41
249 523 48
249 139 43
249 590 35
249 750 77
250 568 1
250 361 41
250 416 7
250 366 9
250 23 64
251 761 34
251 624 63
251 643 1
251 604 42
251 218 87
252 445 81
252 402 87
252 260 68
252 684 74
253 816 21
253 305 43
253 883 4
253 211 23
254 812 38
254 530 48
255 920 96
255 642 25
255 403 17
256 139 2
256 234 56
257 582 10
257 492 63
257 392 14
257 880 17
257 901 24
257 705 1
258 326 17
258 377 74
258 645 12
258 121 52
259 571 32
259 172 56
259 418 60
259 938 36
260 714 39
260 936 65
260 162 56
260 481 56
260 550 32
260 398 23
260 343 53
261 896 71
262 70 91
262 547 40
263 393 19
263 878 43
263 909 49
264 835 63
264 319 49
265 843 35
265 712 42
265 638 66
265 240 45
265 407 86
265 787 20
265 789 97
265 6 45
265 150 24
265 555 74
265 289 92
265 72 81
266 277 82
267 292 74
267 383 60
267 722 47
268 994 44
268 940 44
268 688 55
268 282 28
268 663 72
269 535 6
269 693 32
269 752 29
269 870 3
269 45 40
270 275 30
270 279 88
270 17 68
270 806 22
270 436 53
270 642 86
270 597 66
271 296 41
271 638 96
271 57 91
271 90 94
272 810 24
272 407 62
272 484 48
273 902 83
273 79 99
273 365 55
273 499 98
274 73 10
274 857 71
274 178 96
275 482 30
275 507 10
275 353 55
275 684 75
276 442 43
276 250 68
276 892 41
276 773 11
276 18 87
277 422 65
277 548 83
277 464 15
277 214 93
278 17 73
278 289 73
278 102 73
278 312 95
278 860 66
278 995 35
279 883 52
280 549 79
281 495 7
281 967 44
281 866 58
281 5 1
282 309 19
282 633 43
282 806 18
282 985 14
282 592 58
282 833 52
282 387 94
283 296 1
283 322 45
283 661 92
283 753 66
283 600 54
283 961 92
283 677 74
284 385 74
284 512 45
284 646 36
284 178 5
285 862 8
285 890 49
285 553 35
285 300 18
286 293 24
286 840 95
286 432 99
287 356 83
287 794 11
287 275 28
287 625 3
288 756 59
288 750 63
288 868 28
288 223 91
288 710 37
288 46 73
289 439 24
289 367 100
289 708 56
290 335 8
290 595 91
290 599 10
291 368 18
291 516 9
291 231 74
291 415 36
292 297 48
292 791 48
292 812 7
293 563 78
294 331 3
294 583 74
295 541 40
295 991 1
296 867 78
296 14 34
296 304 7
296 399 96
296 265 6
296 207 91
297 413 92
297 869 1
298 710 5
298 597 26
298 699 8
298 813 50
299 962 33
299 53 48
299 950 67
299 594 26
300 317 10
300 227 59
301 419 71
301 485 34
301 641 69
301 309 57
302 498 87
302 114 60
302 805 38
302 465 88
303 311 52
303 372 41
303 911 24
303 469 9
303 841 10
303 930 2
303 491 93
303 221 17
303 352 97
304 388 33
304 441 5
304 745 7
304 105 44
305 688 49
305 998 99
305 43 58
305 166 85
305 749 24
305 791 39
306 541 70
306 937 34
306 243 86
306 140 26
306 521 2
306 324 18
307 454 88
307 518 81
307 719 74
307 44 7
307 480 97
308 315 62
308 818 100
308 882 30
308 920 67
308 996 19
308 16 17
308 131 43
309 790 70
309 76 27
309 566 34
311 657 21
312 342 42
312 360 23
312 514 67
312 969 27
312 391 68
312 946 28
313 418 42
314 75 26
314 54 40
314 452 73
315 273 99
315 342 6
316 877 24
316 557 86
316 101 82
316 503 20
317 435 43
317 468 38
317 229 27
317 563 12
317 580 63
317 253 40
318 506 28
318 634 7
318 748 92
318 200 85
318 65 40
319 392 93
319 467 34
320 552 33
320 762 65
321 727 91
323 333 52
323 775 86
323 891 91
323 96 29
323 433 7
324 819 40
325 837 21
325 752 98
325 936 6
325 450 87
325 682 30
326 199 17
326 491 28
327 878 60
327 978 69
327 483 32
327 805 83
328 736 35
328 461 71
328 729 87
328 567 42
328 716 56
328 798 76
328 769 71
329 384 74
329 717 70
329 155 82
329 263 35
329 292 32
330 800 48
330 988 99
330 335 97
331 582 73
331 993 20
331 446 73
331 2 23
331 277 28
331 806 62
332 952 57
332 926 18
332 109 20
333 346 67
333 870 84
333 233 60
333 822 77
334 376 12
334 770 4
335 547 2
335 878 44
335 471 66
336 362 12
336 316 25
336 650 91
336 550 96
336 815 92
336 223 65
337 635 91
337 630 37
338 562 13
338 410 74
338 950 7
338 511 86
339 403 79
339 241 28
339 572 48
340 615 71
340 242 1
341 448 77
341 469 18
341 501 97
341 746 45
341 557 42
341 769 77
341 651 65
342 578 59
342 579 97
342 548 82
342 534 88
343 671 7
343 626 51
343 629 41
344 520 79
344 747 97
344 198 70
344 938 7
344 307 70
344 851 30
345 974 28
346 754 31
346 92 49
346 574 7
346 213 72
347 625 31
347 517 9
347 476 61
348 373 2
348 524 19
348 228 44
348 478 92
348 647 6
349 458 50
349 467 23
349 797 24
349 770 56
350 405 24
350 337 55
350 637 13
350 129 50
351 484 88
351 734 84
351 333 29
351 211 52
351 977 55
351 166 52
351 65 94
352 903 17
352 465 3
352 873 8
353 510 75
354 893 45
354 704 71
354 512 9
354 557 95
355 577 96
355 80 35
355 539 57
355 641 95
356 549 2
356 197 37
356 667 7
356 980 25
356 644 45
356 992 96
357 380 38
357 466 11
357 497 49
357 944 37
357 73 79
357 555 11
357 124 32
357 282 37
357 939 64
358 446 40
358 112 21
359 460 23
360 457 57
360 242 82
360 895 92
360 392 25
360 102 23
361 605 68
361 818 9
362 497 96
362 971 52
362 707 30
362 933 68
362 881 29
363 182 77
363 596 64
364 379 42
364 831 22
364 435 88
364 461 60
364 922 41
364 414 100
365 649 52
365 73 54
365 557 37
365 752 83
367 463 80
367 522 45
367 665 17
367 924 43
368 442 63
369 877 38
369 739 71
369 181 80
370 711 47
370 15 5
370 265 20
370 488 54
370 53 31
372 917 61
372 771 53
372 254 2
372 728 36
372 237 2
373 440 2
373 759 69
373 955 2
373 138 3
374 447 4
374 609 73
374 511 93
374 516 47
374 463 91
375 391 12
375 803 46
375 236 15
375 518 22
376 674 39
376 264 78
376 521 69
377 704 54
377 586 93
377 629 11
378 591 46
378 770 60
378 522 78
378 806 32
379 782 73
379 344 61
379 49 27
379 845 75
379 323 19
379 796 31
379 45 17
379 152 16
379 833 43
379 163 37
380 975 84
380 799 31
380 116 37
380 937 70
380 94 68
381 417 55
381 667 92
381 70 71
382 82 75
382 497 72
382 703 62
383 542 29
383 11 64
383 709 95
383 703 60
384 629 78
384 180 49
384 944 1
384 991 34
384 875 95
385 725 22
385 377 90
385 874 82
385 591 29
385 664 98
385 632 76
385 733 80
386 145 100
386 826 33
386 624 76
386 143 84
387 892 80
387 955 21
387 816 5
388 476 90
388 223 9
389 299 100
390 935 5
390 951 9
390 220 7
390 645 84
390 412 60
390 915 79
391 411 31
391 849 74
391 361 33
391 60 11
392 443 42
392 845 4
392 19 20
392 51 21
392 304 21
393 574 51
393 581 97
393 186 77
393 426 51
393 412 24
394 397 93
394 728 18
394 811 16
394 911 45
394 403 98
394 20 38
395 508 93
395 64 41
395 368 82
395 649 49
395 749 36
396 398 10
396 402 72
396 533 92
396 696 51
396 299 13
396 482 97
396 188 22
397 526 10
397 250 6
397 74 1
397 732 98
398 452 65
398 930 78
398 316 40
398 624 35
399 171 52
400 717 26
400 896 23
400 535 14
400 599 5
400 25 97
401 408 94
401 472 73
401 194 43
401 172 72
401 135 2
402 544 63
402 705 59
402 784 50
402 622 94
402 605 87
402 320 79
402 242 6
402 984 72
402 748 69
403 708 20
403 463 1
403 701 68
403 174 89
403 444 93
404 661 43
405 673 26
405 193 13
405 136 45
405 457 10
406 802 39
406 926 12
406 983 88
406 397 29
406 437 82
406 409 38
406 188 42
407 679 75
407 546 90
407 802 26
408 483 84
408 492 19
409 287 52
409 420 20
410 304 74
410 581 32
410 128 73
410 313 60
410 135 1
411 202 10
411 546 17
412 151 58
413 473 69
413 584 95
413 590 71
413 418 62
413 937 70
414 290 98
414 265 100
414 601 38
414 594 28
414 578 71
414 295 86
415 703 72
415 37 73
415 975 62
415 172 97
415 160 22
415 210 25
416 672 33
416 859 25
416 602 79
416 209 24
416 400 27
416 657 71
417 528 63
417 921 96
417 811 15
417 610 3
417 389 2
418 176 80
418 80 84
418 102 68
418 198 6
419 21 95
419 4 44
419 981 70
419 408 1
419 462 87
420 223 6
420 326 36
420 30 58
420 754 13
420 561 43
421 319 21
421 770 55
421 999 61
422 998 14
423 570 66
423 690 27
423 673 56
423 938 34
423 108 80
423 329 10
423 445 10
424 502 9
424 46 100
424 907 93
425 817 15
425 826 96
425 886 31
425 386 58
426 722 45
426 307 14
427 135 26
427 85 50
428 82 52
428 766 64
428 572 73
429 700 63
429 835 26
429 853 62
430 991 72
430 131 78
430 420 61
431 566 87
431 652 47
431 897 63
432 400 44
432 137 66
432 783 90
433 585 40
433 604 39
433 168 8
433 92 57
433 508 13
433 743 55
433 834 62
434 4 31
435 508 98
435 491 34
435 123 58
435 261 65
436 502 62
436 707 5
436 306 31
436 621 16
436 135 1
436 438 78
437 923 12
437 958 5
437 70 45
438 531 71
438 464 54
438 703 57
438 323 35
439 239 40
439 974 33
439 272 2
439 338 50
440 475 54
440 857 52
440 198 24
440 585 43
440 439 25
441 602 90
441 101 89
441 739 65
441 504 82
442 167 59
442 459 73
442 191 19
442 452 19
443 653 9
444 729 16
444 849 2
445 947 91
445 741 17
445 643 82
445 776 95
445 308 1
445 987 96
445 435 13
447 613 28
447 334 22
447 634 89
447 759 90
447 471 47
447 768 59
448 667 50
448 876 55
449 534 62
449 664 64
449 194 1
450 677 59
450 429 29
450 680 59
451 716 56
451 80 15
451 69 94
451 20 12
451 507 84
452 653 68
452 104 4
452 241 95
452 3 44
454 575 29
454 40 18
454 273 55
454 767 69
454 768 9
454 116 42
455 487 80
455 597 15
455 979 53
456 132 8
456 668 49
457 803 24
457 835 12
457 157 98
457 610 99
457 563 76
457 345 67
458 607 58
458 508 33
458 465 40
458 899 54
458 10 38
458 273 41
458 56 86
459 68 8
459 967 6
459 426 55
459 0 17
459 630 53
459 884 82
460 27 49
460 478 60
461 471 41
461 59 95
461 475 98
462 587 99
463 943 64
464 482 45
464 726 25
464 775 52
464 272 26
464 245 76
465 875 7
465 262 40
465 163 52
466 746 27
467 58 82
468 314 88
468 52 51
468 150 67
468 311 51
469 545 49
470 477 7
470 678 46
470 928 6
470 204 34
470 687 24
470 41 25
470 430 62
470 126 77
470 871 81
471 982 44
471 208 8
471 90 80
472 90 4
473 594 60
473 855 58
473 747 100
473 479 19
474 619 89
474 684 93
474 92 59
475 405 40
475 481 85
475 209 46
476 481 24
476 496 46
476 269 25
476 617 39
476 887 65
477 619 17
477 952 52
478 232 46
478 177 26
478 646 36
478 712 77
479 590 7
479 613 98
479 114 54
479 195 40
480 644 19
481 620 22
481 999 20
481 604 82
482 883 79
482 140 100
482 514 1
482 292 69
482 707 22
483 783 35
483 242 100
483 905 10
483 20 50
483 850 30
484 672 47
484 478 11
484 326 20
484 800 98
485 326 22
485 314 18
485 854 1
485 512 77
485 999 56
485 196 75
485 674 47
485 121 58
485 884 58
486 460 2
486 12 20
486 83 21
487 736 47
487 427 89
487 55 77
487 869 66
488 637 21
488 333 91
488 215 52
488 546 10
488 974 35
489 951 26
489 192 38
489 968 9
489 28 57
490 626 69
490 979 32
490 453 96
490 569 55
491 7 92
491 250 41
491 935 93
491 556 61
491 950 2
491 156 97
491 395 90
492 680 93
492 470 40
492 547 53
493 381 30
493 759 35
494 312 86
494 731 79
494 504 6
494 660 57
494 711 31
494 339 42
494 59 43
495 874 88
495 280 86
495 198 27
496 507 39
496 22 72
497 186 59
497 817 71
498 647 36
498 429 27
498 325 40
498 274 95
499 43 65
499 366 80
501 507 26
501 769 17
