500 1000
244 0 43
245 323 27
245 328 32
245 298 52
245 278 63
247 377 85
247 485 10
249 378 3
249 325 69
250 356 93
250 85 11
250 458 85
251 358 59
251 442 30
251 495 74
251 19 12
252 253 61
252 481 19
252 451 49
253 296 7
253 489 77
253 197 15
254 338 60
255 407 56
256 432 96
256 77 45
257 285 38
257 385 90
257 344 7
257 164 50
258 373 59
258 68 82
259 146 81
261 198 54
264 400 93
265 348 57
265 310 66
266 290 29
266 247 45
268 365 5
268 32 34
269 391 33
270 410 6
270 494 82
271 382 93
271 288 2
271 183 99
273 259 89
274 315 93
274 275 79
274 167 51
274 183 99
275 303 61
276 283 28
276 427 43
276 135 85
277 421 97
277 158 23
278 416 73
278 198 24
279 362 63
281 353 84
281 13 94
281 261 15
282 380 53
282 403 61
282 81 43
283 411 92
284 464 66
284 383 71
285 293 76
285 309 68
286 322 28
286 218 60
288 344 29
288 72 73
289 409 13
289 15 98
291 179 69
292 476 67
292 190 16
292 281 63
293 58 35
293 451 31
294 433 50
295 52 69
295 323 35
297 352 74
298 300 34
299 347 75
299 446 85
299 119 21
300 321 93
300 420 19
300 324 98
300 360 19
300 267 54
301 352 45
303 290 8
304 438 51
304 498 18
304 326 11
304 36 68
305 70 74
306 469 42
307 369 78
308 485 89
309 318 78
309 329 91
312 200 76
312 332 22
314 452 26
315 490 26
315 71 27
315 351 57
315 125 83
316 375 82
320 156 93
320 307 62
321 212 49
321 39 64
322 94 24
323 219 22
324 155 31
325 340 90
327 336 56
327 373 43
328 357 95
328 364 8
329 33 40
330 408 43
331 55 87
332 335 46
332 162 23
333 388 88
334 399 84
334 253 53
336 417 5
336 340 46
340 462 84
340 301 23
341 376 79
344 255 18
345 386 56
346 331 52
346 73 9
346 153 34
346 317 19
347 301 89
349 88 98
350 354 44
350 398 11
350 415 36
350 251 54
351 443 61
352 465 17
352 150 17
354 412 73
355 470 83
355 455 79
356 308 6
356 341 13
357 223 94
357 183 76
358 386 30
358 425 95
359 458 69
360 48 1
361 409 39
362 371 20
362 70 90
362 495 72
363 430 57
364 453 82
364 256 99
364 499 74
365 450 10
366 216 49
367 90 42
369 488 81
369 356 58
369 473 94
370 431 11
370 59 30
371 474 72
372 157 14
373 196 45
374 412 14
374 485 56
374 38 71
376 355 82
378 429 18
378 318 32
379 336 95
379 260 1
379 335 54
382 265 72
383 142 89
385 421 92
385 360 9
385 63 76
388 400 5
389 431 87
390 24 6
393 437 79
395 448 80
395 392 64
396 439 42
396 278 47
396 56 68
397 415 31
397 100 94
398 473 11
399 394 75
400 124 42
400 365 46
401 459 31
401 203 61
402 210 8
402 182 29
402 55 93
402 358 80
403 175 88
403 442 74
404 430 89
404 495 47
405 71 32
405 327 63
406 450 99
406 9 49
407 273 51
407 125 20
409 84 95
412 66 44
413 219 35
413 277 53
414 65 12
416 105 8
417 405 95
419 434 53
419 201 10
419 89 4
420 422 51
420 362 86
422 108 64
424 334 97
425 354 9
425 399 29
427 332 88
428 137 73
430 198 67
431 230 80
432 234 80
432 159 42
432 59 40
435 161 51
438 141 67
440 363 79
440 216 89
440 111 12
440 186 10
441 418 12
442 470 50
443 144 100
444 396 94
447 68 83
447 137 94
448 154 27
449 4 43
451 332 39
451 153 18
451 281 62
453 60 99
453 493 12
454 192 21
455 6 47
457 293 87
457 247 91
459 51 18
460 347 13
460 15 43
461 279 98
461 264 74
462 330 57
463 475 32
463 433 43
465 95 36
468 413 9
469 416 10
469 314 26
470 314 76
471 104 20
471 118 67
471 414 79
473 222 15
476 88 72
478 162 17
479 449 48
480 330 11
482 459 12
483 487 32
483 103 18
485 404 51
485 96 64
485 359 74
487 4 63
487 177 67
487 207 58
488 433 31
490 219 26
493 287 65
493 219 41
494 407 56
494 290 5
495 163 38
495 385 43
496 85 53
497 252 99
497 72 92
497 387 76
497 108 25
0
