100 2475
29 70 8
29 54 59
29 58 53
29 75 83
29 6 72
29 94 25
29 85 43
29 13 38
29 48 30
29 45 28
29 73 76
29 55 68
29 31 15
29 89 3
29 20 4
29 69 92
29 10 57
29 17 83
29 26 30
29 40 59
29 84 85
29 33 67
29 36 92
29 51 100
29 21 41
29 96 74
29 53 89
30 74 64
30 42 69
30 70 74
30 75 85
30 46 29
30 56 67
30 33 62
30 23 29
30 4 50
30 37 13
30 79 39
30 65 40
30 36 64
30 67 56
30 98 36
30 52 21
30 29 10
30 2 71
30 5 56
30 34 23
30 0 33
30 6 67
30 50 60
30 77 4
30 68 98
30 10 70
30 51 51
30 59 4
30 93 53
30 39 79
31 81 28
31 74 11
31 4 52
31 12 84
31 29 32
31 42 12
31 86 68
31 14 71
31 49 93
31 33 48
31 54 33
31 16 26
31 45 76
31 41 86
31 95 29
31 43 21
32 27 29
32 68 40
32 33 21
32 91 22
32 73 40
32 22 16
32 8 65
32 47 19
32 65 99
32 56 47
32 84 4
32 95 49
32 29 72
32 60 6
32 67 100
32 14 46
32 89 63
32 99 72
32 78 50
32 2 17
32 58 16
32 26 97
32 35 56
32 83 71
32 59 9
33 24 6
33 66 26
33 75 6
33 54 15
33 36 88
33 39 84
33 85 69
33 45 48
33 95 73
33 71 31
33 12 90
33 15 60
33 57 68
33 50 35
33 70 58
33 30 27
33 23 98
33 74 50
33 73 44
33 42 74
33 29 46
33 4 98
33 69 67
33 38 96
33 68 80
33 7 62
33 53 18
34 68 54
34 70 10
34 15 12
34 46 76
34 26 4
34 50 56
34 69 56
34 86 31
34 13 38
34 27 13
34 64 54
34 37 92
34 24 39
34 55 50
34 8 25
34 87 64
34 31 46
34 91 53
34 33 60
34 96 85
34 35 69
34 20 52
34 0 70
34 71 39
34 90 87
34 84 1
34 72 26
34 30 67
34 7 24
35 22 61
35 89 53
35 56 98
35 7 83
35 57 26
35 8 91
35 92 22
35 74 16
35 41 62
35 10 10
35 18 54
35 5 70
35 87 91
35 38 98
35 27 33
35 37 23
35 48 17
35 30 21
35 49 6
35 84 44
35 44 32
36 76 90
36 38 65
36 8 57
36 74 77
36 69 22
36 95 54
36 15 91
36 98 82
36 86 3
36 20 6
36 32 56
36 39 37
36 23 6
36 12 42
36 40 40
36 72 15
36 63 16
36 94 60
36 11 21
36 90 30
36 14 24
36 51 61
36 49 4
36 10 18
37 91 35
37 26 9
37 35 99
37 4 87
37 93 20
37 64 28
37 7 100
37 78 91
37 49 66
37 96 100
37 14 29
37 70 47
37 82 100
37 6 83
37 76 76
37 36 27
37 53 13
37 34 34
37 61 18
37 75 61
37 12 83
37 54 98
37 69 79
37 9 26
38 58 58
38 70 7
38 17 29
38 50 2
38 91 85
38 79 72
38 33 55
38 69 67
38 82 93
38 87 76
38 60 90
38 97 98
38 51 97
38 98 55
38 78 92
38 25 20
38 34 81
38 48 74
38 19 77
38 47 31
38 83 91
38 59 31
38 52 71
38 65 38
38 26 100
38 62 83
39 14 45
39 12 62
39 21 33
39 70 31
39 56 80
39 72 55
39 40 68
39 90 96
39 67 36
39 26 82
39 76 16
39 55 7
39 65 71
39 83 98
39 59 82
39 13 84
39 81 85
39 36 28
39 44 3
39 60 19
39 68 32
39 91 27
39 28 45
39 45 66
39 33 23
39 95 51
39 99 32
40 22 32
40 18 50
40 45 58
40 5 96
40 26 42
40 31 30
40 30 59
40 93 82
40 58 24
40 90 17
40 47 41
40 62 33
40 84 40
40 73 95
40 25 72
40 51 76
40 95 86
40 29 29
40 14 84
40 63 80
40 19 70
40 6 5
40 88 77
40 70 29
40 59 15
40 49 25
40 66 92
40 28 86
40 78 59
41 11 61
41 65 41
41 86 38
41 52 70
41 43 29
41 12 78
41 15 85
41 16 12
41 56 55
41 62 7
41 34 19
41 36 46
41 97 32
41 53 10
41 49 49
41 44 40
41 42 25
41 39 98
41 50 8
41 67 63
41 94 4
42 5 74
42 31 8
42 75 1
42 45 25
42 78 38
42 67 23
42 4 92
42 94 93
42 60 71
42 27 21
42 12 46
42 91 93
42 66 25
42 97 72
42 50 100
42 17 36
42 48 6
42 44 54
42 38 87
42 47 1
42 37 95
42 72 60
42 7 100
42 3 22
42 9 19
42 36 89
43 14 38
43 34 22
43 76 34
43 73 25
43 77 98
43 66 42
43 67 7
43 44 36
43 36 12
43 1 96
43 23 47
43 46 9
43 95 33
43 38 56
43 84 85
43 51 31
43 18 71
43 83 39
43 30 57
43 49 68
43 2 66
43 4 80
43 24 89
43 3 8
43 8 58
44 65 32
44 86 88
44 80 86
44 55 72
44 82 65
44 76 68
44 63 3
44 95 100
44 89 22
44 88 73
44 79 11
44 58 66
44 72 30
44 83 88
44 62 21
44 13 8
44 17 11
44 22 30
44 40 1
44 73 68
44 20 41
44 51 8
44 66 76
44 92 71
44 50 50
45 19 86
45 8 56
45 30 52
45 84 39
45 68 83
45 0 32
45 66 93
45 72 35
45 64 9
45 14 23
45 42 63
45 9 32
45 48 76
45 16 100
45 40 62
45 22 16
45 96 85
45 71 76
45 50 42
45 15 86
45 86 69
45 3 99
45 75 76
45 39 42
45 81 21
45 7 71
45 23 79
45 47 95
46 69 33
46 34 26
46 36 54
46 21 50
46 38 92
46 65 25
46 48 47
46 7 64
46 20 45
46 84 95
46 10 1
46 70 61
46 6 69
46 53 32
46 72 71
46 22 14
46 49 81
46 94 59
46 68 31
46 31 70
47 17 57
47 80 46
47 77 58
47 28 32
47 86 11
47 74 71
47 12 68
47 45 48
47 34 3
47 18 48
47 51 17
47 29 40
47 94 49
47 1 36
47 90 74
47 57 76
47 92 50
47 66 57
47 43 78
47 4 45
47 70 78
47 89 53
47 79 70
48 18 16
48 97 59
48 73 7
48 44 25
48 14 76
48 62 39
48 61 91
48 43 24
48 90 82
48 95 34
48 54 37
48 27 28
48 22 50
48 39 22
48 49 70
48 33 78
48 59 62
48 31 52
48 76 54
48 57 72
48 2 95
48 84 77
49 59 9
49 66 34
49 9 72
49 2 35
49 42 43
49 44 25
49 76 4
49 3 31
49 77 36
49 97 92
49 81 14
49 47 15
49 67 57
49 75 14
49 23 9
49 38 78
49 35 25
49 36 78
49 92 25
49 6 76
49 43 27
49 98 63
49 62 48
49 12 24
50 29 79
50 38 37
50 72 70
50 18 28
50 90 23
50 30 31
50 28 98
50 32 63
50 65 66
50 60 95
50 20 93
50 2 31
50 43 52
50 47 22
50 9 80
50 35 51
50 57 83
50 52 50
50 92 64
50 56 79
50 97 32
50 34 2
50 25 6
51 19 81
51 56 43
51 32 4
51 26 21
51 41 65
51 81 76
51 65 93
51 99 19
51 9 18
51 52 17
51 5 39
51 53 4
51 28 55
51 20 36
51 44 70
51 64 52
51 88 33
51 50 33
51 18 48
51 91 29
51 25 40
51 17 12
51 57 70
51 93 23
51 97 37
51 31 21
51 95 51
51 80 61
51 29 20
51 38 34
51 73 48
51 78 29
51 84 80
52 14 27
52 99 74
52 32 11
52 28 2
52 29 10
52 76 9
52 39 65
52 92 55
52 97 80
52 38 78
52 80 86
52 33 69
52 53 35
52 10 95
52 7 5
52 22 6
52 25 50
52 13 46
52 8 25
52 9 86
52 89 38
53 3 58
53 1 11
53 72 20
53 39 97
53 80 99
53 86 36
53 47 19
53 30 32
53 94 49
53 64 40
53 65 20
53 96 38
53 75 81
53 26 72
53 54 50
53 5 82
53 70 63
53 14 36
53 66 5
53 33 69
53 37 40
53 81 53
53 68 36
53 87 52
53 8 32
54 87 20
54 98 90
54 79 50
54 69 3
54 29 19
54 22 64
54 99 46
54 7 72
54 25 90
54 36 54
54 30 39
54 71 2
54 93 93
54 41 14
54 42 41
54 61 67
54 12 6
54 0 64
54 78 69
54 90 66
54 57 50
54 20 43
54 32 6
54 53 99
54 21 9
54 64 54
54 43 92
55 78 2
55 75 92
55 13 56
55 53 9
55 88 11
55 62 90
55 6 1
55 42 89
55 77 12
55 0 41
55 27 37
55 61 18
55 57 7
55 37 61
55 9 83
55 5 41
55 80 82
55 41 16
55 10 49
55 39 9
55 2 89
55 46 46
55 21 33
55 12 74
55 87 43
55 35 68
55 79 59
55 92 9
55 24 82
56 93 65
56 75 85
56 97 4
56 30 98
56 13 22
56 36 62
56 54 15
56 58 87
56 40 26
56 52 69
56 92 26
56 68 88
56 7 74
56 99 10
56 24 47
56 32 73
56 89 6
56 96 77
56 82 23
56 39 32
56 0 85
56 84 36
56 66 97
56 85 42
56 5 20
56 81 15
56 63 90
56 8 53
56 79 30
57 88 50
57 1 5
57 77 40
57 70 41
57 18 23
57 37 81
57 40 57
57 98 13
57 27 25
57 81 63
57 61 74
57 21 17
57 15 72
57 22 42
57 69 61
57 80 26
57 74 95
57 51 99
57 67 89
57 25 76
57 19 23
57 73 33
58 38 90
58 70 70
58 6 94
58 19 79
58 0 36
58 36 17
58 51 91
58 98 98
58 96 34
58 68 12
58 31 90
58 93 16
58 16 6
58 55 62
58 99 98
58 83 42
58 71 45
58 52 5
58 43 92
58 78 12
58 37 54
58 1 1
58 27 65
59 68 98
59 20 14
59 33 50
59 99 99
59 87 78
59 1 65
59 65 91
59 24 25
59 0 25
59 75 28
59 38 82
59 2 19
59 35 75
59 52 61
59 88 84
59 25 36
59 49 47
59 5 96
59 44 92
59 71 100
60 36 32
60 35 9
60 96 12
60 29 3
60 4 28
60 78 96
60 66 87
60 27 24
60 74 27
60 85 88
60 59 71
60 90 16
60 38 90
60 63 43
60 23 23
60 13 69
60 56 30
60 51 15
60 94 100
60 34 92
61 46 59
61 20 16
61 66 92
61 42 28
61 79 39
61 47 74
61 32 71
61 48 89
61 39 77
61 44 13
61 53 77
61 80 55
61 7 76
61 8 12
61 28 85
61 25 15
61 19 100
61 21 53
61 17 71
61 96 61
61 16 91
62 77 69
62 69 26
62 41 84
62 72 7
62 57 69
62 65 34
62 40 28
62 56 12
62 32 23
62 14 32
62 31 31
62 92 41
62 60 24
62 81 71
62 70 98
62 27 17
62 9 9
62 45 45
62 12 43
62 47 68
62 24 67
62 66 63
63 86 75
63 58 65
63 94 46
63 1 93
63 25 63
63 52 70
63 95 29
63 88 20
63 67 59
63 16 65
63 18 91
63 72 14
63 40 73
63 20 98
63 80 40
63 5 31
63 89 34
63 60 88
63 91 33
63 13 94
63 46 64
63 6 74
63 92 55
64 11 15
64 35 41
64 87 69
64 42 38
64 30 87
64 19 44
64 51 47
64 71 83
64 22 47
64 72 87
64 18 47
64 43 4
64 93 95
64 12 34
64 41 96
64 21 26
64 88 25
64 80 76
64 14 33
64 97 42
64 99 51
64 31 74
64 55 36
64 40 26
64 3 54
64 16 29
64 27 71
64 70 34
64 81 100
65 79 87
65 89 9
65 17 83
65 25 47
65 67 17
65 48 35
65 0 85
65 3 50
65 16 37
65 58 13
65 66 40
65 4 65
65 78 45
65 91 50
65 54 32
65 97 70
65 6 59
65 72 97
65 41 32
65 85 61
65 59 37
65 37 22
65 60 98
65 27 3
65 75 35
65 8 41
66 81 42
66 46 18
66 18 42
66 97 23
66 22 37
66 28 25
66 84 43
66 58 24
66 76 35
66 2 13
66 25 1
66 14 20
66 94 47
66 82 30
66 50 49
66 35 29
66 36 5
66 85 36
66 40 94
66 29 10
66 45 8
66 49 7
66 87 63
66 15 6
66 64 68
67 44 36
67 17 78
67 53 28
67 7 95
67 35 67
67 72 52
67 25 91
67 20 83
67 14 93
67 62 71
67 76 35
67 18 43
67 95 37
67 73 65
67 91 32
67 69 8
67 85 38
67 39 76
67 24 36
67 71 2
67 1 28
67 16 37
67 89 94
67 2 91
67 43 38
67 40 72
67 87 91
67 5 74
67 57 41
67 32 82
68 71 68
68 89 88
68 80 48
68 22 48
68 82 44
68 83 36
68 74 31
68 85 1
68 63 7
68 42 39
68 98 11
68 44 20
68 86 13
68 96 41
68 6 60
68 26 91
68 24 7
68 21 57
68 30 68
68 66 7
68 4 61
68 13 83
68 2 49
69 24 66
69 43 35
69 4 6
69 70 27
69 56 44
69 13 38
69 93 94
69 8 74
69 78 89
69 75 20
69 10 65
69 33 89
69 83 3
69 23 74
69 60 42
69 40 25
69 94 97
69 21 61
69 76 72
69 38 95
69 79 82
69 15 20
70 90 39
70 62 50
70 68 5
70 3 12
70 49 50
70 88 40
70 9 95
70 56 11
70 31 30
70 36 77
70 28 56
70 65 55
70 15 64
70 8 66
70 96 65
70 33 34
70 63 58
70 99 40
70 92 41
71 74 52
71 66 23
71 0 76
71 28 14
71 4 76
71 27 91
71 3 93
71 82 64
71 36 4
71 47 23
71 15 49
71 92 43
71 55 51
71 60 80
71 10 89
71 44 43
71 30 33
71 26 46
71 21 87
71 9 89
71 83 12
71 2 50
71 61 69
71 32 86
71 49 76
71 86 9
71 63 5
71 88 32
72 35 98
72 60 84
72 89 82
72 20 19
72 98 18
72 68 51
72 5 81
72 11 19
72 29 28
72 78 42
72 69 97
72 16 60
72 82 24
72 99 70
72 64 3
72 44 77
72 19 53
72 95 4
72 75 33
72 92 32
72 0 11
72 27 37
72 26 57
72 93 48
72 63 79
72 80 84
73 78 94
73 39 94
73 5 16
73 26 93
73 82 44
73 7 74
73 97 59
73 1 81
73 74 51
73 64 24
73 52 85
73 44 6
73 23 64
73 15 45
73 54 11
73 18 15
73 31 59
73 24 92
73 66 76
73 70 24
73 8 56
73 48 93
73 34 98
73 92 70
74 91 87
74 59 45
74 20 12
74 33 67
74 25 76
74 81 67
74 50 5
74 87 68
74 48 69
74 52 6
74 39 96
74 62 39
74 65 4
74 98 83
74 57 100
74 12 17
74 38 58
74 5 32
74 60 39
74 64 12
74 35 46
74 44 25
74 86 74
74 71 11
74 88 15
74 51 46
74 61 11
75 18 64
75 58 26
75 63 37
75 83 37
75 77 40
75 65 71
75 81 61
75 45 59
75 66 68
75 51 99
75 49 83
75 36 62
75 50 37
75 78 88
75 38 44
75 67 33
75 5 80
75 62 57
75 43 66
75 87 53
75 70 2
75 23 76
75 99 23
75 4 12
75 22 54
75 52 62
76 13 39
76 33 21
76 47 83
76 90 5
76 5 45
76 54 46
76 6 24
76 66 37
76 41 25
76 53 84
76 0 83
76 26 90
76 77 3
76 46 61
76 35 87
76 38 73
76 63 64
76 60 53
76 74 15
76 73 82
76 7 56
76 31 96
76 57 93
76 3 8
77 55 96
77 97 73
77 98 84
77 63 1
77 90 100
77 79 56
77 9 33
77 91 6
77 31 58
77 74 90
77 1 39
77 28 72
77 88 82
77 22 87
77 68 60
77 41 24
77 93 89
77 25 91
77 20 41
77 18 7
77 70 29
77 83 92
77 85 16
77 19 68
77 39 30
77 52 19
77 69 13
78 49 91
78 44 6
78 19 30
78 23 20
78 32 97
78 79 36
78 86 70
78 71 87
78 11 44
78 77 12
78 84 19
78 94 62
78 29 35
78 83 24
78 16 18
78 81 87
78 91 71
78 56 36
78 64 17
78 75 99
78 57 87
78 48 71
78 12 55
78 73 67
78 33 50
79 89 15
79 7 9
79 77 15
79 6 37
79 11 9
79 13 1
79 78 17
79 95 85
79 34 68
79 91 100
79 24 28
79 80 99
79 82 46
79 74 2
79 76 54
79 3 52
79 9 22
79 40 52
79 70 70
79 64 11
79 55 98
79 46 78
79 38 33
79 36 84
79 92 62
79 75 86
79 10 77
80 72 73
80 0 16
80 12 38
80 52 39
80 81 100
80 56 11
80 9 86
80 10 83
80 47 99
80 54 41
80 17 11
80 30 85
80 66 32
80 13 88
80 87 98
80 71 95
80 38 57
80 35 35
80 28 34
80 4 19
81 30 24
81 75 57
81 69 58
81 8 90
81 4 49
81 92 3
81 63 2
81 85 41
81 79 10
81 95 40
81 73 37
81 80 36
81 26 65
81 68 17
81 51 8
81 41 13
81 38 32
81 52 86
81 9 37
82 78 58
82 90 58
82 55 91
82 80 94
82 69 21
82 17 48
82 43 93
82 65 39
82 68 37
82 67 20
82 53 91
82 36 79
82 83 36
82 75 56
82 16 64
82 74 56
82 1 15
82 31 57
82 12 57
82 85 10
82 32 25
82 54 69
82 96 37
82 89 4
82 0 78
82 15 56
82 99 76
82 71 68
82 73 95
82 93 81
83 34 6
83 96 36
83 55 37
83 5 98
83 21 69
83 30 50
83 99 83
83 38 43
83 4 95
83 88 78
83 35 3
83 18 9
83 33 89
83 16 10
83 53 84
83 32 47
83 81 34
83 15 57
83 49 4
83 31 8
84 76 58
84 10 9
84 79 72
84 43 85
84 5 38
84 19 46
84 16 51
84 0 80
84 38 7
84 34 75
84 59 18
84 77 1
84 47 32
84 3 5
84 4 14
84 42 88
84 75 94
84 23 80
84 83 86
84 27 86
84 68 12
84 98 27
84 36 91
84 53 90
84 30 43
85 89 37
85 0 7
85 20 34
85 54 95
85 46 61
85 33 14
85 65 44
85 12 30
85 53 81
85 49 62
85 99 36
85 39 52
85 95 16
85 9 91
85 71 32
85 86 67
85 35 91
85 22 21
85 87 93
85 6 47
85 26 26
85 36 73
85 18 17
85 58 12
85 51 57
85 5 83
85 3 14
85 16 94
85 37 79
85 72 80
86 26 60
86 84 100
86 74 36
86 80 62
86 77 50
86 52 52
86 41 66
86 40 58
86 71 54
86 11 47
86 37 48
86 15 46
86 91 30
86 56 22
86 75 11
86 79 92
86 95 2
86 19 3
86 67 35
86 4 37
86 36 38
86 20 39
86 60 35
86 72 74
86 66 57
86 23 99
86 43 57
86 89 82
86 38 12
86 99 22
86 90 94
86 21 42
86 42 66
86 12 26
86 83 67
86 69 70
86 53 31
87 83 81
87 66 60
87 80 49
87 92 25
87 77 98
87 88 37
87 22 92
87 39 57
87 57 51
87 36 52
87 31 33
87 82 47
87 45 56
87 49 14
87 26 76
87 25 78
87 27 5
87 41 9
87 76 96
87 48 95
87 16 97
87 73 96
87 12 13
87 56 67
88 11 44
88 4 11
88 54 60
88 58 24
88 44 86
88 76 58
88 67 72
88 21 51
88 96 68
88 81 20
88 68 73
88 95 54
88 69 56
88 78 51
88 86 59
88 63 46
88 91 11
88 89 81
88 5 81
88 66 13
88 98 99
88 3 44
88 84 80
88 57 81
88 93 61
88 8 86
88 73 59
88 80 53
88 37 93
88 20 56
88 49 78
88 31 51
88 83 86
89 9 12
89 93 70
89 39 87
89 76 83
89 92 85
89 28 38
89 71 71
89 68 39
89 63 38
89 57 42
89 94 21
89 38 55
89 19 65
89 3 59
89 41 77
89 81 7
89 79 25
89 46 19
89 98 17
90 95 62
90 91 97
90 48 61
90 17 45
90 59 65
90 78 77
90 23 72
90 49 47
90 6 27
90 73 75
90 89 44
90 68 38
90 53 73
90 0 68
90 87 9
90 29 68
90 52 20
90 56 80
90 4 70
90 45 95
90 28 38
90 76 16
90 99 45
90 16 34
90 2 40
90 10 77
90 39 50
90 55 55
90 69 95
90 47 20
91 51 69
91 14 62
91 34 78
91 67 37
91 20 24
91 49 57
91 21 62
91 40 80
91 24 85
91 72 6
91 55 6
91 79 2
91 18 43
91 31 6
91 56 90
91 77 23
91 7 71
91 15 49
91 16 64
91 96 85
91 93 46
91 22 77
92 68 76
92 19 23
92 91 46
92 59 87
92 55 18
92 20 37
92 41 90
92 7 53
92 54 75
92 36 25
92 39 15
92 85 78
92 78 26
92 50 27
92 67 31
92 23 58
92 48 93
93 67 35
93 99 37
93 43 67
93 45 73
93 52 34
93 21 95
93 2 49
93 38 32
93 61 58
93 73 78
93 41 35
93 24 81
93 46 24
93 66 100
93 36 53
93 32 75
93 86 65
93 71 85
93 37 30
93 83 2
93 22 21
93 17 26
93 42 61
94 61 51
94 75 16
94 87 85
94 72 81
94 41 93
94 2 21
94 71 14
94 12 48
94 38 57
94 18 87
94 58 95
94 99 18
94 78 68
