500 2000
71 321 87
71 438 57
71 295 63
72 446 89
72 401 76
72 148 57
73 88 70
73 93 33
73 228 9
73 274 27
74 99 6
74 309 59
74 332 31
74 394 2
74 29 31
74 417 38
75 80 9
75 108 37
75 173 78
75 220 55
75 266 64
75 303 48
75 317 73
75 340 92
75 364 55
75 130 32
76 98 4
77 267 27
77 382 88
77 462 74
78 79 22
78 83 29
78 117 89
78 206 21
78 294 21
78 374 34
78 61 39
78 331 47
78 487 43
78 423 92
79 424 65
79 176 65
80 101 79
80 127 67
80 483 72
81 139 18
81 11 4
82 291 92
82 473 65
82 475 42
82 44 72
82 71 46
82 341 26
83 147 54
83 149 30
83 185 56
83 305 69
83 394 75
83 361 60
83 198 100
83 53 59
83 295 18
84 264 36
84 294 8
85 240 31
85 370 22
85 40 38
86 417 63
86 458 58
87 172 29
87 285 34
87 484 73
87 43 35
87 282 25
87 167 53
87 128 13
87 90 48
87 162 97
87 191 15
88 441 91
88 102 21
88 211 72
89 96 48
89 109 36
89 423 65
89 112 34
89 325 98
89 269 94
89 38 47
90 107 84
90 248 35
90 285 85
90 431 34
90 310 32
91 164 35
91 202 38
91 262 37
91 6 87
91 122 99
91 100 3
91 438 63
91 483 7
92 128 98
92 493 46
92 427 22
92 492 3
92 13 92
92 196 62
92 2 72
93 136 37
93 230 7
93 232 60
93 234 47
93 293 23
93 407 98
93 201 49
93 419 95
94 467 86
94 491 57
94 322 57
94 207 90
95 161 18
95 252 45
95 366 49
95 124 18
95 101 9
95 360 18
95 102 8
95 205 46
96 154 29
96 275 9
96 438 9
96 384 61
96 341 61
96 243 14
96 1 82
97 44 39
97 361 78
97 319 27
97 433 50
98 421 100
98 132 53
99 329 75
99 323 75
99 390 56
99 364 19
100 194 62
100 84 43
100 79 25
100 376 84
101 134 90
101 125 55
101 249 24
101 56 25
102 212 52
102 46 3
103 110 99
103 150 85
103 139 62
104 97 35
104 444 37
104 485 51
105 122 39
105 153 26
105 178 67
105 300 72
105 172 64
105 204 24
106 189 6
106 355 39
106 259 6
106 494 85
107 246 84
107 312 65
107 242 30
107 434 94
107 111 96
108 193 68
108 250 36
108 94 11
108 299 66
108 234 29
108 146 61
109 183 95
109 495 66
109 147 34
109 47 66
109 228 10
109 122 62
110 347 94
110 421 37
110 365 5
110 226 90
111 73 14
112 325 58
112 458 26
112 490 13
113 146 76
113 425 25
113 444 17
113 119 64
114 10 3
114 331 88
114 24 36
115 196 64
115 253 63
115 283 53
115 353 55
115 214 55
115 11 76
116 139 6
116 210 60
116 286 62
116 447 40
116 496 53
116 370 96
117 162 93
117 170 54
117 238 80
118 181 36
118 365 8
118 109 14
118 113 44
119 429 55
119 179 39
119 135 83
119 310 63
120 152 27
120 316 58
120 259 11
121 133 64
121 295 15
121 307 16
121 252 66
121 26 87
122 205 86
122 129 71
122 490 44
122 453 21
124 108 22
125 127 13
125 179 28
125 126 31
125 408 40
125 427 61
125 424 91
125 339 42
126 393 64
126 55 61
126 27 81
126 39 35
126 316 20
127 410 88
127 425 70
127 143 99
128 249 88
128 254 68
128 319 66
129 192 5
129 485 63
130 299 11
130 281 11
131 144 15
131 229 87
131 194 60
131 340 61
131 435 97
132 388 81
132 174 46
132 192 16
132 59 38
132 4 88
133 277 44
133 259 9
133 86 65
133 59 41
133 195 84
134 253 76
135 219 5
136 10 90
136 421 37
136 477 63
136 27 93
136 60 54
137 283 76
137 383 27
137 324 90
137 186 36
138 223 74
138 241 15
138 413 88
139 34 73
139 306 33
140 443 11
140 402 27
140 62 88
140 451 81
140 355 96
140 5 13
141 383 64
141 103 1
141 32 44
142 198 97
142 331 26
142 471 75
143 236 91
143 252 91
143 112 93
143 465 78
144 482 22
144 462 34
144 23 21
144 356 25
145 167 8
145 233 77
145 164 8
145 341 92
145 105 30
145 20 18
146 188 1
146 208 96
147 176 71
147 350 21
147 285 93
147 382 64
147 375 56
148 186 29
148 244 90
148 315 97
148 367 71
148 437 55
148 499 34
148 334 22
148 153 62
148 144 63
149 156 63
149 209 4
149 257 58
149 403 68
149 337 68
149 360 49
149 459 19
150 291 51
150 431 65
150 135 28
151 180 61
151 187 20
151 314 61
151 227 67
151 103 20
152 160 76
152 292 17
153 375 82
153 76 17
153 214 43
153 438 28
153 186 55
154 306 16
154 369 75
154 462 86
154 46 97
154 426 87
155 283 73
155 370 64
155 442 4
155 120 27
155 150 63
155 413 92
155 146 74
155 234 84
156 159 59
156 175 22
156 233 31
156 482 95
156 232 37
156 325 12
156 358 82
157 323 4
157 345 58
157 487 53
157 328 76
157 375 53
158 233 6
158 221 91
158 121 95
158 257 89
159 366 50
159 32 81
159 84 93
160 214 60
160 498 16
160 308 39
160 223 22
160 455 89
161 411 88
161 377 63
161 6 50
161 418 31
162 302 45
162 193 74
162 279 55
162 450 99
162 195 33
162 139 49
163 310 20
163 396 60
165 408 8
165 287 81
165 385 75
166 242 62
166 485 94
166 45 80
166 347 57
167 280 63
167 327 8
167 78 39
167 264 75
167 343 96
168 426 75
168 128 39
168 291 58
168 466 73
169 313 83
169 461 5
169 184 95
170 100 87
171 278 53
171 357 9
171 419 18
172 220 15
172 420 25
172 216 87
173 102 77
173 161 52
173 120 96
173 276 6
173 479 27
173 303 56
173 467 87
174 422 21
174 146 65
174 387 82
174 223 24
174 107 59
174 379 76
175 279 84
175 149 48
175 381 52
175 124 27
176 218 43
176 344 45
176 182 53
176 224 30
176 454 84
176 100 26
176 125 95
177 272 54
177 358 92
178 195 13
178 222 79
178 436 40
178 472 46
178 414 95
178 260 91
179 468 4
179 28 85
179 431 81
179 455 93
180 207 59
180 212 52
180 215 82
180 289 37
180 417 19
180 497 49
180 117 75
180 487 7
181 238 100
181 215 62
181 54 1
182 326 12
182 398 21
182 346 21
182 165 23
182 498 61
182 3 79
183 451 34
183 98 12
183 142 17
183 452 91
184 339 51
184 400 54
184 353 87
184 232 13
185 415 13
185 243 92
185 264 98
186 408 87
186 171 39
187 191 99
187 200 53
188 228 8
188 243 97
188 258 87
188 420 40
188 265 2
188 39 97
188 356 8
188 65 41
189 299 24
189 346 68
189 471 16
189 414 48
189 349 44
190 246 98
190 287 37
190 420 100
190 366 97
190 156 48
190 288 85
191 391 66
191 302 14
191 276 22
191 162 77
191 269 89
191 465 31
191 196 63
192 221 35
192 359 12
192 104 83
192 287 78
192 486 55
193 466 92
193 496 29
193 487 14
193 290 95
194 494 55
194 49 55
194 335 15
194 208 68
195 309 87
195 66 56
195 334 83
195 140 81
196 230 41
196 158 82
196 362 55
197 211 18
197 342 48
197 150 78
198 119 51
198 90 99
198 384 83
199 165 74
199 371 93
199 489 27
199 92 45
200 99 43
200 80 15
200 86 10
201 225 88
201 335 25
201 357 6
201 49 17
202 224 67
202 343 48
202 411 39
202 357 16
202 56 36
202 111 40
202 4 69
202 215 96
203 224 27
203 482 93
203 193 22
203 361 76
203 250 39
204 193 79
204 378 79
205 324 80
205 355 76
205 411 29
205 316 55
205 453 88
205 326 75
205 371 18
206 145 83
206 301 72
207 122 15
207 444 85
207 397 26
209 188 64
210 163 9
210 119 77
210 154 99
210 63 63
211 48 60
211 470 53
211 457 42
212 255 16
212 349 57
212 352 18
212 362 23
212 184 81
212 12 68
212 127 23
213 270 88
213 379 23
213 432 59
213 471 10
213 455 61
213 107 57
214 92 53
214 126 41
215 403 30
215 24 40
215 14 2
216 163 99
216 483 85
216 253 49
217 351 94
217 450 89
217 455 49
218 341 48
218 107 45
218 151 73
218 371 60
218 437 11
218 245 8
219 325 32
219 387 32
219 480 61
221 212 64
221 432 53
221 234 50
221 389 20
222 273 3
222 366 4
223 216 83
223 59 64
223 431 81
223 262 84
224 496 54
224 181 60
224 336 57
225 227 43
225 298 34
225 209 33
225 352 63
225 183 23
225 320 80
226 318 44
226 390 65
226 322 1
226 356 62
227 273 95
227 282 59
227 348 95
227 43 69
227 344 16
228 453 50
228 296 16
228 409 41
229 304 70
229 357 56
229 152 74
229 76 94
229 161 1
229 195 66
229 495 82
230 239 56
230 436 72
230 84 33
230 290 28
231 244 95
231 21 1
231 441 31
231 316 88
232 343 98
232 264 43
233 290 22
233 42 33
234 260 12
234 43 2
234 252 15
235 18 5
235 168 39
236 75 31
236 91 24
236 294 6
236 13 10
237 372 29
237 248 72
237 407 55
237 442 84
238 499 15
239 223 11
240 256 91
240 301 3
240 68 42
240 158 78
240 202 48
241 377 53
241 334 66
241 420 36
241 225 55
242 216 3
242 16 96
242 137 75
242 387 44
242 178 97
242 361 14
243 356 68
243 489 47
243 341 78
243 287 21
243 349 32
243 137 73
244 235 89
244 380 9
244 17 47
244 248 87
244 303 17
245 320 6
245 232 81
245 221 4
246 293 40
246 36 43
247 14 53
247 366 64
248 421 53
248 262 76
249 391 15
250 1 16
250 390 51
250 325 89
250 32 67
250 281 64
251 336 41
251 368 6
251 380 89
251 344 14
251 220 18
251 273 48
251 410 56
251 207 54
251 101 11
252 59 50
252 405 60
252 476 44
253 112 1
254 118 81
254 251 65
254 325 10
254 407 12
255 308 99
255 109 85
255 375 13
255 325 55
255 265 60
256 477 16
256 104 19
256 371 95
257 415 98
257 459 3
257 300 91
257 485 15
257 146 36
258 476 73
258 65 63
258 325 59
258 312 95
258 16 17
259 28 51
259 112 76
259 53 22
259 419 72
259 152 47
261 338 8
261 142 19
261 218 83
262 458 76
262 102 63
262 279 83
262 365 20
263 405 25
263 461 54
263 211 85
263 350 87
263 422 5
264 300 71
265 419 37
265 398 51
265 238 64
265 465 25
266 268 81
266 277 83
266 69 64
266 276 37
266 406 31
266 164 24
266 339 78
267 102 47
267 340 75
267 78 16
268 42 38
268 213 84
268 462 29
269 330 29
269 222 99
269 322 83
270 480 28
270 9 55
270 372 37
270 263 20
271 281 71
271 221 19
272 429 92
272 314 33
272 193 89
273 416 75
274 292 37
275 333 58
275 484 1
275 41 84
275 153 42
275 149 86
275 261 27
276 292 61
276 27 86
277 86 37
278 410 42
279 312 65
279 9 98
280 92 3
280 178 9
280 447 60
281 425 27
282 322 15
282 430 90
282 159 67
282 110 76
282 138 78
282 304 52
283 208 9
283 372 23
283 475 64
284 363 60
284 436 85
284 143 56
285 24 3
286 371 95
286 43 25
286 26 38
287 346 12
287 114 63
288 456 85
289 387 56
289 231 44
289 89 9
290 208 58
290 322 78
291 345 63
291 256 64
291 201 28
292 148 6
292 80 48
293 316 86
293 344 18
293 244 81
294 297 17
294 42 15
294 105 84
295 161 71
295 387 7
295 447 17
297 386 62
297 303 35
297 289 92
298 13 98
298 350 83
298 453 70
298 404 6
299 108 75
299 124 26
299 196 12
300 353 77
300 466 26
300 98 14
300 336 87
300 11 73
300 103 65
301 23 63
301 65 96
302 358 97
302 113 14
303 132 31
303 408 81
304 275 20
305 439 67
306 255 14
306 484 57
307 133 20
307 216 12
307 317 57
307 354 43
307 166 81
307 145 19
308 337 78
308 465 27
308 436 53
308 250 4
308 296 85
308 266 98
309 294 40
309 233 88
309 219 44
309 83 54
309 190 31
310 251 13
310 164 52
310 229 22
311 328 83
311 243 1
311 466 75
311 446 49
312 471 19
312 92 25
313 475 31
313 320 30
313 424 98
313 421 23
314 427 89
314 153 47
314 95 56
314 492 42
315 300 25
315 388 16
315 97 96
316 416 79
316 116 16
317 195 39
317 40 8
318 319 13
318 486 58
318 106 37
318 172 55
319 380 12
319 403 80
320 49 4
320 221 9
321 360 67
321 156 41
321 259 46
322 218 12
322 60 27
322 407 99
323 361 87
324 104 53
324 119 3
324 40 10
324 76 30
325 376 61
325 401 46
325 408 57
325 133 97
325 293 100
326 260 33
327 361 35
327 404 10
327 465 26
327 114 89
327 458 39
327 355 87
327 379 30
327 498 48
328 344 84
328 342 66
329 436 6
329 208 5
329 105 70
329 402 98
329 364 50
330 381 32
330 82 33
330 63 83
330 451 59
330 75 34
330 359 56
330 98 92
331 159 76
331 416 37
331 420 66
332 18 27
332 319 48
332 141 27
333 226 90
333 481 16
333 39 69
333 197 55
334 376 47
334 381 49
334 227 48
336 453 12
336 2 43
336 239 17
336 124 92
336 64 19
336 128 29
337 346 11
337 283 88
337 281 23
337 378 73
337 445 61
337 438 90
337 45 100
337 273 57
338 368 73
338 87 68
338 486 68
338 381 42
339 276 41
339 409 7
339 366 85
340 378 37
340 125 20
340 273 77
340 319 53
340 243 21
341 173 22
341 247 17
342 53 91
343 230 80
343 390 2
344 492 14
344 349 78
345 51 32
345 283 23
345 476 98
346 180 99
346 48 43
346 139 20
346 217 89
346 260 94
347 13 23
347 86 8
347 402 19
347 430 22
347 311 54
348 62 51
348 471 91
348 286 59
348 342 9
348 233 19
349 432 36
350 462 39
350 280 53
350 311 6
351 389 61
351 307 31
351 210 41
351 303 42
351 108 92
351 385 52
352 305 23
352 50 85
353 437 47
353 469 86
353 383 12
353 157 57
354 397 18
354 154 65
355 390 16
355 14 98
355 108 59
355 354 60
355 68 43
355 160 67
356 198 87
356 368 29
357 414 89
357 490 76
357 291 13
357 157 1
358 485 15
358 283 39
358 206 58
358 45 14
358 376 7
358 438 71
358 292 37
358 126 86
358 373 65
359 273 96
361 310 27
361 234 24
362 12 74
362 158 72
362 231 35
362 398 32
363 364 73
363 383 6
363 287 63
364 199 54
364 234 17
364 274 73
365 496 99
365 79 64
365 193 67
365 34 76
365 465 69
365 419 84
366 481 25
366 378 70
366 350 59
367 432 75
367 216 13
367 412 67
368 89 44
369 380 41
369 206 32
370 232 97
371 485 13
371 255 36
371 249 39
371 313 87
371 98 61
371 216 65
371 317 57
371 369 28
371 251 12
372 320 8
372 346 25
372 149 91
372 41 61
372 200 39
373 416 71
373 371 48
373 318 55
373 122 12
373 261 24
374 283 38
374 498 54
375 392 74
375 464 73
376 159 88
376 305 33
376 412 40
376 142 83
376 393 43
376 126 32
377 199 96
377 167 59
377 296 77
377 2 59
377 126 14
377 46 37
377 0 40
378 359 57
378 450 17
378 273 73
378 449 43
380 120 55
380 36 71
380 376 93
381 385 47
381 443 16
381 417 99
382 184 56
382 309 34
382 340 90
382 222 1
383 260 35
383 236 49
383 93 98
384 266 99
384 260 48
384 12 30
385 409 22
385 488 84
385 305 76
385 258 50
385 448 94
385 483 85
386 183 40
387 431 15
387 454 56
387 404 83
387 216 48
387 335 2
387 239 93
388 464 39
389 39 85
389 230 86
389 487 20
389 51 2
390 440 44
390 451 15
390 479 2
390 184 91
390 284 84
390 398 89
390 283 16
391 365 99
391 153 56
391 486 20
391 48 81
391 399 52
392 406 81
392 292 24
392 103 32
392 473 77
393 232 14
393 257 3
393 23 99
393 45 20
394 237 19
394 153 37
394 482 90
394 160 12
394 441 17
395 413 41
395 84 56
396 453 62
396 356 54
397 74 19
397 354 86
398 139 19
398 301 68
399 474 94
399 166 53
400 10 8
400 312 79
400 439 14
400 193 61
400 125 69
400 140 25
400 473 16
401 438 92
401 287 56
402 64 39
402 35 44
402 16 18
403 337 80
403 222 49
404 430 25
404 76 42
404 339 79
405 328 18
405 74 4
405 43 41
405 152 51
405 3 49
405 10 17
406 457 85
406 212 64
406 349 47
406 97 25
406 41 45
407 426 72
407 39 84
407 241 21
407 143 17
407 354 43
408 22 8
408 427 86
408 176 19
409 412 39
409 144 26
409 234 97
409 338 67
409 319 56
409 349 92
410 271 61
410 329 37
411 153 56
412 379 87
413 135 44
413 12 95
413 378 49
413 126 68
413 119 29
413 447 2
414 440 70
414 314 99
414 185 96
415 356 2
415 267 83
415 137 14
416 129 46
416 237 80
416 236 44
417 8 90
417 314 81
417 127 48
417 337 21
418 274 68
419 434 17
419 478 75
419 488 62
419 22 31
420 78 41
420 413 63
420 219 26
421 154 65
421 399 63
421 287 6
421 83 19
421 177 52
422 82 90
422 3 47
422 204 78
423 344 64
423 143 68
423 307 46
424 210 11
424 218 33
424 110 64
424 175 55
425 428 68
425 34 64
425 332 98
425 362 85
425 71 93
425 346 18
426 481 87
426 396 39
426 27 43
427 368 78
427 181 44
428 165 20
428 112 64
428 299 69
429 454 75
429 348 49
429 9 78
429 68 66
430 435 69
430 127 67
430 190 34
430 82 22
431 71 31
431 201 6
431 422 50
432 206 16
433 470 96
433 368 19
433 283 32
433 96 55
433 375 43
434 347 3
434 249 8
435 488 91
435 195 52
435 260 75
435 341 62
435 478 91
435 392 16
436 192 57
436 86 7
436 296 73
436 235 41
437 274 38
437 302 81
438 445 89
438 105 77
438 99 51
438 294 14
439 226 50
439 404 69
439 27 55
440 399 39
440 459 11
440 455 21
441 95 74
441 301 8
441 270 16
441 478 3
441 306 89
442 216 73
443 32 53
443 204 12
443 203 30
443 200 49
443 412 7
444 271 36
444 408 29
445 22 54
445 45 14
445 266 74
446 498 36
446 344 14
446 135 75
446 114 74
447 263 78
447 169 13
447 23 95
448 404 6
448 216 22
448 156 76
449 239 17
449 285 35
449 364 9
450 317 80
450 251 59
451 154 11
451 267 94
452 361 22
452 150 93
452 349 44
452 352 41
453 250 27
453 195 76
454 66 61
454 272 90
454 54 17
455 407 70
455 145 28
456 320 44
456 93 69
457 480 81
457 345 69
458 430 61
458 77 89
458 356 91
458 24 24
459 186 86
459 234 67
459 52 50
459 60 24
460 316 94
461 483 97
461 4 87
462 415 88
462 350 78
462 196 99
462 83 52
463 18 26
463 418 63
463 293 17
463 51 94
463 400 38
464 222 73
464 45 60
464 127 48
464 410 62
465 181 78
465 350 44
465 176 2
465 252 53
466 185 21
466 51 3
466 493 50
466 337 24
466 180 78
467 391 47
467 133 2
467 311 74
467 384 93
468 224 81
469 23 66
469 17 49
469 34 90
470 215 69
471 487 65
471 475 59
471 308 92
471 23 98
471 63 50
472 285 83
472 273 82
472 443 100
472 156 83
473 486 28
473 497 99
474 469 33
474 430 43
474 135 67
474 116 13
474 28 13
475 74 55
476 120 61
476 383 51
477 291 30
477 289 21
478 171 33
478 277 51
478 407 17
478 414 29
478 237 80
479 326 69
479 98 57
479 96 96
480 347 48
480 239 35
480 343 77
480 330 45
480 345 4
480 219 16
480 104 17
481 202 96
481 184 86
482 204 46
482 68 4
482 59 74
482 367 30
482 179 92
483 427 74
483 15 57
483 35 11
483 37 100
484 207 75
485 156 53
485 245 86
486 207 63
486 396 68
486 58 35
486 224 18
486 358 97
487 308 49
487 216 72
487 459 86
487 219 67
488 59 62
488 194 74
489 137 77
489 316 70
489 3 86
490 358 47
490 343 57
490 291 67
490 410 41
490 38 32
490 130 99
490 482 42
490 68 78
491 306 43
492 421 96
492 485 55
493 369 63
493 142 19
493 353 87
493 248 61
493 171 79
494 470 24
494 381 78
494 278 22
495 360 66
495 185 5
495 272 85
495 403 69
496 223 26
496 22 84
496 96 4
496 354 87
496 4 67
496 76 81
497 193 79
497 2 68
498 354 51
498 237 87
498 151 54
498 461 11
499 430 57
499 305 95
0
