100 4950
13 12 84
13 89 40
13 67 26
13 59 33
13 74 5
13 92 32
13 69 8
13 58 65
13 7 57
13 29 84
13 19 31
13 88 14
13 33 50
13 80 25
13 83 92
13 66 89
13 32 88
13 28 54
13 57 94
14 57 30
14 34 82
14 10 46
14 50 62
14 48 96
14 73 70
14 18 28
14 21 61
14 55 11
14 63 98
14 83 22
14 78 60
14 33 44
14 32 70
14 28 67
14 5 97
14 81 8
14 62 22
14 96 95
14 47 5
14 22 72
14 87 89
14 9 85
14 60 56
14 51 87
14 95 34
14 35 31
14 12 80
14 90 24
14 72 76
14 80 83
14 61 84
14 31 77
14 70 40
14 68 36
14 42 22
14 52 47
14 56 39
14 26 16
14 59 12
14 7 88
14 69 6
14 91 11
14 82 89
14 20 35
14 88 60
14 76 1
15 59 37
15 12 21
15 0 96
15 35 46
15 76 6
15 83 30
15 79 10
15 54 2
15 16 1
15 3 63
15 95 65
15 55 50
15 94 72
15 72 21
15 98 77
15 58 100
15 80 34
15 8 32
15 26 44
15 51 11
15 40 48
15 96 34
15 68 90
15 90 11
15 85 39
15 19 52
15 7 78
15 44 7
15 56 84
15 20 36
15 84 1
15 91 53
15 65 60
15 28 24
15 27 25
15 87 17
15 86 10
15 33 94
15 5 55
15 25 87
15 89 57
15 9 12
15 46 13
15 49 95
15 32 55
15 69 86
16 25 7
16 89 54
16 5 10
16 53 44
16 60 66
16 95 85
16 90 36
16 78 63
16 70 61
16 41 64
16 74 23
16 51 51
16 72 100
16 11 15
16 67 45
16 63 49
16 97 15
16 37 21
16 44 4
16 87 27
16 75 57
16 54 14
16 4 72
16 96 29
16 9 63
16 42 56
16 71 7
16 32 96
16 64 40
16 49 5
16 7 66
16 65 60
16 14 66
16 62 58
16 31 58
16 1 86
16 69 1
16 45 79
16 6 31
16 99 80
16 59 2
16 29 65
16 20 92
16 28 10
16 40 84
16 22 99
16 12 75
16 38 68
16 79 82
16 30 46
16 24 82
16 80 17
16 23 5
16 3 66
16 18 58
16 39 84
16 21 68
17 15 93
17 76 51
17 49 19
17 37 66
17 77 85
17 84 42
17 48 26
17 46 53
17 47 49
17 74 9
17 13 79
17 32 38
17 29 31
17 63 32
17 61 65
17 34 7
17 64 20
17 54 85
17 81 57
17 89 30
17 87 4
17 97 52
17 10 97
17 6 29
17 80 80
17 14 23
17 96 39
17 65 32
17 9 20
17 93 64
17 57 66
17 41 33
17 30 46
17 7 97
17 35 26
17 99 89
17 19 79
17 52 74
17 27 54
17 50 94
17 25 61
17 4 2
17 18 49
17 40 67
17 98 44
17 85 66
17 36 62
17 28 33
18 70 94
18 4 18
18 14 45
18 59 61
18 78 65
18 86 96
18 82 14
18 6 45
18 65 57
18 91 60
18 15 81
18 53 56
18 69 17
18 77 97
18 97 69
18 39 6
18 51 24
18 24 78
18 21 95
18 7 75
18 20 97
18 29 44
18 28 83
18 62 56
18 92 70
18 17 49
18 50 8
18 58 9
18 16 43
18 90 17
18 5 36
18 79 12
18 84 25
18 22 32
18 30 53
18 38 2
18 85 37
18 11 41
18 40 20
18 42 36
18 35 23
18 33 3
18 83 58
18 64 84
18 61 98
19 99 86
19 61 100
19 86 41
19 6 7
19 58 83
19 16 71
19 24 57
19 96 77
19 29 74
19 35 43
19 47 64
19 69 61
19 39 28
19 83 35
19 41 56
19 34 76
19 85 66
19 37 56
19 77 19
19 97 43
19 74 14
19 43 17
19 60 65
19 0 61
19 89 39
19 53 39
19 57 20
19 65 48
19 59 97
19 23 66
19 42 23
19 90 87
19 4 99
19 7 90
19 94 17
19 66 19
19 95 59
19 14 32
19 62 17
19 80 9
19 54 97
19 92 8
19 50 56
19 28 90
19 91 42
19 76 88
19 75 99
19 68 55
19 11 54
19 46 100
19 12 10
19 49 22
19 25 54
19 56 93
19 52 83
19 15 43
19 93 23
20 79 18
20 34 52
20 56 57
20 19 98
20 80 27
20 91 79
20 4 90
20 45 2
20 40 84
20 31 35
20 13 91
20 70 55
20 95 7
20 76 39
20 43 45
20 89 15
20 85 46
20 57 14
20 27 2
20 33 33
20 6 86
20 3 55
20 64 84
20 97 75
20 74 14
20 58 59
20 93 11
20 23 67
20 21 7
20 60 53
20 46 88
20 26 40
20 44 78
20 41 13
20 96 5
20 50 97
20 67 97
20 98 42
20 77 98
20 86 15
20 12 12
20 83 82
20 72 54
20 10 66
20 7 86
20 51 17
21 90 76
21 64 24
21 68 45
21 20 50
21 13 26
21 38 87
21 3 45
21 32 68
21 73 41
21 54 94
21 81 18
21 44 37
21 19 21
21 74 25
21 15 48
21 55 51
21 18 31
21 56 40
21 58 61
21 86 30
21 12 82
21 94 69
21 43 70
21 99 95
21 98 84
21 67 17
21 34 24
21 0 64
21 88 10
21 22 1
21 51 56
21 75 43
21 6 97
21 23 49
21 97 72
21 85 84
21 14 62
21 59 51
21 36 76
21 46 70
21 93 92
21 4 67
21 35 27
21 91 62
21 33 10
21 69 20
21 71 78
21 5 13
21 28 19
21 30 90
22 37 41
22 0 71
22 97 16
22 64 83
22 36 24
22 48 77
22 38 97
22 21 81
22 69 19
22 39 82
22 61 54
22 47 86
22 46 71
22 73 47
22 24 55
22 7 98
22 88 32
22 82 13
22 95 41
22 25 52
22 98 56
22 28 76
22 50 82
22 77 4
22 9 8
22 56 83
22 33 68
22 80 94
22 40 62
22 71 6
22 45 95
22 53 59
22 67 74
22 74 74
22 42 91
22 84 58
22 26 31
22 89 66
22 19 21
22 1 19
22 94 10
23 19 42
23 65 20
23 1 65
23 82 98
23 54 7
23 87 19
23 63 12
23 31 51
23 7 80
23 58 72
23 90 95
23 32 28
23 66 16
23 6 2
23 92 55
23 45 62
23 48 4
23 46 5
23 98 19
23 43 46
23 24 94
23 80 17
23 71 3
23 83 34
23 97 37
23 17 77
23 94 49
23 99 65
23 77 1
23 9 52
23 38 39
23 70 90
23 8 36
23 15 18
23 67 79
23 51 91
23 22 62
23 68 18
23 95 66
23 52 73
23 26 40
23 47 52
23 88 50
23 36 27
23 75 65
23 25 49
23 30 59
23 53 63
23 89 89
24 64 32
24 59 77
24 40 77
24 4 63
24 71 30
24 80 82
24 70 83
24 32 7
24 88 3
24 14 12
24 52 22
24 55 27
24 85 31
24 69 73
24 29 28
24 60 61
24 43 20
24 45 85
24 34 46
24 65 79
24 7 50
24 20 86
24 86 97
24 21 88
24 35 50
24 77 16
24 72 40
24 66 23
24 93 24
24 39 74
24 81 2
24 90 71
24 83 6
24 74 46
24 31 8
24 94 72
24 0 38
24 18 80
24 25 61
24 79 47
24 17 23
24 62 62
24 78 58
24 9 74
24 95 48
24 87 85
24 46 64
24 61 15
24 6 85
24 58 64
24 82 50
24 96 74
24 19 58
24 16 47
24 92 85
24 44 52
24 15 51
24 23 93
24 27 1
24 75 75
24 68 20
24 3 11
25 21 92
25 81 16
25 23 57
25 22 24
25 27 75
25 18 8
25 31 24
25 67 72
25 10 51
25 40 95
25 83 16
25 84 94
25 64 17
25 41 17
25 99 9
25 86 9
25 49 87
25 12 51
25 2 63
25 24 21
25 30 17
25 72 10
25 48 58
25 14 87
25 93 81
25 47 88
25 65 51
25 8 92
25 59 77
25 92 34
25 7 92
25 98 20
25 63 52
25 45 52
25 3 83
25 73 44
25 97 11
25 4 90
25 20 25
25 34 39
25 56 1
25 15 30
25 0 11
25 50 14
25 37 32
25 46 81
25 82 87
25 13 61
25 69 73
25 78 82
26 20 84
26 17 25
26 56 71
26 42 29
26 24 4
26 95 95
26 23 6
26 37 6
26 41 52
26 4 40
26 30 75
26 88 99
26 0 87
26 50 25
26 92 91
26 77 70
26 28 80
26 35 69
26 91 92
26 12 49
26 55 37
26 86 93
26 43 64
26 58 78
26 75 93
26 10 94
26 39 84
26 74 13
26 68 70
26 9 45
26 46 87
26 73 4
26 64 28
26 61 45
26 21 31
26 25 8
26 47 35
26 29 61
26 89 64
26 59 33
26 48 21
26 76 43
26 44 7
26 45 92
26 90 15
26 16 29
26 78 92
27 26 100
27 19 47
27 81 85
27 15 87
27 87 86
27 64 23
27 49 28
27 14 69
27 34 11
27 58 93
27 75 58
27 78 31
27 35 87
27 96 8
27 10 53
27 54 87
27 63 15
27 95 33
27 98 4
27 99 26
27 62 87
27 25 82
27 61 53
27 23 13
27 48 65
27 3 77
27 5 74
27 89 9
27 69 42
27 38 89
27 21 22
27 53 91
27 92 74
27 86 35
27 60 88
27 16 32
27 80 33
27 13 16
27 90 25
27 47 94
27 1 20
27 65 32
27 29 8
27 6 90
27 52 29
27 56 1
27 55 48
27 79 19
28 71 42
28 72 81
28 51 50
28 83 11
28 12 37
28 90 20
28 84 78
28 49 12
28 46 82
28 87 33
28 81 65
28 20 71
28 88 84
28 50 1
28 9 61
28 14 40
28 30 16
28 91 19
28 0 100
28 8 7
28 47 19
28 18 85
28 33 100
28 63 97
28 80 59
28 42 61
28 92 80
28 58 4
28 1 63
28 4 68
28 56 23
28 75 73
28 95 97
28 70 27
28 69 61
28 78 2
28 55 25
28 82 9
28 57 99
28 99 58
28 74 63
28 19 49
28 35 45
28 48 79
28 25 55
28 96 45
28 6 44
28 97 56
28 39 17
29 66 83
29 28 7
29 43 5
29 68 14
29 69 55
29 9 39
29 52 56
29 22 60
29 35 80
29 36 58
29 19 70
29 61 53
29 83 91
29 82 72
29 42 23
29 55 23
29 70 35
29 99 54
29 79 29
29 14 12
29 1 16
29 72 99
29 91 21
29 65 79
29 78 65
29 31 34
29 57 92
29 58 38
29 38 25
29 18 74
29 93 65
29 39 6
29 74 66
29 32 96
29 21 15
29 87 11
29 40 89
29 98 99
29 67 77
29 94 47
29 33 54
29 34 79
29 15 49
29 56 80
29 8 66
29 11 11
29 50 70
29 4 82
29 44 4
30 36 54
30 58 85
30 71 93
30 84 57
30 2 39
30 61 20
30 39 47
30 56 100
30 92 9
30 47 23
30 68 57
30 14 34
30 46 28
30 28 44
30 29 56
30 62 19
30 31 70
30 42 43
30 38 58
30 34 73
30 89 90
30 53 4
30 67 63
30 43 10
30 40 1
30 26 85
30 70 68
30 0 66
30 64 14
30 79 59
30 18 44
30 83 34
30 25 29
30 44 30
30 52 51
30 12 35
30 20 20
30 8 84
30 10 10
30 23 24
30 16 37
30 82 36
30 21 79
30 3 1
30 54 56
30 1 22
30 87 17
31 41 38
31 8 39
31 26 53
31 17 88
31 61 71
31 36 18
31 15 27
31 92 32
31 89 77
31 71 58
31 43 22
31 78 47
31 32 50
31 57 55
31 46 29
31 23 39
31 70 81
31 14 21
31 3 73
31 77 84
31 22 87
31 49 77
31 82 88
31 94 11
31 67 90
31 68 37
31 25 36
31 21 65
31 91 23
31 0 94
31 95 61
31 59 10
31 88 5
31 45 64
31 50 37
31 9 49
31 76 16
31 52 28
32 91 24
32 35 93
32 41 83
32 0 29
32 29 7
32 72 65
32 27 84
32 18 19
32 76 1
32 66 12
32 68 8
32 43 3
32 73 88
32 50 91
32 93 75
32 57 46
32 55 50
32 63 92
32 20 70
32 39 52
32 85 38
32 87 63
32 37 28
32 6 94
32 60 73
32 83 73
32 88 14
32 40 14
32 95 57
32 65 91
32 51 50
32 56 79
32 54 75
32 5 34
32 12 86
32 34 90
32 78 61
32 53 17
32 58 16
32 90 59
32 21 40
32 86 84
32 77 94
32 24 20
32 74 63
32 94 22
32 61 50
32 64 43
32 46 20
32 49 61
33 91 90
33 95 70
33 92 5
33 77 48
33 98 37
33 28 98
33 32 27
33 0 9
33 99 17
33 69 39
33 89 94
33 6 30
33 14 28
33 37 33
33 85 29
33 10 14
33 61 46
33 8 75
33 22 46
33 30 82
33 20 25
33 41 44
33 57 57
33 27 51
33 1 38
33 55 45
33 2 78
33 94 91
33 3 1
33 64 61
33 93 17
33 53 27
33 7 45
33 11 32
33 45 65
33 54 2
33 26 7
33 78 89
33 44 100
33 15 78
33 88 63
33 80 41
33 60 30
33 50 96
33 46 79
33 18 91
33 16 56
33 97 25
33 72 60
33 79 12
33 42 24
33 71 64
33 25 10
33 19 72
33 29 66
34 39 24
34 68 69
34 62 65
34 17 8
34 0 63
34 18 33
34 77 52
34 47 100
34 83 32
34 54 99
34 50 90
34 33 98
34 66 69
34 15 20
34 27 13
34 98 48
34 2 62
34 64 52
34 13 55
34 8 61
34 81 71
34 48 71
34 80 30
34 79 10
34 32 25
34 43 30
34 87 35
34 89 16
34 46 12
34 76 6
34 51 56
34 29 36
34 60 88
34 70 4
34 24 21
34 41 55
34 12 62
34 91 47
34 37 66
34 21 54
34 93 42
34 74 58
34 45 48
34 55 44
34 82 45
34 6 89
34 20 21
34 94 64
34 59 88
34 40 95
34 16 99
34 23 94
35 95 92
35 55 29
35 11 94
35 94 5
35 6 85
35 21 10
35 90 92
35 60 84
35 33 97
35 82 56
35 7 74
35 32 11
35 77 27
35 76 10
35 31 22
35 78 86
35 84 19
35 99 55
35 67 3
35 85 36
35 98 35
35 3 49
35 23 1
35 69 48
35 66 26
35 93 1
35 20 93
35 39 28
35 51 33
35 38 4
35 28 21
35 27 97
35 13 20
35 24 53
35 79 87
35 47 15
35 30 57
35 81 86
35 72 48
35 5 36
35 97 69
35 88 37
35 41 66
35 50 3
35 70 88
35 80 25
36 16 56
36 62 37
36 14 84
36 8 76
36 60 20
36 37 27
36 84 56
36 22 97
36 48 29
36 5 23
36 51 13
36 53 28
36 38 96
36 17 39
36 87 83
36 39 63
36 9 90
36 46 41
36 26 71
36 98 53
36 33 59
36 0 7
36 61 68
36 55 4
36 32 79
36 23 89
36 75 49
36 86 49
36 92 87
36 91 13
36 94 20
36 89 60
36 19 55
36 18 22
36 96 48
36 97 22
36 25 93
36 56 43
36 40 47
36 13 36
36 42 17
36 41 10
36 28 56
36 63 89
36 82 51
36 73 23
36 83 5
36 27 56
36 69 5
36 31 20
36 7 85
37 53 3
37 45 11
37 97 81
37 4 56
37 66 11
37 77 11
37 50 9
37 26 52
37 69 54
37 36 71
37 87 44
37 54 13
37 3 65
37 21 46
37 82 35
37 94 76
37 76 55
37 79 75
37 16 55
37 63 68
37 80 71
37 68 11
37 1 70
37 38 63
37 71 15
37 24 37
37 41 93
37 83 30
37 15 1
37 34 26
37 60 88
37 57 74
37 39 82
37 81 16
37 48 40
37 92 74
37 55 60
37 18 47
37 90 79
37 43 33
37 17 44
37 51 46
37 6 88
37 9 44
37 84 56
37 61 38
37 78 47
37 29 25
37 12 40
37 67 30
37 85 48
38 15 38
38 93 56
38 33 89
38 66 36
38 97 55
38 67 99
38 96 13
38 19 63
38 42 95
38 98 35
38 4 85
38 1 33
38 43 18
38 12 73
38 99 71
38 75 13
38 47 51
38 14 57
38 11 81
38 28 13
38 25 13
38 56 18
38 20 53
38 70 55
38 69 12
38 5 34
38 17 97
38 23 57
38 7 59
38 46 8
38 72 15
38 22 74
38 95 45
38 2 53
38 3 7
38 81 6
38 21 23
38 18 8
38 92 44
38 30 96
38 79 45
38 55 22
38 53 13
38 8 49
38 94 16
38 26 60
38 45 44
38 0 6
38 73 95
38 10 43
38 63 43
38 51 63
38 37 82
39 62 94
39 28 87
39 0 55
39 80 59
39 41 38
39 89 5
39 23 43
39 17 93
39 54 74
39 9 91
39 35 51
39 13 67
39 98 60
39 30 30
39 59 74
39 78 13
39 45 48
39 92 69
39 2 13
39 58 23
39 95 59
39 72 82
39 85 96
39 16 27
39 24 78
39 10 83
39 50 61
39 15 7
39 65 55
39 42 79
39 48 48
39 97 98
39 64 69
39 86 19
39 57 47
39 90 78
39 76 8
39 27 24
39 71 92
39 8 51
39 83 79
39 25 7
39 40 38
40 44 54
40 34 88
40 71 94
40 70 66
40 91 100
40 28 47
40 69 18
40 9 61
40 18 43
40 45 6
40 63 57
40 76 55
40 93 23
40 26 49
40 52 11
40 3 34
40 47 77
40 31 6
40 41 52
40 2 9
40 81 36
40 19 29
40 23 97
40 25 98
40 67 11
40 36 25
40 20 46
40 33 93
40 79 34
40 65 73
40 92 16
40 8 38
40 62 48
40 4 56
40 90 4
40 85 76
40 73 76
40 0 3
40 37 63
40 87 34
40 98 57
40 50 32
40 6 33
40 86 27
40 96 49
40 24 5
40 51 90
40 35 17
40 60 65
40 49 58
40 12 50
40 48 3
40 5 43
40 54 10
40 43 47
41 99 62
41 94 39
41 39 75
41 74 13
41 28 88
41 53 59
41 43 88
41 34 81
41 19 93
41 42 43
41 30 100
41 71 55
41 57 10
41 90 30
41 48 76
41 70 76
41 68 1
41 36 80
41 4 94
41 8 97
41 0 79
41 22 90
41 15 26
41 7 90
41 92 81
41 76 6
41 35 60
41 77 93
41 56 66
41 25 25
41 98 75
41 50 58
41 31 77
41 54 36
41 63 34
41 49 87
41 69 47
41 55 43
41 27 85
41 20 86
42 8 68
42 84 26
42 11 90
42 91 72
42 4 33
42 50 48
42 34 3
42 81 12
42 28 52
42 27 12
42 53 35
42 0 32
42 97 61
42 3 21
42 6 45
42 69 34
42 47 33
42 24 8
42 98 62
42 41 86
42 88 12
42 54 85
42 80 19
42 39 61
42 56 12
42 44 82
42 95 15
42 38 44
42 17 75
42 78 25
42 20 64
42 48 44
42 22 28
42 94 28
42 68 26
42 71 59
42 25 98
42 52 15
42 89 80
42 12 72
42 1 3
42 93 88
42 33 5
42 5 78
42 61 33
42 99 71
42 60 47
42 49 5
42 87 24
42 10 69
42 43 51
42 62 87
42 19 34
43 73 53
43 39 49
43 4 57
43 66 50
43 36 65
43 99 12
43 7 45
43 92 87
43 40 45
43 11 90
43 58 1
43 98 63
43 33 93
43 10 89
43 21 88
43 89 57
43 48 30
43 82 89
43 20 82
43 96 17
43 90 55
43 71 46
43 80 31
43 50 79
43 85 66
43 2 5
43 88 93
43 1 2
43 59 62
43 41 92
43 9 55
43 67 20
43 57 24
43 44 66
43 49 35
43 26 48
43 95 93
43 84 29
43 30 99
43 35 85
43 68 71
43 27 44
43 37 46
43 78 12
43 15 52
43 34 65
43 63 54
43 13 54
43 65 43
43 91 32
43 45 44
43 83 87
43 28 83
44 45 47
44 70 3
44 26 40
44 46 49
44 63 54
44 32 54
44 96 67
44 22 48
44 13 72
44 65 63
44 87 33
44 82 93
44 84 54
44 2 5
44 81 53
44 14 22
44 77 11
44 53 60
44 25 83
44 90 38
44 9 94
44 7 60
44 10 52
44 19 7
44 85 67
44 18 34
44 59 23
44 83 3
44 95 76
44 92 80
44 47 44
44 72 70
44 24 33
44 27 85
44 42 6
44 51 9
44 94 60
44 17 8
44 43 65
44 31 64
44 89 61
44 79 87
44 97 61
44 66 74
44 76 22
44 5 72
45 9 32
45 71 90
45 29 15
45 0 100
45 88 47
45 36 58
45 68 54
45 31 12
45 23 28
45 12 69
45 32 6
45 11 35
45 53 50
45 70 99
45 24 68
45 73 4
45 66 60
45 78 51
45 96 99
45 55 84
45 90 38
45 92 63
45 19 76
45 81 87
45 82 21
45 69 38
45 13 92
45 44 94
45 79 26
45 27 28
45 17 20
45 41 21
45 86 32
45 65 66
45 4 72
45 14 95
45 57 78
45 30 42
45 67 70
45 35 83
45 51 13
45 25 63
45 49 37
45 18 55
45 40 38
45 37 69
45 42 14
45 77 84
45 8 20
46 93 39
46 90 87
46 58 9
46 53 68
46 5 50
46 44 50
46 15 59
46 63 33
46 96 87
46 13 44
46 69 27
46 24 34
46 32 43
46 99 26
46 66 54
46 98 95
46 80 36
46 1 33
46 89 6
46 77 41
46 54 92
46 45 32
46 67 51
46 52 40
46 2 17
46 78 30
46 76 11
46 30 89
46 10 10
46 42 26
46 92 17
46 41 67
46 27 39
46 4 47
46 12 70
46 61 65
46 23 37
46 60 72
46 0 46
46 94 20
46 43 54
46 64 82
46 40 39
46 9 71
46 75 66
46 14 27
46 35 13
46 33 82
46 7 81
46 28 55
46 22 59
46 31 69
46 85 32
47 12 13
47 8 99
47 57 62
47 42 73
47 9 22
47 17 50
47 36 32
47 15 7
47 68 50
