5000 20000
47 961 88
47 1789 29
47 4729 84
47 971 85
48 3937 40
48 3177 52
48 4806 93
49 65 60
49 2583 45
49 2668 35
49 4851 86
49 2179 52
49 787 44
49 4013 14
50 339 64
50 492 60
50 993 67
50 1680 100
50 1777 26
50 1847 29
50 1930 4
50 940 21
50 1525 27
51 55 54
51 69 32
51 1141 82
51 3858 62
52 85 1
52 358 82
52 1284 95
52 463 85
52 4730 22
52 4217 51
53 207 30
53 547 43
53 1617 48
53 1694 13
53 2477 40
53 3777 44
53 2515 84
54 84 86
54 466 82
54 1725 38
54 2776 92
54 4698 93
54 4074 67
54 918 33
54 1755 27
55 57 44
55 1543 93
55 4895 71
55 1485 65
55 2827 11
55 2780 24
55 3151 1
56 1538 51
56 1766 40
56 2909 15
56 3426 57
56 4501 28
56 792 12
56 655 93
56 4766 62
57 778 16
57 1334 43
57 1880 23
57 3410 80
57 1009 8
57 1385 97
57 2704 53
57 4313 73
58 192 9
58 196 21
58 233 36
58 405 70
58 554 26
58 2216 33
58 2230 79
58 3668 14
58 4979 14
58 2902 61
59 77 34
59 251 36
59 346 47
59 394 83
59 1021 78
60 916 38
60 1370 32
60 1465 40
60 1763 45
60 2265 42
60 3080 57
61 429 58
61 1851 66
61 4281 87
62 293 79
62 446 89
62 1454 14
62 2046 80
62 2989 83
62 3246 11
62 425 80
62 1367 64
62 3810 17
63 201 6
63 322 44
63 478 43
63 926 14
63 1842 22
63 1160 63
63 2635 76
63 1840 52
64 106 73
64 618 73
64 626 11
64 984 83
64 1291 65
64 4573 21
64 3811 9
64 3553 73
64 52 55
64 2648 24
64 1288 55
65 67 88
65 78 84
65 919 25
65 1187 85
65 1713 58
65 4423 19
65 1522 36
65 1100 46
66 696 4
66 4785 35
66 2091 34
67 95 19
67 99 57
67 125 35
67 189 56
67 206 70
67 3578 79
67 1399 54
67 986 93
68 74 84
68 113 76
68 193 26
68 952 21
68 1112 10
68 3354 47
68 1251 78
68 47 50
69 110 64
69 561 61
69 768 95
69 950 27
69 2026 24
69 1701 29
69 3765 65
70 377 47
70 2199 14
70 3552 45
70 3506 17
70 2527 58
71 123 72
71 722 25
71 1022 51
71 1082 82
71 2638 18
71 2817 85
71 1285 33
71 2820 10
71 895 11
71 3177 38
71 3283 82
71 2308 24
72 213 23
72 310 17
72 512 38
72 2302 35
72 4025 74
72 920 94
72 357 70
72 494 2
72 196 88
72 3251 14
73 87 73
73 88 94
73 91 60
73 177 16
73 435 55
73 956 85
73 1163 69
73 1500 68
74 114 30
74 131 67
74 726 82
74 1878 12
74 4520 35
74 4360 43
74 4946 8
74 2895 6
74 1883 74
74 4681 26
74 5 100
74 3867 73
75 175 16
75 873 76
75 4480 92
75 1924 68
75 862 53
76 97 6
76 300 53
76 437 72
76 460 68
76 1063 56
76 3331 35
76 116 82
76 3912 45
76 131 94
77 289 54
77 318 47
77 327 15
77 852 47
77 1044 80
77 1230 28
77 1349 82
77 1619 92
77 4355 3
78 239 9
78 249 31
78 661 63
78 810 99
78 135 56
79 81 68
79 102 57
79 1545 32
79 4747 87
79 3402 61
80 739 50
80 1983 43
80 2239 87
80 3037 60
80 3254 58
80 3073 58
80 4369 11
80 1104 76
81 100 51
81 255 70
81 438 57
81 2077 62
82 90 9
82 109 6
82 669 34
82 691 97
82 2360 65
82 3054 62
82 84 39
83 171 73
83 202 86
83 299 32
83 882 42
83 1130 50
83 2415 46
83 4727 56
83 4933 7
84 218 86
84 4162 23
84 1274 76
84 4586 60
84 815 18
84 4861 45
84 1146 13
84 3963 77
85 119 32
85 275 92
85 1212 4
85 1673 80
85 2020 31
85 2564 95
85 4589 72
85 559 56
85 4153 40
85 134 95
85 3598 81
86 188 9
86 457 29
86 1699 75
86 2682 34
86 620 24
86 4472 63
86 1356 7
86 4045 90
86 1119 60
87 359 68
87 425 20
87 654 7
87 3732 6
87 4585 6
87 1114 69
88 564 67
88 1468 68
88 1809 13
88 2336 46
89 187 43
89 228 67
89 912 9
89 1135 3
89 3164 73
89 3830 74
89 4103 63
90 572 28
90 597 23
90 601 66
90 1864 76
90 4273 89
90 420 88
91 103 53
91 111 40
91 412 50
91 479 38
91 4406 31
91 4644 27
91 3373 76
91 1156 7
91 2525 15
91 2170 28
91 3244 84
92 117 3
92 149 22
92 190 78
92 200 88
92 1106 22
92 1286 33
92 2053 70
92 3818 87
93 214 11
93 223 94
93 4993 39
93 2960 88
93 426 13
93 4860 26
93 1921 17
94 686 23
94 2284 79
94 3414 90
94 966 46
94 2141 98
94 2657 82
94 3085 47
95 143 100
95 1496 46
96 128 46
96 155 44
96 229 14
96 399 2
96 1040 90
96 2266 91
96 2845 19
96 2866 36
96 2145 59
96 1146 30
97 204 99
97 267 7
97 579 21
97 970 76
97 1070 83
97 4293 1
97 2675 56
97 3244 60
98 257 38
98 4305 6
98 2070 71
98 4024 79
98 38 79
98 106 81
99 132 7
99 137 76
99 407 72
99 894 70
99 2139 87
99 916 8
100 721 99
100 1234 7
100 2701 1
100 4602 89
100 1462 72
100 1582 52
101 104 69
101 107 15
101 486 1
101 1174 50
101 2192 35
101 2264 88
101 2404 41
101 4153 87
101 1153 38
102 263 61
102 906 93
102 4542 91
102 3721 92
103 165 65
103 514 60
103 606 84
103 703 19
103 2868 48
103 3536 62
103 2959 91
104 134 30
104 154 1
104 1487 49
104 1613 54
104 2022 4
104 4365 65
104 4182 100
104 4291 10
105 219 49
105 810 47
105 1259 47
105 3006 15
105 4786 14
105 3529 67
105 4941 64
105 3769 81
105 4769 51
105 108 31
105 89 82
105 1257 61
106 151 12
106 705 37
106 1124 2
106 3285 6
106 3468 93
106 1726 25
107 115 54
107 364 79
107 729 62
107 998 47
107 1160 10
107 1526 77
107 1601 43
108 210 64
108 434 68
108 712 4
108 758 40
108 2463 2
108 1568 37
109 216 80
109 667 85
109 4175 35
110 126 19
110 875 61
110 2635 48
110 3195 98
111 159 61
111 986 35
111 1229 2
111 2291 56
111 4926 81
111 4063 52
111 1751 87
112 139 20
112 153 19
112 173 89
112 451 27
112 1742 95
112 1981 8
112 2544 5
112 4038 73
112 4855 62
112 157 90
113 140 32
113 495 17
113 1247 11
113 1537 28
113 1826 97
113 3142 71
114 338 54
114 2721 64
114 3510 22
114 1918 73
114 4542 56
114 1232 48
114 1109 14
115 222 84
115 413 77
115 1632 40
115 1661 46
115 1668 51
115 1838 65
115 3099 43
115 1967 33
115 1459 46
115 4820 15
116 130 64
116 227 90
116 713 39
116 1888 9
116 3483 76
116 1604 48
116 2560 87
116 3751 8
117 266 85
117 362 16
117 819 56
117 3083 83
117 4357 18
117 4990 27
117 1552 55
117 2135 86
117 2198 11
117 3179 47
118 145 76
118 183 23
118 447 14
118 1730 12
118 4155 25
118 2481 38
118 3872 15
118 302 5
119 217 96
119 517 27
119 1364 40
119 2010 91
119 3707 20
119 3743 48
119 3964 69
119 154 22
120 234 34
120 1453 78
120 2551 15
120 3235 56
121 135 66
121 146 35
121 179 9
121 180 56
121 378 58
121 1198 46
121 1854 62
121 1993 15
121 2981 82
121 2398 63
121 2153 74
121 4332 10
121 927 47
122 156 56
122 824 68
122 2770 8
122 4985 15
122 1375 58
122 2549 41
122 4931 91
123 426 83
123 675 86
123 2816 48
123 3888 99
123 2193 69
123 601 74
124 186 55
124 692 12
124 1282 78
124 1423 32
124 2183 78
124 2963 45
124 3627 5
124 90 52
124 904 94
125 488 44
125 734 62
125 855 62
125 1233 72
125 1431 26
125 1443 51
125 2050 14
125 2664 39
125 3740 28
125 726 47
125 2606 18
125 864 71
125 3230 83
125 56 16
126 144 97
126 1067 51
126 1675 60
126 3590 99
126 1808 82
126 209 44
127 261 70
127 316 44
127 376 42
127 968 52
127 497 59
128 142 48
128 164 94
128 519 15
128 1554 7
128 3268 37
128 2314 85
129 833 35
129 1088 25
129 1941 53
129 4189 88
129 1295 78
130 157 21
130 169 88
130 203 93
130 542 65
130 588 98
130 835 72
130 1384 78
130 521 72
130 4308 81
130 4888 35
130 2417 77
130 330 21
131 215 85
131 259 71
131 688 64
131 1709 79
131 2869 75
132 345 86
132 418 76
132 467 48
132 899 12
132 1374 94
132 2974 25
132 4230 57
132 2428 4
132 4515 14
132 3008 53
133 533 4
133 963 89
133 971 34
133 1438 98
133 3264 12
133 2689 48
133 2192 45
133 1236 1
133 3875 92
133 1199 66
134 172 51
134 252 52
134 521 88
134 1483 85
134 1690 33
134 2874 20
134 4173 85
134 4362 42
134 828 50
134 1584 21
134 3322 63
134 3804 25
135 152 17
135 262 10
135 305 100
135 455 46
135 1004 17
135 1073 53
135 1461 49
135 2238 33
135 3549 90
135 446 80
136 184 73
136 2440 93
136 4780 52
136 864 89
137 168 63
137 1937 27
137 2506 99
137 3677 98
138 240 46
138 1281 56
138 1608 83
138 2560 48
138 4897 78
138 2647 38
138 1806 83
138 2254 24
139 278 83
139 566 91
139 2109 22
139 2802 13
139 4041 69
139 2557 22
140 2184 22
141 941 83
141 3244 84
141 955 48
141 3232 84
141 3079 57
142 147 33
142 3939 88
142 665 35
142 433 35
142 2832 89
142 4506 54
142 3142 53
143 209 6
143 302 45
143 386 36
143 496 80
143 608 46
143 1026 60
143 3141 46
143 4612 92
143 558 75
143 4005 3
144 352 87
144 3899 75
144 2974 44
144 3329 86
145 182 49
145 2637 45
145 1495 85
145 4591 60
145 1120 11
146 328 90
146 570 9
146 3398 29
146 20 89
146 2501 47
146 4321 97
146 3549 44
147 198 31
147 463 83
147 1184 54
147 2539 14
147 4953 66
148 236 47
148 4570 72
148 4756 100
149 580 60
149 2507 22
149 3269 14
149 3690 82
149 1824 32
149 1096 32
149 1240 38
150 191 65
150 308 19
151 441 15
152 170 21
152 195 45
152 248 67
152 282 22
152 374 22
152 801 34
152 1603 19
152 2039 60
152 2443 84
153 158 99
153 380 20
153 2233 30
153 4431 54
153 1627 37
153 960 33
154 410 76
154 815 62
154 2452 79
154 3608 49
154 3863 27
154 1656 33
154 3027 87
155 176 46
155 506 93
155 1813 43
155 4531 72
155 3448 14
155 4112 83
156 324 40
156 331 87
156 497 71
156 636 20
156 640 54
156 2608 17
156 173 78
156 1833 11
157 448 56
157 1430 6
157 2246 9
157 1393 58
157 4414 89
157 4279 33
157 1030 100
157 2363 89
157 4155 48
158 574 28
158 750 42
158 903 1
158 667 70
159 163 60
159 595 93
159 2915 2
159 3288 66
159 3692 43
159 4454 8
159 2578 10
159 4866 65
159 2469 66
159 773 6
159 4430 28
160 178 47
160 477 13
160 736 15
160 1387 76
160 353 97
160 2074 15
160 32 62
161 241 8
161 849 9
161 2043 8
161 4653 41
161 4663 48
161 4299 27
161 3159 39
162 390 72
162 806 63
162 1570 20
162 76 26
162 3229 95
162 70 98
162 2492 1
162 3273 7
162 187 85
163 422 38
163 2905 41
163 4402 87
164 340 49
164 537 59
164 1071 71
164 2089 51
164 2741 48
164 447 18
164 3883 81
165 560 55
165 1562 95
165 791 75
165 323 63
165 962 17
166 329 94
166 4850 71
166 4265 53
166 2396 10
166 3692 76
167 231 100
167 247 92
167 313 17
167 1013 32
167 2416 79
167 2830 45
167 854 100
168 347 85
168 607 49
168 672 82
168 3355 36
168 3492 29
168 67 7
168 3320 36
168 1688 88
169 461 96
169 868 21
169 2193 54
169 4743 80
169 1558 86
170 235 86
170 1096 60
170 2346 38
170 2892 11
170 4588 58
170 4670 69
170 4094 25
171 208 65
171 220 61
171 350 59
171 395 40
171 409 32
171 515 61
171 823 35
171 4883 57
171 2909 22
172 4151 4
172 129 17
172 2945 23
173 304 5
173 365 43
173 761 64
173 1327 60
173 3532 42
174 573 27
174 2348 27
174 4155 67
175 281 64
175 1512 24
175 4636 31
175 3521 97
176 559 44
176 921 72
176 780 12
176 4426 40
176 1045 35
177 375 89
177 1085 93
177 2096 41
178 3407 99
178 4966 13
178 3493 12
179 309 77
179 1076 8
179 1476 38
179 2500 91
179 4335 63
179 456 15
180 439 75
180 1612 78
180 2367 20
180 4179 97
180 455 36
180 4954 34
181 2597 35
181 3697 14
182 567 88
182 740 42
182 844 41
182 948 74
182 1232 15
183 509 94
183 557 84
183 799 91
183 1581 25
183 1684 67
183 2231 47
183 2505 47
183 2322 6
184 254 55
184 1558 40
184 1574 77
184 4771 2
184 1220 35
185 423 25
185 2509 38
185 3042 75
185 4909 8
185 1951 61
186 2905 24
186 3037 51
186 2782 95
186 4036 5
186 4016 99
186 3188 80
187 2250 90
187 3576 64
187 3828 47
188 417 38
188 508 83
188 114 52
188 3197 51
188 4528 21
188 2076 20
189 373 74
189 908 19
189 1413 7
189 1755 29
189 3638 26
189 1062 68
189 4426 90
189 648 78
189 2596 51
189 1195 30
189 3888 80
190 4170 28
190 4207 90
190 2544 33
190 2591 95
190 1307 100
191 1420 8
191 4457 96
191 2348 56
192 441 68
192 453 96
192 720 87
192 787 74
192 871 27
192 4911 70
192 4149 37
193 243 55
193 250 49
193 3270 1
193 3599 26
193 2703 36
194 772 88
194 1345 6
194 3906 36
194 4064 70
194 4631 22
194 238 12
195 1692 4
195 3135 86
195 4972 10
196 458 32
196 701 78
196 893 97
196 3181 21
196 4066 5
197 2647 82
197 2513 26
197 1526 15
198 271 81
198 274 68
198 382 46
198 2625 59
198 3156 6
198 4974 7
198 3890 22
198 1673 96
198 3845 77
198 3485 20
199 749 64
199 966 86
199 1416 99
199 3779 7
199 457 58
199 2123 60
200 742 33
200 800 16
200 1280 6
200 1565 38
200 1929 91
200 2498 87
200 1082 5
201 260 78
201 3157 29
201 4096 49
202 532 18
202 648 27
202 2976 42
202 3887 46
202 931 53
202 3579 61
203 205 48
203 230 32
203 1317 67
203 1642 72
203 3149 94
203 4122 91
203 2947 10
203 4935 62
203 3322 14
204 279 64
204 291 24
204 605 10
204 3827 64
204 4119 54
204 4710 64
204 4402 20
204 3477 25
204 4846 76
204 4550 75
205 303 40
205 821 78
205 4003 3
205 4505 56
206 2546 45
206 2950 88
206 3923 18
206 1192 50
206 824 15
206 4355 79
206 1089 71
206 2591 53
207 718 95
207 1878 72
207 3944 27
207 1687 2
207 3974 23
208 2339 60
209 237 6
209 1041 42
209 1318 55
209 1622 19
209 2877 33
209 2168 16
209 2534 99
210 1220 21
210 1400 16
210 2372 32
210 4592 77
210 24 75
211 301 29
211 315 34
211 2088 68
211 485 56
213 415 37
213 1456 44
213 4869 16
213 650 91
213 3906 51
213 2087 61
214 1425 27
214 4643 56
214 4661 29
214 2181 14
214 1317 48
215 319 16
215 326 55
215 552 91
215 1241 43
215 1243 60
215 2409 56
215 2468 4
215 3807 17
215 3000 36
215 3299 75
216 541 100
216 1025 47
216 346 2
217 501 97
217 2704 55
217 4313 54
217 841 82
218 369 12
218 978 83
218 1747 34
218 1394 58
218 4259 34
218 4789 74
219 225 87
219 1972 12
219 3828 60
219 4643 80
219 1633 100
220 836 28
220 1103 68
220 1448 43
220 1591 2
220 4353 55
220 2023 43
220 3133 44
221 785 44
221 3957 66
221 3861 95
221 1851 23
221 738 59
222 571 55
222 816 59
222 2110 96
222 3201 40
222 1649 96
222 1012 9
223 1289 79
223 3788 38
224 3021 41
224 4355 50
224 168 44
224 467 66
225 232 73
225 277 54
225 482 96
225 969 3
225 1508 19
225 2274 26
225 3790 15
225 1649 54
226 2220 35
226 2533 55
226 2981 14
226 634 11
227 1105 51
227 1426 12
227 2427 50
227 2012 60
227 4096 34
227 3704 22
227 617 66
227 4991 84
228 988 94
228 1967 39
228 605 90
228 3845 6
229 366 5
229 421 44
229 702 67
229 2608 16
229 3744 57
229 3489 81
230 1092 34
230 1237 99
230 3325 61
230 1662 29
231 730 44
231 1371 42
231 3045 82
231 1757 53
231 2198 42
231 4984 93
231 4638 7
232 323 62
232 858 78
232 1206 32
232 3997 29
232 4538 30
232 2908 28
233 639 91
233 2297 54
234 356 43
234 476 39
234 1110 1
234 1242 38
234 3582 20
234 4456 29
234 1857 15
234 4775 9
235 470 29
235 1509 5
235 1679 100
235 1949 6
235 995 20
235 3557 61
235 1624 21
235 1266 75
235 3297 52
235 833 91
236 480 10
236 592 83
236 841 67
236 1954 10
236 4433 100
236 1153 8
236 3206 2
236 1027 31
237 854 93
237 1418 45
237 4657 52
237 685 60
237 3802 45
237 2329 12
237 3385 93
237 1102 8
238 3773 26
238 1173 68
238 668 28
239 1430 16
240 265 4
240 321 6
240 596 32
240 1064 78
240 1398 73
240 1568 83
240 1700 65
240 1741 63
240 2105 8
240 3913 46
240 3904 36
240 4384 69
240 1558 99
241 246 100
241 673 72
241 681 7
241 1181 28
241 2411 10
241 4615 51
241 3555 83
241 3236 89
241 2784 68
242 256 78
242 1326 74
242 2015 58
242 3454 93
242 4550 99
242 1288 89
243 491 42
243 3329 64
243 4244 20
243 4295 51
243 964 17
244 403 18
244 1009 81
244 1068 79
244 2726 75
244 3377 80
244 3917 47
244 2717 23
244 4688 94
244 4546 50
245 296 1
245 307 76
245 334 83
245 1128 19
245 1460 12
246 1207 81
246 1827 92
246 2045 92
246 3748 23
247 3339 25
247 2758 52
247 156 54
247 4472 36
248 354 25
248 420 2
248 433 40
248 530 12
248 1188 34
248 3063 92
248 1326 95
248 2028 41
248 1656 9
249 468 47
249 896 86
249 2591 74
249 3601 49
249 3971 30
250 1788 3
250 2290 24
250 2069 91
251 522 52
251 545 99
251 1053 78
251 1299 97
251 1877 79
251 621 5
251 3546 69
251 4158 18
251 716 16
252 498 100
252 4943 18
252 1044 63
252 3008 60
252 3160 93
253 1862 77
253 2390 58
253 799 87
253 3339 25
253 2134 81
254 436 68
254 3325 7
254 3851 84
254 1458 71
254 4699 9
254 202 28
254 744 97
254 1014 21
254 592 61
255 920 55
255 400 14
255 1222 60
255 2703 59
256 406 30
256 704 3
256 1810 36
256 4639 10
256 2121 89
256 3485 58
256 3570 28
256 22 96
257 431 89
257 527 70
257 3254 66
257 4158 79
257 973 100
257 1102 41
257 2344 48
257 627 58
258 400 31
258 456 63
258 679 52
258 1492 98
258 2111 22
258 399 51
258 464 49
258 4337 72
259 270 20
259 2473 54
259 4644 30
259 3008 43
259 478 29
259 1013 23
259 1788 67
259 2336 7
260 320 26
260 620 17
260 1319 93
260 835 4
260 4899 79
260 4364 19
260 4859 66
260 961 93
261 4213 66
261 3464 14
262 634 22
262 1080 58
262 4808 49
262 2016 37
262 4027 15
262 1168 90
262 2233 100
262 4135 61
262 2254 69
263 1758 76
263 1811 7
263 4018 62
263 80 24
263 4740 4
263 1622 59
264 332 90
264 3070 23
264 4857 1
264 3974 50
265 393 18
265 440 58
265 797 46
265 1377 9
265 1636 16
265 2151 68
266 2646 59
266 3244 60
266 1203 12
266 1888 77
266 4807 75
266 4873 9
267 363 67
267 1553 30
267 2288 27
267 4039 20
267 1716 67
267 227 49
267 3928 31
267 3735 97
267 2667 59
267 3332 72
268 4161 6
268 4796 29
268 1511 25
268 301 100
268 3736 77
269 481 95
269 4186 86
269 3180 26
270 288 84
270 469 93
270 807 17
270 1052 23
270 2227 92
270 3253 42
270 2378 74
270 3196 88
270 2770 66
271 494 51
271 544 90
271 1152 59
271 1711 43
271 396 89
271 434 44
272 790 58
272 1011 9
272 1560 94
272 2861 31
272 149 59
272 2413 36
272 3099 32
273 343 99
273 424 70
273 619 30
273 4838 5
273 2344 23
273 4528 26
273 3291 74
274 295 72
274 1767 14
274 2086 11
274 3205 44
274 2063 94
274 1855 14
275 604 17
275 1042 58
275 1114 10
275 1577 82
275 2753 95
275 915 90
275 1255 14
275 1889 47
276 2517 83
276 4717 70
276 1679 8
277 1182 30
277 1066 35
277 4887 25
277 727 47
277 4793 81
278 465 10
278 510 24
278 2549 58
279 414 95
279 473 68
279 526 100
279 1502 46
279 4396 32
280 966 64
280 2471 19
280 2220 12
280 184 61
281 656 84
281 2155 72
282 1131 17
282 1181 62
282 4068 19
282 4826 68
283 341 22
283 989 95
283 2573 43
283 3850 100
283 432 59
284 689 56
284 976 13
284 1343 55
284 2356 69
284 3484 21
285 535 91
285 1116 20
285 1781 75
285 3499 75
285 4650 72
285 3519 56
285 2888 69
285 261 94
285 1280 50
285 4248 52
285 2735 67
285 768 92
286 577 87
286 974 66
286 1338 12
286 2287 69
286 3770 72
286 1423 7
286 3839 50
286 548 35
286 4097 37
287 611 51
287 865 31
287 2352 13
287 3063 25
287 3728 27
287 4817 85
287 1811 64
287 874 11
288 330 66
288 4082 50
288 159 35
288 2332 19
288 4191 15
288 2465 99
288 4331 56
289 432 42
289 2933 11
289 3132 44
289 4756 42
289 676 27
289 2804 59
290 317 28
290 796 39
290 1802 28
290 2311 8
290 4052 86
290 1382 52
290 2191 81
290 918 67
290 4905 63
291 538 28
291 553 45
291 1323 34
291 1518 41
291 1580 48
291 3564 84
292 1166 83
292 1583 61
292 3310 79
293 549 8
293 3169 22
293 4363 100
294 443 71
294 529 79
294 1264 35
294 2724 98
294 841 2
294 4689 98
294 1893 80
295 587 84
295 738 8
295 2012 72
295 1356 73
295 4192 21
296 396 99
296 546 18
296 578 43
296 643 100
296 826 68
296 1193 99
296 4053 26
296 2188 20
296 2975 41
296 1887 80
297 450 80
297 2353 48
297 774 33
297 905 49
297 338 32
297 1113 68
298 449 21
298 1170 34
298 1197 84
298 2178 74
298 1798 8
298 124 79
298 1943 94
298 1054 92
298 2326 87
298 1640 17
298 3418 92
299 357 12
299 389 75
300 384 42
300 2380 17
300 3215 8
300 3719 64
300 4127 64
300 4695 27
300 3806 9
300 2039 19
301 1572 41
301 3412 57
301 1950 89
301 744 42
302 1196 36
302 1488 19
302 1175 57
302 3690 24
302 1500 61
302 3215 84
303 416 29
303 632 55
303 782 69
303 4194 53
303 3513 54
303 2301 42
303 1410 79
303 1201 18
303 4068 20
304 2660 26
304 3416 45
304 4301 72
304 3305 35
304 3738 3
304 372 57
305 2281 35
305 3275 86
305 476 44
305 4525 11
306 813 43
306 1314 71
306 2734 99
306 2759 49
306 3952 94
306 3970 55
306 902 13
306 2569 25
306 1750 87
306 2561 80
306 1723 96
306 2340 15
307 1484 15
307 738 51
307 44 60
307 3929 64
307 941 47
308 425 57
308 3432 28
309 1495 2
309 1920 26
309 2425 55
309 1074 88
